"label","region","view","x","y","group","subgroup"
"lh_V1","V1","medial",358.040766425,66.4552530625,1,1
"lh_V1","V1","medial",358.372838675,66.5455711875,1,1
"lh_V1","V1","medial",358.7079703,66.6351795,1,1
"lh_V1","V1","medial",359.0461613,66.724078,1,1
"lh_V1","V1","medial",359.38578114375,66.80665240625,1,1
"lh_V1","V1","medial",359.72682983125,66.88290271875,1,1
"lh_V1","V1","medial",360.0693073625,66.9528289375,1,1
"lh_V1","V1","medial",360.4132137375,67.0164310625,1,1
"lh_V1","V1","medial",360.75585005,67.07805890625,1,1
"lh_V1","V1","medial",361.0972163,67.13771246875,1,1
"lh_V1","V1","medial",361.4373124875,67.19539175,1,1
"lh_V1","V1","medial",361.7761386125,67.25109675,1,1
"lh_V1","V1","medial",362.11326695625,67.31109684375,1,1
"lh_V1","V1","medial",362.44869751875,67.37539203125,1,1
"lh_V1","V1","medial",362.7824303,67.4439823125,1,1
"lh_V1","V1","medial",363.1144653,67.5168676875,1,1
"lh_V1","V1","medial",363.45140983125,67.582858625,1,1
"lh_V1","V1","medial",363.79326389375,67.641955125,1,1
"lh_V1","V1","medial",364.1400274875,67.6941571875,1,1
"lh_V1","V1","medial",364.4917006125,67.7394648125,1,1
"lh_V1","V1","medial",364.843380425,67.7854203125,1,1
"lh_V1","V1","medial",365.195066925,67.8320236875,1,1
"lh_V1","V1","medial",365.5467601125,67.8792749375,1,1
"lh_V1","V1","medial",365.8984599875,67.9271740625,1,1
"lh_V1","V1","medial",366.24776708125,67.96912146875,1,1
"lh_V1","V1","medial",366.59468139375,68.00511715625,1,1
"lh_V1","V1","medial",366.939202925,68.035161125,1,1
"lh_V1","V1","medial",367.281331675,68.059253375,1,1
"lh_V1","V1","medial",367.61733855,68.083718125,1,1
"lh_V1","V1","medial",367.94722355,68.108555375,1,1
"lh_V1","V1","medial",368.270986675,68.133765125,1,1
"lh_V1","V1","medial",368.588627925,68.159347375,1,1
"lh_V1","V1","medial",368.90452514375,68.18440784375,1,1
"lh_V1","V1","medial",369.21867833125,68.20894653125,1,1
"lh_V1","V1","medial",369.5310874875,68.2329634375,1,1
"lh_V1","V1","medial",369.8417526125,68.2564585625,1,1
"lh_V1","V1","medial",370.15777095625,68.28149471875,1,1
"lh_V1","V1","medial",370.47914251875,68.30807190625,1,1
"lh_V1","V1","medial",370.8058673,68.336190125,1,1
"lh_V1","V1","medial",371.1379453,68.365849375,1,1
"lh_V1","V1","medial",371.47140445625,68.394790875,1,1
"lh_V1","V1","medial",371.80624476875,68.423014625,1,1
"lh_V1","V1","medial",372.1424662375,68.450520625,1,1
"lh_V1","V1","medial",372.4800688625,68.477308875,1,1
"lh_V1","V1","medial",372.76795383125,68.4389219375,1,1
"lh_V1","V1","medial",373.00612114375,68.3353598125,1,1
"lh_V1","V1","medial",373.1945708,68.1666225,1,1
"lh_V1","V1","medial",373.3333028,67.93271,1,1
"lh_V1","V1","medial",373.47998105,67.6981121875,1,1
"lh_V1","V1","medial",373.63460555,67.4628290625,1,1
"lh_V1","V1","medial",373.7971763,67.226860625,1,1
"lh_V1","V1","medial",373.9676933,66.990206875,1,1
"lh_V1","V1","medial",374.16936751875,66.82097984375,1,1
"lh_V1","V1","medial",374.40219895625,66.71917953125,1,1
"lh_V1","V1","medial",374.6661876125,66.6848059375,1,1
"lh_V1","V1","medial",374.9613334875,66.7178590625,1,1
"lh_V1","V1","medial",375.25921620625,66.74327915625,1,1
"lh_V1","V1","medial",375.55983576875,66.76106621875,1,1
"lh_V1","V1","medial",375.863192175,66.77122025,1,1
"lh_V1","V1","medial",376.169285425,66.77374125,1,1
"lh_V1","V1","medial",376.4769469875,66.7815448125,1,1
"lh_V1","V1","medial",376.7861768625,66.7946309375,1,1
"lh_V1","V1","medial",377.09697505,66.812999625,1,1
"lh_V1","V1","medial",377.40934155,66.836650875,1,1
"lh_V1","V1","medial",377.720861175,66.85956709375,1,1
"lh_V1","V1","medial",378.031533925,66.88174828125,1,1
"lh_V1","V1","medial",378.3413598,66.9031944375,1,1
"lh_V1","V1","medial",378.6503388,66.9239055625,1,1
"lh_V1","V1","medial",378.91435255,66.880563125,1,1
"lh_V1","V1","medial",379.13340105,66.773167125,1,1
"lh_V1","V1","medial",379.3074843,66.6017175625,1,1
"lh_V1","V1","medial",379.4366023,66.3662144375,1,1
"lh_V1","V1","medial",379.5706519875,66.13716096875,1,1
"lh_V1","V1","medial",379.7096333625,65.91455715625,1,1
"lh_V1","V1","medial",379.853546425,65.698403,1,1
"lh_V1","V1","medial",380.002391175,65.4886985,1,1
"lh_V1","V1","medial",380.183648925,65.3357311875,1,1
"lh_V1","V1","medial",380.397319675,65.2395010625,1,1
"lh_V1","V1","medial",380.643403425,65.200008125,1,1
"lh_V1","V1","medial",380.921900175,65.217252375,1,1
"lh_V1","V1","medial",381.205502175,65.23556215625,1,1
"lh_V1","V1","medial",381.494209425,65.25493746875,1,1
"lh_V1","V1","medial",381.788021925,65.2753783125,1,1
"lh_V1","V1","medial",382.086939675,65.2968846875,1,1
"lh_V1","V1","medial",382.33732301875,65.262056125,1,1
"lh_V1","V1","medial",382.53917195625,65.170892625,1,1
"lh_V1","V1","medial",382.6924864875,65.0233941875,1,1
"lh_V1","V1","medial",382.7972666125,64.8195608125,1,1
"lh_V1","V1","medial",382.9124792375,64.62299021875,1,1
"lh_V1","V1","medial",383.0381243625,64.43368240625,1,1
"lh_V1","V1","medial",383.1742019875,64.251637375,1,1
"lh_V1","V1","medial",383.3207121125,64.076855125,1,1
"lh_V1","V1","medial",383.4679432375,63.903112125,1,1
"lh_V1","V1","medial",383.6158953625,63.730408375,1,1
"lh_V1","V1","medial",383.7645684875,63.558743875,1,1
"lh_V1","V1","medial",383.9139626125,63.388118625,1,1
"lh_V1","V1","medial",384.06428489375,63.21947809375,1,1
"lh_V1","V1","medial",384.21553533125,63.05282228125,1,1
"lh_V1","V1","medial",384.367713925,62.8881511875,1,1
"lh_V1","V1","medial",384.520820675,62.7254648125,1,1
"lh_V1","V1","medial",384.668361039583,62.5957315833333,1,1
"lh_V1","V1","medial",384.81033501875,62.4989515,1,1
"lh_V1","V1","medial",384.9467426125,62.4351245625,1,1
"lh_V1","V1","medial",385.077583820833,62.4042507708333,1,1
"lh_V1","V1","medial",385.1753258625,62.3534753125,1,1
"lh_V1","V1","medial",385.2399687375,62.2827981875,1,1
"lh_V1","V1","medial",385.271512445833,62.1922193958333,1,1
"lh_V1","V1","medial",385.2699569875,62.0817389375,1,1
"lh_V1","V1","medial",385.251134425,61.9538956875,1,1
"lh_V1","V1","medial",385.215044758333,61.8086896458333,1,1
"lh_V1","V1","medial",385.1616879875,61.6461208125,1,1
"lh_V1","V1","medial",385.0910641125,61.4661891875,1,1
"lh_V1","V1","medial",385.0183208,61.2816515625,1,1
"lh_V1","V1","medial",384.94345805,61.0925079375,1,1
"lh_V1","V1","medial",384.8664758625,60.8987583125,1,1
"lh_V1","V1","medial",384.7873742375,60.7004026875,1,1
"lh_V1","V1","medial",384.78232639375,60.5235095,1,1
"lh_V1","V1","medial",384.85133233125,60.36807875,1,1
"lh_V1","V1","medial",384.99439205,60.2341104375,1,1
"lh_V1","V1","medial",385.21150555,60.1216045625,1,1
"lh_V1","V1","medial",385.42804995625,60.010992,1,1
"lh_V1","V1","medial",385.64402526875,59.90227275,1,1
"lh_V1","V1","medial",385.8594314875,59.7954468125,1,1
"lh_V1","V1","medial",386.0742686125,59.6905141875,1,1
"lh_V1","V1","medial",386.2269297375,59.56718540625,1,1
"lh_V1","V1","medial",386.3174148625,59.42546046875,1,1
"lh_V1","V1","medial",386.3457239875,59.265339375,1,1
"lh_V1","V1","medial",386.3118571125,59.086822125,1,1
"lh_V1","V1","medial",386.276076925,58.9028878125,1,1
"lh_V1","V1","medial",386.238383425,58.7135364375,1,1
"lh_V1","V1","medial",386.1987766125,58.518768,1,1
"lh_V1","V1","medial",386.1572564875,58.3185825,1,1
"lh_V1","V1","medial",386.19348226875,58.1410235,1,1
"lh_V1","V1","medial",386.30745395625,57.986091,1,1
"lh_V1","V1","medial",386.49917155,57.853785,1,1
"lh_V1","V1","medial",386.76863505,57.7441055,1,1
"lh_V1","V1","medial",387.0369751125,57.63897346875,1,1
"lh_V1","V1","medial",387.3041917375,57.53838890625,1,1
"lh_V1","V1","medial",387.570284925,57.4423518125,1,1
"lh_V1","V1","medial",387.835254675,57.3508621875,1,1
"lh_V1","V1","medial",388.0422783625,57.23318309375,1,1
"lh_V1","V1","medial",388.1913559875,57.08931453125,1,1
"lh_V1","V1","medial",388.28248755,56.9192565,1,1
"lh_V1","V1","medial",388.31567305,56.723009,1,1
"lh_V1","V1","medial",388.3446679875,56.52361603125,1,1
"lh_V1","V1","medial",388.3694723625,56.32107759375,1,1
"lh_V1","V1","medial",388.390086175,56.1153936875,1,1
"lh_V1","V1","medial",388.406509425,55.9065643125,1,1
"lh_V1","V1","medial",388.426193175,55.69633015625,1,1
"lh_V1","V1","medial",388.449137425,55.48469121875,1,1
"lh_V1","V1","medial",388.475342175,55.2716475,1,1
"lh_V1","V1","medial",388.504807425,55.057199,1,1
"lh_V1","V1","medial",388.5352901125,54.8446908125,1,1
"lh_V1","V1","medial",388.5667902375,54.6341229375,1,1
"lh_V1","V1","medial",388.5993078,54.425495375,1,1
"lh_V1","V1","medial",388.6328428,54.218808125,1,1
"lh_V1","V1","medial",388.740146425,54.0408021875,1,1
"lh_V1","V1","medial",388.921218675,53.8914775625,1,1
"lh_V1","V1","medial",389.17605955,53.77083425,1,1
"lh_V1","V1","medial",389.50466905,53.67887225,1,1
"lh_V1","V1","medial",389.8416374875,53.58539365625,1,1
"lh_V1","V1","medial",390.1869648625,53.49039846875,1,1
"lh_V1","V1","medial",390.540651175,53.3938866875,1,1
"lh_V1","V1","medial",390.902696425,53.2958583125,1,1
"lh_V1","V1","medial",391.18473401875,53.16905275,1,1
"lh_V1","V1","medial",391.38676395625,53.01347,1,1
"lh_V1","V1","medial",391.5087862375,52.8291100625,1,1
"lh_V1","V1","medial",391.5508008625,52.6159729375,1,1
"lh_V1","V1","medial",391.5926814875,52.40174109375,1,1
"lh_V1","V1","medial",391.6344281125,52.18641453125,1,1
"lh_V1","V1","medial",391.6760407375,51.96999325,1,1
"lh_V1","V1","medial",391.7175193625,51.75247725,1,1
"lh_V1","V1","medial",391.84692770625,51.56724646875,1,1
"lh_V1","V1","medial",392.06426576875,51.41430090625,1,1
"lh_V1","V1","medial",392.36953355,51.2936405625,1,1
"lh_V1","V1","medial",392.76273105,51.2052654375,1,1
"lh_V1","V1","medial",393.15085201875,51.11877440625,1,1
"lh_V1","V1","medial",393.53389645625,51.03416746875,1,1
"lh_V1","V1","medial",393.9118643625,50.951444625,1,1
"lh_V1","V1","medial",394.2847557375,50.870605875,1,1
"lh_V1","V1","medial",394.59209895625,50.7569700625,1,1
"lh_V1","V1","medial",394.83389401875,50.6105371875,1,1
"lh_V1","V1","medial",395.010140925,50.43130725,1,1
"lh_V1","V1","medial",395.120839675,50.21928025,1,1
"lh_V1","V1","medial",395.23253633125,50.0062685,1,1
"lh_V1","V1","medial",395.34523089375,49.792272,1,1
"lh_V1","V1","medial",395.4589233625,49.57729075,1,1
"lh_V1","V1","medial",395.5736137375,49.36132475,1,1
"lh_V1","V1","medial",395.68265320625,49.14729846875,1,1
"lh_V1","V1","medial",395.78604176875,48.93521190625,1,1
"lh_V1","V1","medial",395.883779425,48.7250650625,1,1
"lh_V1","V1","medial",395.975866175,48.5168579375,1,1
"lh_V1","V1","medial",396.06709308125,48.308257125,1,1
"lh_V1","V1","medial",396.15746014375,48.099262625,1,1
"lh_V1","V1","medial",396.2469673625,47.8898744375,1,1
"lh_V1","V1","medial",396.3356147375,47.6800925625,1,1
"lh_V1","V1","medial",396.50749045625,47.50131065625,1,1
"lh_V1","V1","medial",396.76259451875,47.35352871875,1,1
"lh_V1","V1","medial",397.100926925,47.23674675,1,1
"lh_V1","V1","medial",397.522487675,47.15096475,1,1
"lh_V1","V1","medial",397.93739739375,47.06605128125,1,1
"lh_V1","V1","medial",398.34565608125,46.98200634375,1,1
"lh_V1","V1","medial",398.7472637375,46.8988299375,1,1
"lh_V1","V1","medial",399.1422203625,46.8165220625,1,1
"lh_V1","V1","medial",399.47769820625,46.69958021875,1,1
"lh_V1","V1","medial",399.75369726875,46.54800440625,1,1
"lh_V1","V1","medial",399.97021755,46.361794625,1,1
"lh_V1","V1","medial",400.12725905,46.140950875,1,1
"lh_V1","V1","medial",400.233692133333,45.94617259375,1,1
"lh_V1","V1","medial",400.2895168,45.77745978125,1,1
"lh_V1","V1","medial",400.29473305,45.6348124375,1,1
"lh_V1","V1","medial",400.249340883333,45.5182305625,1,1
"lh_V1","V1","medial",400.1560174875,45.4270461875,1,1
"lh_V1","V1","medial",400.0147628625,45.3612593125,1,1
"lh_V1","V1","medial",399.825577008333,45.3208699375,1,1
"lh_V1","V1","medial",399.588459925,45.3058780625,1,1
"lh_V1","V1","medial",399.30346714375,45.31815153125,1,1
"lh_V1","V1","medial",398.970598664583,45.35769034375,1,1
"lh_V1","V1","medial",398.5898544875,45.4244945,1,1
"lh_V1","V1","medial",398.1612346125,45.518564,1,1
"lh_V1","V1","medial",397.73437951875,45.610561625,1,1
"lh_V1","V1","medial",397.30928920625,45.700487375,1,1
"lh_V1","V1","medial",396.885963675,45.78834125,1,1
"lh_V1","V1","medial",396.464402925,45.87412325,1,1
"lh_V1","V1","medial",396.0749438,45.90990128125,1,1
"lh_V1","V1","medial",395.7175863,45.89567534375,1,1
"lh_V1","V1","medial",395.392330425,45.8314454375,1,1
"lh_V1","V1","medial",395.099176175,45.7172115625,1,1
"lh_V1","V1","medial",394.80553495625,45.6061241875,1,1
"lh_V1","V1","medial",394.51140676875,45.4981833125,1,1
"lh_V1","V1","medial",394.2167916125,45.3933889375,1,1
"lh_V1","V1","medial",393.9216894875,45.2917410625,1,1
"lh_V1","V1","medial",393.5924588,45.23698065625,1,1
"lh_V1","V1","medial",393.22909955,45.22910771875,1,1
"lh_V1","V1","medial",392.8316117375,45.26812225,1,1
"lh_V1","V1","medial",392.3999953625,45.35402425,1,1
"lh_V1","V1","medial",391.9733067375,45.442991875,1,1
"lh_V1","V1","medial",391.5515458625,45.535025125,1,1
"lh_V1","V1","medial",391.1347127375,45.630124,1,1
"lh_V1","V1","medial",390.7228073625,45.7282885,1,1
"lh_V1","V1","medial",390.33945133125,45.77282765625,1,1
"lh_V1","V1","medial",389.98464464375,45.76374146875,1,1
"lh_V1","V1","medial",389.6583873,45.7010299375,1,1
"lh_V1","V1","medial",389.3606793,45.5846930625,1,1
"lh_V1","V1","medial",389.06368870625,45.469651125,1,1
"lh_V1","V1","medial",388.76741551875,45.355904125,1,1
"lh_V1","V1","medial",388.4718597375,45.2434520625,1,1
"lh_V1","V1","medial",388.1770213625,45.1322949375,1,1
"lh_V1","V1","medial",387.87372614375,45.02248428125,1,1
"lh_V1","V1","medial",387.56197408125,44.91402009375,1,1
"lh_V1","V1","medial",387.241765175,44.806902375,1,1
"lh_V1","V1","medial",386.913099425,44.701131125,1,1
"lh_V1","V1","medial",386.5868047375,44.59519921875,1,1
"lh_V1","V1","medial",386.2628811125,44.48910665625,1,1
"lh_V1","V1","medial",385.94132855,44.3828534375,1,1
"lh_V1","V1","medial",385.62214705,44.2764395625,1,1
"lh_V1","V1","medial",385.28272120625,44.2175185,1,1
"lh_V1","V1","medial",384.92305101875,44.20609025,1,1
"lh_V1","V1","medial",384.5431364875,44.2421548125,1,1
"lh_V1","V1","medial",384.1429776125,44.3257121875,1,1
"lh_V1","V1","medial",383.74547164375,44.41451946875,1,1
"lh_V1","V1","medial",383.35061858125,44.50857665625,1,1
"lh_V1","V1","medial",382.958418425,44.60788375,1,1
"lh_V1","V1","medial",382.568871175,44.71244075,1,1
"lh_V1","V1","medial",382.2039072375,44.76112603125,1,1
"lh_V1","V1","medial",381.8635266125,44.75393959375,1,1
"lh_V1","V1","medial",381.5477293,44.6908814375,1,1
"lh_V1","V1","medial",381.2565153,44.5719515625,1,1
"lh_V1","V1","medial",380.96450858125,44.45335,1,1
"lh_V1","V1","medial",380.67170914375,44.33507675,1,1
"lh_V1","V1","medial",380.3781169875,44.2171318125,1,1
"lh_V1","V1","medial",380.0837321125,44.0995151875,1,1
"lh_V1","V1","medial",379.7573233,44.0406246875,1,1
"lh_V1","V1","medial",379.39889055,44.0404603125,1,1
"lh_V1","V1","medial",379.0084338625,44.0990220625,1,1
"lh_V1","V1","medial",378.5859532375,44.2163099375,1,1
"lh_V1","V1","medial",378.16469020625,44.3338388125,1,1
"lh_V1","V1","medial",377.74464476875,44.4516086875,1,1
"lh_V1","V1","medial",377.325816925,44.5696195625,1,1
"lh_V1","V1","medial",376.908206675,44.6878714375,1,1
"lh_V1","V1","medial",376.5150007375,44.7436070625,1,1
"lh_V1","V1","medial",376.1461991125,44.7368264375,1,1
"lh_V1","V1","medial",375.8018018,44.6675295625,1,1
"lh_V1","V1","medial",375.4818088,44.5357164375,1,1
"lh_V1","V1","medial",375.16583076875,44.40149578125,1,1
"lh_V1","V1","medial",374.85386770625,44.26486759375,1,1
"lh_V1","V1","medial",374.5459196125,44.125831875,1,1
"lh_V1","V1","medial",374.2419864875,43.984388625,1,1
"lh_V1","V1","medial",373.91290233125,43.90655846875,1,1
"lh_V1","V1","medial",373.55866714375,43.89234140625,1,1
"lh_V1","V1","medial",373.179280925,43.9417374375,1,1
"lh_V1","V1","medial",372.774743675,44.0547465625,1,1
"lh_V1","V1","medial",372.3742554875,44.169087875,1,1
"lh_V1","V1","medial",371.9778163625,44.284761375,1,1
"lh_V1","V1","medial",371.5854263,44.4017670625,1,1
"lh_V1","V1","medial",371.1970853,44.5201049375,1,1
"lh_V1","V1","medial",370.8121064875,44.6344904375,1,1
"lh_V1","V1","medial",370.4304898625,44.7449235625,1,1
"lh_V1","V1","medial",370.052235425,44.8514043125,1,1
"lh_V1","V1","medial",369.677343175,44.9539326875,1,1
"lh_V1","V1","medial",369.3055172375,45.060669625,1,1
"lh_V1","V1","medial",368.9367576125,45.171615125,1,1
"lh_V1","V1","medial",368.5710643,45.2867691875,1,1
"lh_V1","V1","medial",368.2084373,45.4061318125,1,1
"lh_V1","V1","medial",367.86943639375,45.46019896875,1,1
"lh_V1","V1","medial",367.55406158125,45.44897065625,1,1
"lh_V1","V1","medial",367.2623128625,45.372446875,1,1
"lh_V1","V1","medial",366.9941902375,45.230627625,1,1
"lh_V1","V1","medial",366.7243386125,45.08771040625,1,1
"lh_V1","V1","medial",366.4527579875,44.94369521875,1,1
"lh_V1","V1","medial",366.1794483625,44.7985820625,1,1
"lh_V1","V1","medial",365.9044097375,44.6523709375,1,1
"lh_V1","V1","medial",365.62882151875,44.505102125,1,1
"lh_V1","V1","medial",365.35268370625,44.356775625,1,1
"lh_V1","V1","medial",365.0759963,44.2073914375,1,1
"lh_V1","V1","medial",364.7987593,44.0569495625,1,1
"lh_V1","V1","medial",364.5198178625,43.90493375,1,1
"lh_V1","V1","medial",364.2391719875,43.751344,1,1
"lh_V1","V1","medial",363.956821675,43.5961803125,1,1
"lh_V1","V1","medial",363.672766925,43.4394426875,1,1
"lh_V1","V1","medial",363.38796570625,43.2839778125,1,1
"lh_V1","V1","medial",363.10241801875,43.1297856875,1,1
"lh_V1","V1","medial",362.8161238625,42.9768663125,1,1
"lh_V1","V1","medial",362.5290832375,42.8252196875,1,1
"lh_V1","V1","medial",362.24973133125,42.677914625,1,1
"lh_V1","V1","medial",361.97806814375,42.534951125,1,1
"lh_V1","V1","medial",361.714093675,42.3963291875,1,1
"lh_V1","V1","medial",361.457807925,42.2620488125,1,1
"lh_V1","V1","medial",361.17913683125,42.1830938125,1,1
"lh_V1","V1","medial",360.87808039375,42.1594641875,1,1
"lh_V1","V1","medial",360.5546386125,42.1911599375,1,1
"lh_V1","V1","medial",360.2088114875,42.2781810625,1,1
"lh_V1","V1","medial",359.86455864375,42.3702945625,1,1
"lh_V1","V1","medial",359.52188008125,42.4675004375,1,1
"lh_V1","V1","medial",359.1807758,42.5697986875,1,1
"lh_V1","V1","medial",358.8412458,42.6771893125,1,1
"lh_V1","V1","medial",358.52389801875,42.72119715625,1,1
"lh_V1","V1","medial",358.22873245625,42.70182221875,1,1
"lh_V1","V1","medial",357.9557491125,42.6190645,1,1
"lh_V1","V1","medial",357.7049479875,42.472924,1,1
"lh_V1","V1","medial",357.45921258125,42.3267945,1,1
"lh_V1","V1","medial",357.21854289375,42.180676,1,1
"lh_V1","V1","medial",356.982938925,42.0345685,1,1
"lh_V1","V1","medial",356.752400675,41.888472,1,1
"lh_V1","V1","medial",356.52880205,41.7402305,1,1
"lh_V1","V1","medial",356.31214305,41.589844,1,1
"lh_V1","V1","medial",356.102423675,41.4373125,1,1
"lh_V1","V1","medial",355.899643925,41.282636,1,1
"lh_V1","V1","medial",355.78489783125,41.09902384375,1,1
"lh_V1","V1","medial",355.75818539375,40.88647603125,1,1
"lh_V1","V1","medial",355.8195066125,40.6449925625,1,1
"lh_V1","V1","medial",355.9688614875,40.3745734375,1,1
"lh_V1","V1","medial",356.124478675,40.1094953125,1,1
"lh_V1","V1","medial",356.286358175,39.8497581875,1,1
"lh_V1","V1","medial",356.4544999875,39.5953620625,1,1
"lh_V1","V1","medial",356.6289041125,39.3463069375,1,1
"lh_V1","V1","medial",356.7157626125,39.12553653125,1,1
"lh_V1","V1","medial",356.7150754875,38.93305084375,1,1
"lh_V1","V1","medial",356.6268427375,38.768849875,1,1
"lh_V1","V1","medial",356.4510643625,38.632933625,1,1
"lh_V1","V1","medial",356.23640158125,38.5555401875,1,1
"lh_V1","V1","medial",355.98285439375,38.5366695625,1,1
"lh_V1","V1","medial",355.6904228,38.57632175,1,1
"lh_V1","V1","medial",355.3591068,38.67449675,1,1
"lh_V1","V1","medial",355.0279464875,38.77983803125,1,1
"lh_V1","V1","medial",354.6969418625,38.89234559375,1,1
"lh_V1","V1","medial",354.366092925,39.0120194375,1,1
"lh_V1","V1","medial",354.035399675,39.1388595625,1,1
"lh_V1","V1","medial",353.748447175,39.2022170625,1,1
"lh_V1","V1","medial",353.505235425,39.2020919375,1,1
"lh_V1","V1","medial",353.305764425,39.1384841875,1,1
"lh_V1","V1","medial",353.150034175,39.0113938125,1,1
"lh_V1","V1","medial",352.99946733125,38.889373625,1,1
"lh_V1","V1","medial",352.85406389375,38.772423625,1,1
"lh_V1","V1","medial",352.7138238625,38.6605438125,1,1
"lh_V1","V1","medial",352.5787472375,38.5537341875,1,1
"lh_V1","V1","medial",352.3964389875,38.5079955,1,1
"lh_V1","V1","medial",352.1668991125,38.52332775,1,1
"lh_V1","V1","medial",351.8901276125,38.5997309375,1,1
"lh_V1","V1","medial",351.5661244875,38.7372050625,1,1
"lh_V1","V1","medial",351.2489506125,38.88385178125,1,1
"lh_V1","V1","medial",350.9386059875,39.03967109375,1,1
"lh_V1","V1","medial",350.6350906125,39.204663,1,1
"lh_V1","V1","medial",350.3384044875,39.3788275,1,1
"lh_V1","V1","medial",350.09368501875,39.47692371875,1,1
"lh_V1","V1","medial",349.90093220625,39.49895165625,1,1
"lh_V1","V1","medial",349.76014605,39.4449113125,1,1
"lh_V1","V1","medial",349.67132655,39.3148026875,1,1
"lh_V1","V1","medial",349.59262505,39.18694003125,1,1
"lh_V1","V1","medial",349.52404155,39.06132334375,1,1
"lh_V1","V1","medial",349.46557605,38.937952625,1,1
"lh_V1","V1","medial",349.41722855,38.816827875,1,1
"lh_V1","V1","medial",349.364411425,38.70357690625,1,1
"lh_V1","V1","medial",349.307124675,38.59819971875,1,1
"lh_V1","V1","medial",349.2453683,38.5006963125,1,1
"lh_V1","V1","medial",349.1791423,38.4110666875,1,1
"lh_V1","V1","medial",349.1131079875,38.33016459375,1,1
"lh_V1","V1","medial",349.0472653625,38.25799003125,1,1
"lh_V1","V1","medial",348.981614425,38.194543,1,1
"lh_V1","V1","medial",348.916155175,38.1398235,1,1
"lh_V1","V1","medial",348.813084675,38.15682653125,1,1
"lh_V1","V1","medial",348.672402925,38.24555209375,1,1
"lh_V1","V1","medial",348.494109925,38.4060001875,1,1
"lh_V1","V1","medial",348.278205675,38.6381708125,1,1
"lh_V1","V1","medial",347.99954205,38.91375934375,1,1
"lh_V1","V1","medial",347.65811905,39.23276578125,1,1
"lh_V1","V1","medial",347.253936675,39.595190125,1,1
"lh_V1","V1","medial",346.786994925,40.001032375,1,1
"lh_V1","V1","medial",346.3607859875,40.4480535625,1,1
"lh_V1","V1","medial",345.9753098625,40.9362536875,1,1
"lh_V1","V1","medial",345.63056655,41.46563275,1,1
"lh_V1","V1","medial",345.32655605,42.03619075,1,1
"lh_V1","V1","medial",345.0137403,42.5709541875,1,1
"lh_V1","V1","medial",344.6921193,43.0699230625,1,1
"lh_V1","V1","medial",344.36169305,43.533097375,1,1
"lh_V1","V1","medial",344.02246155,43.960477125,1,1
"lh_V1","V1","medial",343.7977873,44.3241515,1,1
"lh_V1","V1","medial",343.6876703,44.6241205,1,1
"lh_V1","V1","medial",343.69211055,44.860384125,1,1
"lh_V1","V1","medial",343.81110805,45.032942375,1,1
"lh_V1","V1","medial",343.8319911125,45.2768909375,1,1
"lh_V1","V1","medial",343.7547597375,45.5922298125,1,1
"lh_V1","V1","medial",343.579413925,45.978959,1,1
"lh_V1","V1","medial",343.305953675,46.4370785,1,1
"lh_V1","V1","medial",343.0769398625,46.968437375,1,1
"lh_V1","V1","medial",342.8923724875,47.573035625,1,1
"lh_V1","V1","medial",342.75225155,48.25087325,1,1
"lh_V1","V1","medial",342.65657705,49.00195025,1,1
"lh_V1","V1","medial",342.5459012375,49.687952875,1,1
"lh_V1","V1","medial",342.4202241125,50.308881125,1,1
"lh_V1","V1","medial",342.279545675,50.864735,1,1
"lh_V1","V1","medial",342.123865925,51.3555145,1,1
"lh_V1","V1","medial",342.0498788625,51.784959125,1,1
"lh_V1","V1","medial",342.0575844875,52.153068875,1,1
"lh_V1","V1","medial",342.1469828,52.45984375,1,1
"lh_PIT","PIT","lateral",303.235321478125,29.99349425,1,1
"lh_PIT","PIT","lateral",303.114476603125,30.07495275,1,1
"lh_PIT","PIT","lateral",302.989851353125,30.1601158125,1,1
"lh_PIT","PIT","lateral",302.861445728125,30.2489834375,1,1
"lh_PIT","PIT","lateral",302.729259728125,30.341555625,1,1
"lh_PIT","PIT","lateral",302.593293353125,30.437832375,1,1
"lh_PIT","PIT","lateral",302.441838301042,30.51265578125,1,1
"lh_PIT","PIT","lateral",302.274894571875,30.56602584375,1,1
"lh_PIT","PIT","lateral",302.092462165625,30.5979425625,1,1
"lh_PIT","PIT","lateral",301.894541082292,30.6084059375,1,1
"lh_PIT","PIT","lateral",301.765016478125,30.6379510625,1,1
"lh_PIT","PIT","lateral",301.703888353125,30.6865779375,1,1
"lh_PIT","PIT","lateral",301.711156707292,30.7542865625,1,1
"lh_PIT","PIT","lateral",301.786821540625,30.8410769375,1,1
"lh_PIT","PIT","lateral",301.797237571875,30.9347548125,1,1
"lh_PIT","PIT","lateral",301.742404801042,31.0353201875,1,1
"lh_PIT","PIT","lateral",301.622323228125,31.1427730625,1,1
"lh_PIT","PIT","lateral",301.436992853125,31.2571134375,1,1
"lh_PIT","PIT","lateral",301.261895384375,31.37591496875,1,1
"lh_PIT","PIT","lateral",301.097030821875,31.49917765625,1,1
"lh_PIT","PIT","lateral",300.942399165625,31.6269015,1,1
"lh_PIT","PIT","lateral",300.798000415625,31.7590865,1,1
"lh_PIT","PIT","lateral",300.772591634375,31.9087481875,1,1
"lh_PIT","PIT","lateral",300.866172821875,32.0758865625,1,1
"lh_PIT","PIT","lateral",301.078743978125,32.260501625,1,1
