method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0430388064044358	0.0113825336986536	0.0001572451545685			1	0.0001572451545685
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0400553533699791	0.0152831155223405	0.0088038396659602			1	0.0088038396659602
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	within_stratum	EURlike	5665	4676	-0.0353219843963488	0.0136663217022607	0.0097757934174269			1	0.0097757934174269
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	within_stratum	cluster1	1623	1397	-0.0369430005340704	0.0299941363735005	0.218258153663789			1	0.218258153663789
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	within_stratum	cluster2	928	824	-0.0795133251291031	0.0338532051524498	0.0190477924772289			1	0.0190477924772289
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	within_stratum	cluster3	380	329	-0.112837378770447	0.0546749687516034	0.0397436397667987			1	0.0397436397667987
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.334744346173973	3.39420839634477	3.0	1	0.334744346173973
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	pooled_stratumFE	all	8596	7198	0.0183730170029593	0.0115494566940326	0.111690581184914			1	0.111690581184914
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	within_stratum	EURanchor	4308	3601	0.016268489592844	0.0156024250960241	0.297153929403754			1	0.297153929403754
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	within_stratum	EURlike	5665	4676	0.011583230275057	0.0138801059308386	0.404025165809113			1	0.404025165809113
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	within_stratum	cluster1	1623	1397	0.0224487861244954	0.0303650930767357	0.459838954691452			1	0.459838954691452
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	within_stratum	cluster2	928	824	0.0254506901455874	0.0343858775139722	0.459399358036763			1	0.459399358036763
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC2	within_stratum	cluster3	380	329	0.109266615502492	0.0548265052287251	0.0470133283777904			1	0.0470133283777904
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.181811963104789	4.86683422364149	3.0	1	0.181811963104789
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0010084613879066	0.0114520466042829	0.929831527231457			1	0.929831527231457
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	within_stratum	EURanchor	4308	3601	0.0059867706741036	0.0155337491481451	0.699957683925965			1	0.699957683925965
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	within_stratum	EURlike	5665	4676	-0.0083124027323902	0.0138239116302909	0.547661233987557			1	0.547661233987557
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	within_stratum	cluster1	1623	1397	-0.0267659636905934	0.0301410981375179	0.374667901112171			1	0.374667901112171
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	within_stratum	cluster2	928	824	0.0539743660115484	0.0341647440835237	0.114502147005369			1	0.114502147005369
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC3	within_stratum	cluster3	380	329	0.0689789095848503	0.0556181331652154	0.215689914981726			1	0.215689914981726
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.288432641635191	3.76119111009029	3.0	1	0.288432641635191
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0018433405026531	0.0120319460925554	0.878241121885252			1	0.878241121885252
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0054721561873966	0.0155014787874937	0.724099290918571			1	0.724099290918571
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	within_stratum	EURlike	5665	4676	-0.001387059491567	0.0145009976987836	0.923799807496645			1	0.923799807496645
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0453258070520279	0.0347575322974214	0.192403189375368			1	0.192403189375368
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	within_stratum	cluster2	928	824	0.03137190178657	0.0386587503558152	0.417285441981111			1	0.417285441981111
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	baseline_thickness	within_stratum	cluster3	380	329	-0.0326158293014303	0.0647521115368396	0.614774562338357			1	0.614774562338357
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.391442030273015	3.00118810401546	3.0	1	0.391442030273015
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	pooled_stratumFE	all	8596	7198	0.0046077468748795	0.0116672054794478	0.692903574245453			1	0.692903574245453
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	within_stratum	EURanchor	4308	3601	0.0092500389502422	0.014712785982239	0.529575224525095			1	0.529575224525095
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	within_stratum	EURlike	5665	4676	0.006767544082988	0.0138111085973925	0.624148363198049			1	0.624148363198049
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	within_stratum	cluster1	1623	1397	0.0401638249071109	0.033005229945604	0.2238302802971			1	0.2238302802971
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	within_stratum	cluster2	928	824	-0.0326782763447063	0.036714695255954	0.373679444189986			1	0.373679444189986
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	global_slope	within_stratum	cluster3	380	329	-0.0131285018743443	0.0625734284701034	0.833933391169267			1	0.833933391169267
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.899628138585404	0.586007031150075	3.0	1	0.899628138585404
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0009872874573319	0.0122053105803275	0.935531414953066			1	0.935531414953066
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	within_stratum	EURanchor	4308	3601	0.0042059218054412	0.015417686422333	0.785022144354372			1	0.785022144354372
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	within_stratum	EURlike	5665	4676	0.0005334046742306	0.0144712952401878	0.970598400204364			1	0.970598400204364
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	within_stratum	cluster1	1623	1397	0.0114649940719879	0.0344566013027224	0.739377625734312			1	0.739377625734312
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	within_stratum	cluster2	928	824	-0.0300551934645347	0.0380180845149592	0.429411752314497			1	0.429411752314497
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC1	within_stratum	cluster3	380	329	0.0396838443693476	0.0642732150809757	0.537338866290302			1	0.537338866290302
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.441477008591604	2.6926546186005	3.0	1	0.441477008591604
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0039692924590636	0.0123716744859275	0.748341937825923			1	0.748341937825923
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	within_stratum	EURanchor	4308	3601	0.0004405162562746	0.0157129473460945	0.977635401844577			1	0.977635401844577
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	within_stratum	EURlike	5665	4676	-0.0019163149902849	0.0146812395246668	0.89615341648676			1	0.89615341648676
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	within_stratum	cluster1	1623	1397	-0.0280611667416497	0.0348635893819119	0.421009052850939			1	0.421009052850939
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	within_stratum	cluster2	928	824	-0.0262926392740845	0.0385151583212168	0.49499663773417			1	0.49499663773417
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC2	within_stratum	cluster3	380	329	-0.0047901581465506	0.0643754477956866	0.940725450236788			1	0.940725450236788
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.259330291323334	4.01983469391416	3.0	1	0.259330291323334
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0148462250607341	0.0122580605136003	0.225876112771174			1	0.225876112771174
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0197473441901281	0.0156239709875761	0.206331243414447			1	0.206331243414447
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	within_stratum	EURlike	5665	4676	-0.0269932475082805	0.0146036500527425	0.0645994857447879			1	0.0645994857447879
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	within_stratum	cluster1	1623	1397	0.0071261848393338	0.034618426568552	0.836935665995044			1	0.836935665995044
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	within_stratum	cluster2	928	824	0.0161599350673861	0.0383420940284203	0.673515925554298			1	0.673515925554298
PRSCSX	SCZ25_AFR	AFR	SCZ25AFR	csx	slope_PC3	within_stratum	cluster3	380	329	0.0731380877393531	0.0649854576837995	0.261139358631489			1	0.261139358631489
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.226932222034641	4.34085854218574	3.0	1	0.226932222034641
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0103029965135823	0.0111649183237437	0.356136904525638			1	0.356136904525638
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0026607085739355	0.0153191790748485	0.862121369819723			1	0.862121369819723
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	within_stratum	EURlike	5665	4676	0.0022844709804587	0.0136384653336134	0.866981027695381			1	0.866981027695381
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0210758685594485	0.0258448593579359	0.414920729426602			1	0.414920729426602
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	within_stratum	cluster2	928	824	-0.0856763257796627	0.039674575410103	0.0310741061099317			1	0.0310741061099317
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	baseline_thickness	within_stratum	cluster3	380	329	-0.0426292643394062	0.0799629470349016	0.594281239355832			1	0.594281239355832
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.676069769191852	1.52692662044865	3.0	1	0.676069769191852
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	pooled_stratumFE	all	8596	7198	0.000509611827292	0.0108325618563925	0.962478936215315			1	0.962478936215315
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	within_stratum	EURanchor	4308	3601	-0.0056603249748669	0.0145648416741464	0.697570269712064			1	0.697570269712064
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	within_stratum	EURlike	5665	4676	-0.0017900981882533	0.0129834263692444	0.890343797904699			1	0.890343797904699
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	within_stratum	cluster1	1623	1397	0.0066631130333194	0.0246340930698463	0.786823781172089			1	0.786823781172089
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	within_stratum	cluster2	928	824	-0.0070366246235932	0.0377384591797079	0.852129053407822			1	0.852129053407822
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	global_slope	within_stratum	cluster3	380	329	-0.0426394706047262	0.0772723234000362	0.581418003114401			1	0.581418003114401
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.789089467832106	1.05027462885846	3.0	1	0.789089467832106
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0079671707557171	0.0113316404019206	0.482019223193866			1	0.482019223193866
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0034499406983389	0.0152636009885827	0.821194255164641			1	0.821194255164641
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	within_stratum	EURlike	5665	4676	-0.0020442926117403	0.0135994201339746	0.880516215651846			1	0.880516215651846
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	within_stratum	cluster1	1623	1397	-0.0137660383193865	0.0257047842328738	0.592349349461005			1	0.592349349461005
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	within_stratum	cluster2	928	824	-0.0615007209345579	0.0390455130394928	0.115578624378921			1	0.115578624378921
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC1	within_stratum	cluster3	380	329	-0.0472778363855121	0.0794170159284274	0.552003533675172			1	0.552003533675172
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.84824410150159	0.805111257162935	3.0	1	0.84824410150159
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	pooled_stratumFE	all	8596	7198	0.0028954577750352	0.0114865937591531	0.800991069319703			1	0.800991069319703
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	within_stratum	EURanchor	4308	3601	-0.000660193098152	0.0155559024634494	0.96614996250179			1	0.96614996250179
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	within_stratum	EURlike	5665	4676	0.0007931926454715	0.013799196771808	0.954164107293563			1	0.954164107293563
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	within_stratum	cluster1	1623	1397	0.0090314546017925	0.0260041531562035	0.728405977098571			1	0.728405977098571
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	within_stratum	cluster2	928	824	0.0105689014397425	0.0396046841340713	0.789637240137035			1	0.789637240137035
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC2	within_stratum	cluster3	380	329	0.0663842874128079	0.0794430165514345	0.40391906345253			1	0.40391906345253
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0215827656277018	9.67072902046129	3.0	1	0.0215827656277018
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	pooled_stratumFE	all	8596	7198	0.0074717800266478	0.0113819553978188	0.511547319889411			1	0.511547319889411
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	within_stratum	EURanchor	4308	3601	0.0037157763511671	0.0154655884866532	0.810139662741943			1	0.810139662741943
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	within_stratum	EURlike	5665	4676	-0.003496062112877	0.0137338994427765	0.799074714568758			1	0.799074714568758
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	within_stratum	cluster1	1623	1397	0.0289645189510825	0.0258300299543596	0.262309995869666			1	0.262309995869666
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	within_stratum	cluster2	928	824	0.0086915787062286	0.039390976132268	0.825416398453143			1	0.825416398453143
PRSCSX	SCZ25_EAS	EAS	SCZ25EAS	csx	slope_PC3	within_stratum	cluster3	380	329	0.169512923176546	0.0798872468683058	0.034523199129313			1	0.034523199129313
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.191896495947662	4.7395024058751	3.0	1	0.191896495947662
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0048880299110501	0.0106683756257335	0.646835177935676			1	0.646835177935676
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0070021170010883	0.0153447653275745	0.648183276713912			1	0.648183276713912
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	within_stratum	EURlike	5665	4676	0.0114149956803235	0.0133997017973333	0.394314516115327			1	0.394314516115327
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0326175783762159	0.0254158571725459	0.199553583488702			1	0.199553583488702
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	within_stratum	cluster2	928	824	-0.0542250008092306	0.0331717090444021	0.102461427420244			1	0.102461427420244
PRSCSX	SCZ25_META	multi	SCZ25META	csx	baseline_thickness	within_stratum	cluster3	380	329	-0.0026158203353867	0.0515073173648381	0.959524220667628			1	0.959524220667628
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.133517849999745	5.58715281902187	3.0	1	0.133517849999745
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	pooled_stratumFE	all	8596	7198	-0.0191207223613808	0.010331516991386	0.0642458086045033			1	0.0642458086045033
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	within_stratum	EURanchor	4308	3601	-0.0319623233294289	0.0145466029958116	0.0280590431126946			1	0.0280590431126946
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	within_stratum	EURlike	5665	4676	-0.0261797265546387	0.012724468276552	0.0396925532313089			1	0.0396925532313089
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	within_stratum	cluster1	1623	1397	0.0196001508574956	0.0241797511710995	0.417717985806692			1	0.417717985806692
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	within_stratum	cluster2	928	824	-0.034100820907364	0.0316010710428249	0.280837677688656			1	0.280837677688656
PRSCSX	SCZ25_META	multi	SCZ25META	csx	global_slope	within_stratum	cluster3	380	329	-0.0712696948702058	0.049601626796297	0.151617255817432			1	0.151617255817432
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.295956679430494	3.69815538951661	3.0	1	0.295956679430494
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0376853130529623	0.010798068137163	0.0004855714614727			1	0.0004855714614727
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0402295094969542	0.0152288680955437	0.0082824102214829			1	0.0082824102214829
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	within_stratum	EURlike	5665	4676	-0.0338126710974139	0.013318710399369	0.011153795287559			1	0.011153795287559
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	within_stratum	cluster1	1623	1397	-0.0202603665663784	0.0252308258851097	0.422096701941152			1	0.422096701941152
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	within_stratum	cluster2	928	824	-0.0777313515810763	0.0326574446209863	0.0175072758703339			1	0.0175072758703339
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC1	within_stratum	cluster3	380	329	-0.0988098321254713	0.0507673101096949	0.0523844729207021			1	0.0523844729207021
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.282713737207046	3.81009808310409	3.0	1	0.282713737207046
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	pooled_stratumFE	all	8596	7198	0.0134723576436582	0.0109548162925854	0.218803001631683			1	0.218803001631683
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	within_stratum	EURanchor	4308	3601	0.0166369042955789	0.0155404178645665	0.284431704584985			1	0.284431704584985
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	within_stratum	EURlike	5665	4676	0.0099849446088395	0.0135260964183845	0.460426119782684			1	0.460426119782684
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	within_stratum	cluster1	1623	1397	0.00371518138895	0.0255366449092022	0.884347186178121			1	0.884347186178121
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	within_stratum	cluster2	928	824	0.0231841151241415	0.033175061349833	0.484828767999357			1	0.484828767999357
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC2	within_stratum	cluster3	380	329	0.104588407564627	0.0509453121735417	0.0407893328139805			1	0.0407893328139805
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.181812594615821	4.86682604527596	3.0	1	0.181812594615821
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0002026853665055	0.0108593130743733	0.985109070503888			1	0.985109070503888
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	within_stratum	EURanchor	4308	3601	0.0007353186267105	0.0154645902118014	0.962078312473147			1	0.962078312473147
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	within_stratum	EURlike	5665	4676	-0.0117737111267901	0.0134682097804321	0.382055920973516			1	0.382055920973516
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	within_stratum	cluster1	1623	1397	-0.0078986488791348	0.0253597267567886	0.755489529840105			1	0.755489529840105
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	within_stratum	cluster2	928	824	0.0437870083765118	0.03296093147706	0.184368525741652			1	0.184368525741652
PRSCSX	SCZ25_META	multi	SCZ25META	csx	slope_PC3	within_stratum	cluster3	380	329	0.0854103051347761	0.0516059476576744	0.0987726129341584			1	0.0987726129341584
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.222245360732934	4.3907419452371	3.0	1	0.222245360732934
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0091864122543796	0.0110624662071708	0.406328763392498			1	0.406328763392498
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	within_stratum	EURanchor	4308	3601	0.006090706240468	0.0154267008300299	0.692998427118331			1	0.692998427118331
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	within_stratum	EURlike	5665	4676	0.0078500485438441	0.0137615750075392	0.568407214246345			1	0.568407214246345
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0453258204407333	0.0347575318902913	0.19240305287153			1	0.19240305287153
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	within_stratum	cluster2	928	824	-0.0542249975448507	0.0331717090239124	0.102461447853309			1	0.102461447853309
PRSCSX	SCZ25_MATCHED	matched	SCZ25MATCHED	csx	baseline_thickness	within_stratum	cluster3	380	329	-0.0426293129085312	0.0799629465249433	0.594280817002413			1	0.594280817002413
