entrez	set	symbol
4784	MDD_pool_not_hc	NFIX
4795	MDD_pool_not_hc	NFKBIL1
48	MDD_pool_not_hc	ACO1
4802	MDD_pool_not_hc	NFYC
481	MDD_pool_not_hc	ATP1B1
4814	MDD_pool_not_hc	NINJ1
4855	MDD_pool_not_hc	NOTCH4
4864	MDD_pool_not_hc	NPC1
488	MDD_pool_not_hc	ATP2A2
4897	MDD_pool_not_hc	NRCAM
4905	MDD_pool_not_hc	NSF
4925	MDD_pool_not_hc	NUCB2
4929	MDD_pool_not_hc	NR4A2
493753	MDD_pool_not_hc	COA5
50	MDD_pool_not_hc	ACO2
5001	MDD_pool_not_hc	ORC5
5013	MDD_pool_not_hc	OTX1
5015	MDD_pool_not_hc	OTX2
5019	MDD_pool_not_hc	OXCT1
5024	MDD_pool_not_hc	P2RX3
5025	MDD_pool_not_hc	P2RX4
5028	MDD_pool_not_hc	P2RY1
5031	MDD_pool_not_hc	P2RY6
5034	MDD_pool_not_hc	P4HB
5037	MDD_pool_not_hc	PEBP1
50507	MDD_pool_not_hc	NOX4
5053	MDD_pool_not_hc	PAH
50640	MDD_pool_not_hc	PNPLA8
50651	MDD_pool_not_hc	SLC45A1
5073	MDD_pool_not_hc	PARN
5080	MDD_pool_not_hc	PAX6
50801	MDD_pool_not_hc	KCNK4
5090	MDD_pool_not_hc	PBX3
5097	MDD_pool_not_hc	PCDH1
5098	MDD_pool_not_hc	PCDHGC3
5100	MDD_pool_not_hc	PCDH8
51006	MDD_pool_not_hc	SLC35C2
51057	MDD_pool_not_hc	WDPCP
51059	MDD_pool_not_hc	FAM135B
51075	MDD_pool_not_hc	TMX2
51077	MDD_pool_not_hc	FCF1
51086	MDD_pool_not_hc	TNNI3K
51099	MDD_pool_not_hc	ABHD5
51100	MDD_pool_not_hc	SH3GLB1
51136	MDD_pool_not_hc	RNFT1
51181	MDD_pool_not_hc	DCXR
51194	MDD_pool_not_hc	IPO11
51207	MDD_pool_not_hc	DUSP13B
51228	MDD_pool_not_hc	GLTP
51246	MDD_pool_not_hc	SHISA5
51251	MDD_pool_not_hc	NT5C3A
51259	MDD_pool_not_hc	TMEM216
5126	MDD_pool_not_hc	PCSK2
51268	MDD_pool_not_hc	PIPOX
51281	MDD_pool_not_hc	ANKMY1
51304	MDD_pool_not_hc	ZDHHC3
51307	MDD_pool_not_hc	FAM53C
51308	MDD_pool_not_hc	REEP2
51317	MDD_pool_not_hc	PHF21A
51318	MDD_pool_not_hc	MRPL35
51329	MDD_pool_not_hc	ARL6IP4
51334	MDD_pool_not_hc	PRR16
51341	MDD_pool_not_hc	ZBTB7A
51347	MDD_pool_not_hc	TAOK3
51364	MDD_pool_not_hc	ZMYND10
5137	MDD_pool_not_hc	PDE1C
51372	MDD_pool_not_hc	TMA7
51385	MDD_pool_not_hc	ZNF589
51389	MDD_pool_not_hc	RWDD1
51390	MDD_pool_not_hc	AIG1
5140	MDD_pool_not_hc	PDE3B
51400	MDD_pool_not_hc	PPME1
51409	MDD_pool_not_hc	HEMK1
51433	MDD_pool_not_hc	ANAPC5
51447	MDD_pool_not_hc	IP6K2
51455	MDD_pool_not_hc	REV1
51460	MDD_pool_not_hc	SFMBT1
5150	MDD_pool_not_hc	PDE7A
51517	MDD_pool_not_hc	NCKIPSD
51524	MDD_pool_not_hc	TMEM138
51533	MDD_pool_not_hc	PHF7
51542	MDD_pool_not_hc	VPS54
51588	MDD_pool_not_hc	PIAS4
51596	MDD_pool_not_hc	CUTA
51622	MDD_pool_not_hc	CCZ1
51633	MDD_pool_not_hc	OTUD6B
51642	MDD_pool_not_hc	MRPL48
51650	MDD_pool_not_hc	MRPS33
51652	MDD_pool_not_hc	CHMP3
51657	MDD_pool_not_hc	STYXL1
51691	MDD_pool_not_hc	LSM8
51780	MDD_pool_not_hc	KDM3B
5187	MDD_pool_not_hc	PER1
5198	MDD_pool_not_hc	PFAS
5201	MDD_pool_not_hc	PFDN1
5210	MDD_pool_not_hc	PFKFB4
5211	MDD_pool_not_hc	PFKL
5222	MDD_pool_not_hc	PGA5
5228	MDD_pool_not_hc	PGF
5252	MDD_pool_not_hc	PHF1
5253	MDD_pool_not_hc	PHF2
5276	MDD_pool_not_hc	SERPINI2
5289	MDD_pool_not_hc	PIK3C3
53	MDD_pool_not_hc	ACP2
5309	MDD_pool_not_hc	PITX3
5314	MDD_pool_not_hc	PKHD1
5326	MDD_pool_not_hc	PLAGL2
53335	MDD_pool_not_hc	BCL11A
5334	MDD_pool_not_hc	PLCL1
53349	MDD_pool_not_hc	ZFYVE1
5335	MDD_pool_not_hc	PLCG1
534	MDD_pool_not_hc	ATP6V1G2
5364	MDD_pool_not_hc	PLXNB1
5372	MDD_pool_not_hc	PMM1
53831	MDD_pool_not_hc	GPR84
54106	MDD_pool_not_hc	TLR9
54206	MDD_pool_not_hc	ERRFI1
5447	MDD_pool_not_hc	POR
54509	MDD_pool_not_hc	RHOF
54522	MDD_pool_not_hc	ANKRD16
54535	MDD_pool_not_hc	CCHCR1
54542	MDD_pool_not_hc	RC3H2
5455	MDD_pool_not_hc	POU3F3
54558	MDD_pool_not_hc	SPATA6
54567	MDD_pool_not_hc	DLL4
5457	MDD_pool_not_hc	POU4F1
5460	MDD_pool_not_hc	POU5F1
54621	MDD_pool_not_hc	VSIG10
54681	MDD_pool_not_hc	P4HTM
54704	MDD_pool_not_hc	PDP1
54714	MDD_pool_not_hc	CNGB3
54754	MDD_pool_not_hc	NUTM2F
54768	MDD_pool_not_hc	HYDIN
54777	MDD_pool_not_hc	CFAP46
54790	MDD_pool_not_hc	TET2
5480	MDD_pool_not_hc	PPIC
5481	MDD_pool_not_hc	PPID
54838	MDD_pool_not_hc	WBP1L
54840	MDD_pool_not_hc	APTX
54847	MDD_pool_not_hc	SIDT1
54853	MDD_pool_not_hc	WDR55
54858	MDD_pool_not_hc	PGPEP1
54861	MDD_pool_not_hc	SNRK
54870	MDD_pool_not_hc	QRICH1
54875	MDD_pool_not_hc	CNTLN
54882	MDD_pool_not_hc	ANKHD1
54905	MDD_pool_not_hc	CYP2W1
54949	MDD_pool_not_hc	SDHAF2
54955	MDD_pool_not_hc	AIRIM
54970	MDD_pool_not_hc	TTC12
55024	MDD_pool_not_hc	BANK1
55054	MDD_pool_not_hc	ATG16L1
55068	MDD_pool_not_hc	ENOX1
55081	MDD_pool_not_hc	IFT57
55083	MDD_pool_not_hc	KIF26B
55118	MDD_pool_not_hc	CRTAC1
55137	MDD_pool_not_hc	FIGN
5514	MDD_pool_not_hc	PPP1R10
55152	MDD_pool_not_hc	DALRD3
55156	MDD_pool_not_hc	ARMC1
55157	MDD_pool_not_hc	DARS2
55161	MDD_pool_not_hc	TMEM33
55177	MDD_pool_not_hc	RMDN3
55181	MDD_pool_not_hc	SMG8
55192	MDD_pool_not_hc	DNAJC17
55193	MDD_pool_not_hc	PBRM1
55206	MDD_pool_not_hc	SBNO1
55239	MDD_pool_not_hc	OGFOD1
55251	MDD_pool_not_hc	PCMTD2
55267	MDD_pool_not_hc	PRR34
5530	MDD_pool_not_hc	PPP3CA
55342	MDD_pool_not_hc	STRBP
55343	MDD_pool_not_hc	SLC35C1
55345	MDD_pool_not_hc	ZGRF1
5537	MDD_pool_not_hc	PPP6C
55374	MDD_pool_not_hc	TMCO6
5547	MDD_pool_not_hc	PRCP
5553	MDD_pool_not_hc	PRG2
55530	MDD_pool_not_hc	SVOP
55568	MDD_pool_not_hc	GALNT10
55578	MDD_pool_not_hc	SUPT20H
55585	MDD_pool_not_hc	UBE2Q1
55596	MDD_pool_not_hc	ZCCHC8
55611	MDD_pool_not_hc	OTUB1
55621	MDD_pool_not_hc	TRMT1
55626	MDD_pool_not_hc	AMBRA1
55636	MDD_pool_not_hc	CHD7
55660	MDD_pool_not_hc	PRPF40A
55661	MDD_pool_not_hc	DDX27
55697	MDD_pool_not_hc	VAC14
55709	MDD_pool_not_hc	KBTBD4
55757	MDD_pool_not_hc	UGGT2
5576	MDD_pool_not_hc	PRKAR2A
55777	MDD_pool_not_hc	MBD5
5580	MDD_pool_not_hc	PRKCD
55818	MDD_pool_not_hc	KDM3A
55830	MDD_pool_not_hc	GLT8D1
5586	MDD_pool_not_hc	PKN2
5587	MDD_pool_not_hc	PRKD1
55884	MDD_pool_not_hc	WSB2
55888	MDD_pool_not_hc	ZKSCAN7
55898	MDD_pool_not_hc	UNC45A
55904	MDD_pool_not_hc	KMT2E
55907	MDD_pool_not_hc	CMAS
56097	MDD_pool_not_hc	PCDHGC5
56098	MDD_pool_not_hc	PCDHGC4
56099	MDD_pool_not_hc	PCDHGB7
56100	MDD_pool_not_hc	PCDHGB6
56101	MDD_pool_not_hc	PCDHGB5
56102	MDD_pool_not_hc	PCDHGB3
56103	MDD_pool_not_hc	PCDHGB2
56104	MDD_pool_not_hc	PCDHGB1
56105	MDD_pool_not_hc	PCDHGA11
56106	MDD_pool_not_hc	PCDHGA10
56107	MDD_pool_not_hc	PCDHGA9
56108	MDD_pool_not_hc	PCDHGA7
56109	MDD_pool_not_hc	PCDHGA6
56110	MDD_pool_not_hc	PCDHGA5
56111	MDD_pool_not_hc	PCDHGA4
56112	MDD_pool_not_hc	PCDHGA3
56113	MDD_pool_not_hc	PCDHGA2
56114	MDD_pool_not_hc	PCDHGA1
56132	MDD_pool_not_hc	PCDHB3
56133	MDD_pool_not_hc	PCDHB2
56134	MDD_pool_not_hc	PCDHAC2
56135	MDD_pool_not_hc	PCDHAC1
56136	MDD_pool_not_hc	PCDHA13
56137	MDD_pool_not_hc	PCDHA12
56138	MDD_pool_not_hc	PCDHA11
56139	MDD_pool_not_hc	PCDHA10
56140	MDD_pool_not_hc	PCDHA8
56141	MDD_pool_not_hc	PCDHA7
56142	MDD_pool_not_hc	PCDHA6
56143	MDD_pool_not_hc	PCDHA5
56144	MDD_pool_not_hc	PCDHA4
56145	MDD_pool_not_hc	PCDHA3
56146	MDD_pool_not_hc	PCDHA2
56147	MDD_pool_not_hc	PCDHA1
56155	MDD_pool_not_hc	TEX14
56252	MDD_pool_not_hc	YLPM1
56259	MDD_pool_not_hc	CTNNBL1
5629	MDD_pool_not_hc	PROX1
56311	MDD_pool_not_hc	ANKRD7
5662	MDD_pool_not_hc	PSD
56658	MDD_pool_not_hc	TRIM39
56659	MDD_pool_not_hc	KCNK13
56666	MDD_pool_not_hc	PANX2
56853	MDD_pool_not_hc	CELF4
56920	MDD_pool_not_hc	SEMA3G
56925	MDD_pool_not_hc	LXN
56950	MDD_pool_not_hc	SMYD2
56956	MDD_pool_not_hc	LHX9
56981	MDD_pool_not_hc	PRDM11
56987	MDD_pool_not_hc	BBX
56992	MDD_pool_not_hc	KIF15
56999	MDD_pool_not_hc	ADAMTS9
5702	MDD_pool_not_hc	PSMC3
57060	MDD_pool_not_hc	PCBP4
57162	MDD_pool_not_hc	PELI1
57169	MDD_pool_not_hc	ZNFX1
57176	MDD_pool_not_hc	VARS2
57282	MDD_pool_not_hc	SLC4A10
5733	MDD_pool_not_hc	PTGER3
57332	MDD_pool_not_hc	CBX8
57337	MDD_pool_not_hc	SENP7
57338	MDD_pool_not_hc	JPH3
5740	MDD_pool_not_hc	PTGIS
57412	MDD_pool_not_hc	AS3MT
57456	MDD_pool_not_hc	KIAA1143
57459	MDD_pool_not_hc	GATAD2B
5746	MDD_pool_not_hc	PTH2R
57468	MDD_pool_not_hc	SLC12A5
57473	MDD_pool_not_hc	ZNF512B
57478	MDD_pool_not_hc	USP31
57497	MDD_pool_not_hc	LRFN2
575	MDD_pool_not_hc	ADGRB1
57507	MDD_pool_not_hc	ZNF608
57528	MDD_pool_not_hc	KCTD16
57545	MDD_pool_not_hc	CC2D2A
57551	MDD_pool_not_hc	TAOK1
57580	MDD_pool_not_hc	PREX1
57586	MDD_pool_not_hc	SYT13
576	MDD_pool_not_hc	ADGRB2
57605	MDD_pool_not_hc	PITPNM2
57616	MDD_pool_not_hc	TSHZ3
57642	MDD_pool_not_hc	COL20A1
57646	MDD_pool_not_hc	USP28
57684	MDD_pool_not_hc	ZBTB26
57688	MDD_pool_not_hc	ZSWIM6
57706	MDD_pool_not_hc	DENND1A
57708	MDD_pool_not_hc	MIER1
57720	MDD_pool_not_hc	GPR107
57727	MDD_pool_not_hc	NCOA5
57787	MDD_pool_not_hc	MARK4
57795	MDD_pool_not_hc	BRINP2
578	MDD_pool_not_hc	BAK1
5781	MDD_pool_not_hc	PTPN11
5784	MDD_pool_not_hc	PTPN14
5788	MDD_pool_not_hc	PTPRC
5795	MDD_pool_not_hc	PTPRJ
58155	MDD_pool_not_hc	PTBP2
58473	MDD_pool_not_hc	PLEKHB1
58499	MDD_pool_not_hc	ZNF462
58512	MDD_pool_not_hc	DLGAP3
58517	MDD_pool_not_hc	RBM25
5860	MDD_pool_not_hc	QDPR
5865	MDD_pool_not_hc	RAB3B
5866	MDD_pool_not_hc	RAB3IL1
5870	MDD_pool_not_hc	RAB6A
5881	MDD_pool_not_hc	RAC3
5888	MDD_pool_not_hc	RAD51
590	MDD_pool_not_hc	BCHE
5905	MDD_pool_not_hc	RANGAP1
59067	MDD_pool_not_hc	IL21
5933	MDD_pool_not_hc	RBL1
59336	MDD_pool_not_hc	PRDM13
59341	MDD_pool_not_hc	TRPV4
59344	MDD_pool_not_hc	ALOXE3
5937	MDD_pool_not_hc	RBMS1
5954	MDD_pool_not_hc	RCN1
5985	MDD_pool_not_hc	RFC5
5986	MDD_pool_not_hc	RFNG
5987	MDD_pool_not_hc	TRIM27
5988	MDD_pool_not_hc	RFPL1
5991	MDD_pool_not_hc	RFX3
6000	MDD_pool_not_hc	RGS7
6015	MDD_pool_not_hc	RING1
60412	MDD_pool_not_hc	EXOC4
60492	MDD_pool_not_hc	CCDC90B
60494	MDD_pool_not_hc	CCDC81
605	MDD_pool_not_hc	BCL7A
60675	MDD_pool_not_hc	PROK2
6098	MDD_pool_not_hc	ROS1
6185	MDD_pool_not_hc	RPN2
6229	MDD_pool_not_hc	RPS24
6249	MDD_pool_not_hc	CLIP1
6257	MDD_pool_not_hc	RXRB
627	MDD_pool_not_hc	BDNF
629	MDD_pool_not_hc	CFB
6293	MDD_pool_not_hc	VPS52
6299	MDD_pool_not_hc	SALL1
6300	MDD_pool_not_hc	MAPK12
6302	MDD_pool_not_hc	TSPAN31
6304	MDD_pool_not_hc	SATB1
6310	MDD_pool_not_hc	ATXN1
63891	MDD_pool_not_hc	RNF123
63916	MDD_pool_not_hc	ELMO2
63925	MDD_pool_not_hc	ZNF335
63929	MDD_pool_not_hc	XPNPEP3
63935	MDD_pool_not_hc	PCIF1
63950	MDD_pool_not_hc	DMRTA2
63973	MDD_pool_not_hc	NEUROG2
6405	MDD_pool_not_hc	SEMA3F
64062	MDD_pool_not_hc	RBM26
64080	MDD_pool_not_hc	RBKS
64116	MDD_pool_not_hc	SLC39A8
64118	MDD_pool_not_hc	DUS1L
64131	MDD_pool_not_hc	XYLT1
64215	MDD_pool_not_hc	DNAJC1
64240	MDD_pool_not_hc	ABCG5
64241	MDD_pool_not_hc	ABCG8
642446	MDD_pool_not_hc	TRIM64B
64288	MDD_pool_not_hc	ZSCAN31
6433	MDD_pool_not_hc	SFSWAP
64333	MDD_pool_not_hc	ARHGAP9
643338	MDD_pool_not_hc	C15orf62
643376	MDD_pool_not_hc	BTBD18
643847	MDD_pool_not_hc	PGA4
644150	MDD_pool_not_hc	WIPF3
64420	MDD_pool_not_hc	SUSD1
64425	MDD_pool_not_hc	POLR1E
64426	MDD_pool_not_hc	SUDS3
644672	MDD_pool_not_hc	CLDN25
644994	MDD_pool_not_hc	SMIM23
645369	MDD_pool_not_hc	TMEM200C
646424	MDD_pool_not_hc	SPINK8
646450	MDD_pool_not_hc	ARIH2OS
646498	MDD_pool_not_hc	CIMIP7
64708	MDD_pool_not_hc	COPS7B
647286	MDD_pool_not_hc	RD3L
6474	MDD_pool_not_hc	SHOX2
64768	MDD_pool_not_hc	IPPK
64794	MDD_pool_not_hc	DDX31
64795	MDD_pool_not_hc	RMND5A
64839	MDD_pool_not_hc	FBXL17
64900	MDD_pool_not_hc	LPIN3
64901	MDD_pool_not_hc	RANBP17
6491	MDD_pool_not_hc	STIL
6492	MDD_pool_not_hc	SIM1
64925	MDD_pool_not_hc	CCDC71
64943	MDD_pool_not_hc	NT5DC2
64963	MDD_pool_not_hc	MRPS11
65010	MDD_pool_not_hc	SLC26A6
65123	MDD_pool_not_hc	INTS3
6519	MDD_pool_not_hc	SLC3A1
6520	MDD_pool_not_hc	SLC3A2
6530	MDD_pool_not_hc	SLC6A2
653361	MDD_pool_not_hc	NCF1
653720	MDD_pool_not_hc	GOLGA8M
6543	MDD_pool_not_hc	SLC8A2
6568	MDD_pool_not_hc	SLC17A1
6576	MDD_pool_not_hc	SLC25A1
6585	MDD_pool_not_hc	SLIT1
659	MDD_pool_not_hc	BMPR2
66000	MDD_pool_not_hc	TMEM108
66037	MDD_pool_not_hc	BOLL
6608	MDD_pool_not_hc	SMO
6621	MDD_pool_not_hc	SNAPC4
6622	MDD_pool_not_hc	SNCA
6643	MDD_pool_not_hc	SNX2
6664	MDD_pool_not_hc	SOX11
6667	MDD_pool_not_hc	SP1
6670	MDD_pool_not_hc	SP3
6688	MDD_pool_not_hc	SPI1
6710	MDD_pool_not_hc	SPTB
6714	MDD_pool_not_hc	SRC
6721	MDD_pool_not_hc	SREBF2
673	MDD_pool_not_hc	BRAF
6733	MDD_pool_not_hc	SRPK2
6749	MDD_pool_not_hc	SSRP1
6767	MDD_pool_not_hc	ST13
6772	MDD_pool_not_hc	STAT1
6780	MDD_pool_not_hc	STAU1
6787	MDD_pool_not_hc	NEK4
6793	MDD_pool_not_hc	STK10
6833	MDD_pool_not_hc	ABCC8
6844	MDD_pool_not_hc	VAMP2
6854	MDD_pool_not_hc	SYN2
6868	MDD_pool_not_hc	ADAM17
6879	MDD_pool_not_hc	TAF7
6886	MDD_pool_not_hc	TAL1
6892	MDD_pool_not_hc	TAPBP
6902	MDD_pool_not_hc	TBCA
6934	MDD_pool_not_hc	TCF7L2
6941	MDD_pool_not_hc	TCF19
6942	MDD_pool_not_hc	TCF20
696	MDD_pool_not_hc	BTN1A1
6988	MDD_pool_not_hc	TCTA
6992	MDD_pool_not_hc	PPP1R11
7008	MDD_pool_not_hc	TEF
7010	MDD_pool_not_hc	TEK
7013	MDD_pool_not_hc	TERF1
7014	MDD_pool_not_hc	TERF2
7021	MDD_pool_not_hc	TFAP2B
7025	MDD_pool_not_hc	NR2F1
7026	MDD_pool_not_hc	NR2F2
7046	MDD_pool_not_hc	TGFBR1
7047	MDD_pool_not_hc	TGM4
7086	MDD_pool_not_hc	TKT
7091	MDD_pool_not_hc	TLE4
7093	MDD_pool_not_hc	TLL2
7099	MDD_pool_not_hc	TLR4
710	MDD_pool_not_hc	SERPING1
7124	MDD_pool_not_hc	TNF
7134	MDD_pool_not_hc	TNNC1
7150	MDD_pool_not_hc	TOP1
7158	MDD_pool_not_hc	TP53BP1
7165	MDD_pool_not_hc	TPD52L2
7187	MDD_pool_not_hc	TRAF3
7226	MDD_pool_not_hc	TRPM2
727851	MDD_pool_not_hc	RGPD8
728	MDD_pool_not_hc	C5AR1
728194	MDD_pool_not_hc	RSPH10B2
7290	MDD_pool_not_hc	HIRA
729020	MDD_pool_not_hc	RPEL1
7299	MDD_pool_not_hc	TYR
7318	MDD_pool_not_hc	UBA7
7322	MDD_pool_not_hc	UBE2D2
7324	MDD_pool_not_hc	UBE2E1
7332	MDD_pool_not_hc	UBE2L3
7357	MDD_pool_not_hc	UGCG
7360	MDD_pool_not_hc	UGP2
7368	MDD_pool_not_hc	UGT8
7375	MDD_pool_not_hc	USP4
7384	MDD_pool_not_hc	UQCRC1
7414	MDD_pool_not_hc	VCL
7417	MDD_pool_not_hc	VDAC2
7439	MDD_pool_not_hc	BEST1
744	MDD_pool_not_hc	MPPED2
7444	MDD_pool_not_hc	VRK2
745	MDD_pool_not_hc	MYRF
746	MDD_pool_not_hc	TMEM258
747	MDD_pool_not_hc	DAGLA
7490	MDD_pool_not_hc	WT1
7517	MDD_pool_not_hc	XRCC3
7532	MDD_pool_not_hc	YWHAG
7535	MDD_pool_not_hc	ZAP70
7559	MDD_pool_not_hc	ZNF12
7584	MDD_pool_not_hc	ZNF35
7597	MDD_pool_not_hc	ZBTB25
763	MDD_pool_not_hc	CA5A
767	MDD_pool_not_hc	CA8
7704	MDD_pool_not_hc	ZBTB16
7709	MDD_pool_not_hc	ZBTB17
7718	MDD_pool_not_hc	ZNF165
7726	MDD_pool_not_hc	TRIM26
7738	MDD_pool_not_hc	ZNF184
7741	MDD_pool_not_hc	ZSCAN26
7745	MDD_pool_not_hc	ZKSCAN8
7746	MDD_pool_not_hc	ZSCAN9
7776	MDD_pool_not_hc	ZNF236
7786	MDD_pool_not_hc	MAP3K12
780	MDD_pool_not_hc	DDR1
781	MDD_pool_not_hc	CACNA2D1
785	MDD_pool_not_hc	CACNB4
7866	MDD_pool_not_hc	IFRD2
7867	MDD_pool_not_hc	MAPKAPK3
7869	MDD_pool_not_hc	SEMA3B
788	MDD_pool_not_hc	SLC25A20
79004	MDD_pool_not_hc	CUEDC2
79012	MDD_pool_not_hc	CAMKV
79036	MDD_pool_not_hc	KXD1
79038	MDD_pool_not_hc	ZFYVE21
79058	MDD_pool_not_hc	ASPSCR1
79087	MDD_pool_not_hc	ALG12
7916	MDD_pool_not_hc	PRRC2A
7917	MDD_pool_not_hc	BAG6
79176	MDD_pool_not_hc	FBXL15
7919	MDD_pool_not_hc	DDX39B
79192	MDD_pool_not_hc	IRX1
7922	MDD_pool_not_hc	SLC39A7
7923	MDD_pool_not_hc	HSD17B8
79269	MDD_pool_not_hc	DCAF10
7932	MDD_pool_not_hc	OR2H2
7936	MDD_pool_not_hc	NELFE
7940	MDD_pool_not_hc	LST1
79582	MDD_pool_not_hc	SPAG16
79587	MDD_pool_not_hc	CARS2
79634	MDD_pool_not_hc	SCRN3
7965	MDD_pool_not_hc	AIMP2
79665	MDD_pool_not_hc	DHX40
79674	MDD_pool_not_hc	VEPH1
79676	MDD_pool_not_hc	OGFOD2
79692	MDD_pool_not_hc	ZNF322
79696	MDD_pool_not_hc	ZC2HC1C
79712	MDD_pool_not_hc	GTDC1
79714	MDD_pool_not_hc	CCDC51
79718	MDD_pool_not_hc	TBL1XR1
79720	MDD_pool_not_hc	VPS37B
79739	MDD_pool_not_hc	TTLL7
79740	MDD_pool_not_hc	ZBBX
79750	MDD_pool_not_hc	ZNF385D
79797	MDD_pool_not_hc	ZNF408
79829	MDD_pool_not_hc	NAA40
79832	MDD_pool_not_hc	QSER1
79834	MDD_pool_not_hc	PEAK1
79837	MDD_pool_not_hc	PIP4K2C
79841	MDD_pool_not_hc	AGBL2
79869	MDD_pool_not_hc	CPSF7
79879	MDD_pool_not_hc	CCDC134
79897	MDD_pool_not_hc	RPP21
79946	MDD_pool_not_hc	C10orf95
79969	MDD_pool_not_hc	ATAT1
80055	MDD_pool_not_hc	PGAP1
80059	MDD_pool_not_hc	LRRTM4
80169	MDD_pool_not_hc	CTC1
80196	MDD_pool_not_hc	RNF34
80204	MDD_pool_not_hc	FBXO11
80219	MDD_pool_not_hc	COQ10B
8028	MDD_pool_not_hc	MLLT10
80303	MDD_pool_not_hc	EFHD1
80305	MDD_pool_not_hc	TRABD
80317	MDD_pool_not_hc	ZKSCAN3
80323	MDD_pool_not_hc	CCDC68
80331	MDD_pool_not_hc	DNAJC5
80335	MDD_pool_not_hc	WDR82
80345	MDD_pool_not_hc	ZSCAN16
80352	MDD_pool_not_hc	RNF39
80381	MDD_pool_not_hc	CD276
80727	MDD_pool_not_hc	TTYH3
80742	MDD_pool_not_hc	PRR3
80816	MDD_pool_not_hc	ASXL3
80975	MDD_pool_not_hc	TMPRSS5
8099	MDD_pool_not_hc	CDK2AP1
81031	MDD_pool_not_hc	SLC2A10
8106	MDD_pool_not_hc	PABPN1
81341	MDD_pool_not_hc	OR10W1
814	MDD_pool_not_hc	CAMK4
81569	MDD_pool_not_hc	ACTL8
81603	MDD_pool_not_hc	TRIM8
81624	MDD_pool_not_hc	DIAPH3
81693	MDD_pool_not_hc	AMN
81696	MDD_pool_not_hc	OR5V1
81697	MDD_pool_not_hc	OR2B2
8178	MDD_pool_not_hc	ELL
81797	MDD_pool_not_hc	OR12D3
818	MDD_pool_not_hc	CAMK2G
81873	MDD_pool_not_hc	ARPC5L
81930	MDD_pool_not_hc	KIF18A
820	MDD_pool_not_hc	CAMP
8218	MDD_pool_not_hc	CLTCL1
8314	MDD_pool_not_hc	BAP1
8339	MDD_pool_not_hc	H2BC8
8343	MDD_pool_not_hc	H2BC7
83451	MDD_pool_not_hc	ABHD11
83464	MDD_pool_not_hc	APH1B
83694	MDD_pool_not_hc	RPS6KL1
83697	MDD_pool_not_hc	SLC4A9
8372	MDD_pool_not_hc	HYAL3
83729	MDD_pool_not_hc	INHBE
83741	MDD_pool_not_hc	TFAP2D
83744	MDD_pool_not_hc	ZNF484
83746	MDD_pool_not_hc	L3MBTL2
83862	MDD_pool_not_hc	TMEM120A
83875	MDD_pool_not_hc	BCO2
83879	MDD_pool_not_hc	CDCA7
83892	MDD_pool_not_hc	KCTD10
83933	MDD_pool_not_hc	HDAC10
83943	MDD_pool_not_hc	IMMP2L
84126	MDD_pool_not_hc	ATRIP
84159	MDD_pool_not_hc	ARID5B
84163	MDD_pool_not_hc	GTF2IRD2
84172	MDD_pool_not_hc	POLR1B
84181	MDD_pool_not_hc	CHD6
84186	MDD_pool_not_hc	ZCCHC7
84239	MDD_pool_not_hc	ATP13A4
84251	MDD_pool_not_hc	SGIP1
84253	MDD_pool_not_hc	GARNL3
84260	MDD_pool_not_hc	TCHP
84271	MDD_pool_not_hc	POLDIP3
84274	MDD_pool_not_hc	COQ5
84276	MDD_pool_not_hc	NICN1
84300	MDD_pool_not_hc	UQCC2
84314	MDD_pool_not_hc	TMEM107
84315	MDD_pool_not_hc	MON1A
84324	MDD_pool_not_hc	SARNP
84364	MDD_pool_not_hc	ARFGAP2
84418	MDD_pool_not_hc	CYSTM1
84433	MDD_pool_not_hc	CARD11
84435	MDD_pool_not_hc	ADGRA1
84456	MDD_pool_not_hc	L3MBTL3
8449	MDD_pool_not_hc	DHX16
84524	MDD_pool_not_hc	ZC3H8
84530	MDD_pool_not_hc	SRRM4
84539	MDD_pool_not_hc	MCHR2
84547	MDD_pool_not_hc	PGBD1
84614	MDD_pool_not_hc	ZBTB37
8462	MDD_pool_not_hc	KLF11
84660	MDD_pool_not_hc	CCDC62
84667	MDD_pool_not_hc	HES7
84678	MDD_pool_not_hc	KDM2B
84688	MDD_pool_not_hc	SPMIP6
84693	MDD_pool_not_hc	MCEE
84709	MDD_pool_not_hc	MGARP
84733	MDD_pool_not_hc	CBX2
84747	MDD_pool_not_hc	UNC119B
84836	MDD_pool_not_hc	ABHD14B
84844	MDD_pool_not_hc	PHF5A
84871	MDD_pool_not_hc	AGBL4
84876	MDD_pool_not_hc	ORAI1
84915	MDD_pool_not_hc	FAM222A
8492	MDD_pool_not_hc	PRSS12
84957	MDD_pool_not_hc	RELT
84966	MDD_pool_not_hc	IGSF21
84986	MDD_pool_not_hc	ARHGAP19
84991	MDD_pool_not_hc	RBM17
8500	MDD_pool_not_hc	PPFIA1
8501	MDD_pool_not_hc	SLC43A1
8504	MDD_pool_not_hc	PEX3
8509	MDD_pool_not_hc	NDST2
8520	MDD_pool_not_hc	HAT1
8525	MDD_pool_not_hc	DGKZ
8527	MDD_pool_not_hc	DGKD
8534	MDD_pool_not_hc	CHST1
8535	MDD_pool_not_hc	CBX4
85358	MDD_pool_not_hc	SHANK3
85366	MDD_pool_not_hc	MYLK2
