set	gene
MDD_pool_not_hc	ARF4P1
MDD_pool_not_hc	ARFGAP2
MDD_pool_not_hc	ARFGEF2
MDD_pool_not_hc	ARGFXP1
MDD_pool_not_hc	ARHGAP1
MDD_pool_not_hc	ARHGAP19
MDD_pool_not_hc	ARHGAP19-SLIT1
MDD_pool_not_hc	ARHGAP9
MDD_pool_not_hc	ARHGEF1
MDD_pool_not_hc	ARHGEF17
MDD_pool_not_hc	ARHGEF17-AS1
MDD_pool_not_hc	ARHGEF25
MDD_pool_not_hc	ARID3B
MDD_pool_not_hc	ARID5B
MDD_pool_not_hc	ARIH2
MDD_pool_not_hc	ARIH2OS
MDD_pool_not_hc	ARIH2P1
MDD_pool_not_hc	ARL14EP
MDD_pool_not_hc	ARL14EP-DT
MDD_pool_not_hc	ARL3
MDD_pool_not_hc	ARL6IP4
MDD_pool_not_hc	ARMC1
MDD_pool_not_hc	ARPC3P1
MDD_pool_not_hc	ARPC5L
MDD_pool_not_hc	AS3MT
MDD_pool_not_hc	ASCC3
MDD_pool_not_hc	ASPM
MDD_pool_not_hc	ASPSCR1
MDD_pool_not_hc	ASS1P10
MDD_pool_not_hc	ASTL
MDD_pool_not_hc	ASTN1
MDD_pool_not_hc	ASTN2-AS1
MDD_pool_not_hc	ASXL1
MDD_pool_not_hc	ASXL3
MDD_pool_not_hc	ASXL3-DT
MDD_pool_not_hc	ATAT1
MDD_pool_not_hc	ATF4P4
MDD_pool_not_hc	ATG13
MDD_pool_not_hc	ATG16L1
MDD_pool_not_hc	ATG16L2
MDD_pool_not_hc	ATP13A4
MDD_pool_not_hc	ATP13A4-AS1
MDD_pool_not_hc	ATP13A5
MDD_pool_not_hc	ATP1A3
MDD_pool_not_hc	ATP1B1
MDD_pool_not_hc	ATP1B1P1
MDD_pool_not_hc	ATP23
MDD_pool_not_hc	ATP2A2
MDD_pool_not_hc	ATP5F1AP2
MDD_pool_not_hc	ATP5MGP1
MDD_pool_not_hc	ATP5MGP8
MDD_pool_not_hc	ATP5MJ
MDD_pool_not_hc	ATP5PDP2
MDD_pool_not_hc	ATP5PDP3
MDD_pool_not_hc	ATP6V0A2
MDD_pool_not_hc	ATP6V1G2
MDD_pool_not_hc	ATP6V1G2-DDX39B
MDD_pool_not_hc	ATP6V1G3
MDD_pool_not_hc	ATP9A
MDD_pool_not_hc	ATRIP
MDD_pool_not_hc	ATXN1
MDD_pool_not_hc	ATXN1L
MDD_pool_not_hc	AURKB
MDD_pool_not_hc	AVIL
MDD_pool_not_hc	B3GAT1
MDD_pool_not_hc	B4GALNT1
MDD_pool_not_hc	BACE2
MDD_pool_not_hc	BACE2-IT1
MDD_pool_not_hc	BAG4
MDD_pool_not_hc	BAG5
MDD_pool_not_hc	BAG6
MDD_pool_not_hc	BAHD1
MDD_pool_not_hc	BAIAP2
MDD_pool_not_hc	BAK1
MDD_pool_not_hc	BANK1
MDD_pool_not_hc	BAP1
MDD_pool_not_hc	BAZ2B
MDD_pool_not_hc	BAZ2B-AS1
MDD_pool_not_hc	BBX
MDD_pool_not_hc	BCHE
MDD_pool_not_hc	BCL11A
MDD_pool_not_hc	BCL2L2-PABPN1
MDD_pool_not_hc	BCL7A
MDD_pool_not_hc	BCO2
MDD_pool_not_hc	BDNF
MDD_pool_not_hc	BDNF-AS
MDD_pool_not_hc	BEST1
MDD_pool_not_hc	BHLHE22
MDD_pool_not_hc	BHLHE22-AS1
MDD_pool_not_hc	BMAL1
MDD_pool_not_hc	BMPR2
MDD_pool_not_hc	BMS1P4-AGAP5
MDD_pool_not_hc	BOLL
MDD_pool_not_hc	BORCS6
MDD_pool_not_hc	BORCS7
MDD_pool_not_hc	BORCS8-MEF2B
MDD_pool_not_hc	BRAF
MDD_pool_not_hc	BRD1
MDD_pool_not_hc	BRD3OS
MDD_pool_not_hc	BRD8
MDD_pool_not_hc	BRINP2
MDD_pool_not_hc	BRINP3
MDD_pool_not_hc	BRWD1-IT1
MDD_pool_not_hc	BSN
MDD_pool_not_hc	BSN-AS1
MDD_pool_not_hc	BSN-DT
MDD_pool_not_hc	BTBD10P2
MDD_pool_not_hc	BTBD18
MDD_pool_not_hc	BTF3P1
MDD_pool_not_hc	BTF3P3
MDD_pool_not_hc	BTG3
MDD_pool_not_hc	BTG3-AS1
MDD_pool_not_hc	BTN1A1
MDD_pool_not_hc	BTN1A1P1
MDD_pool_not_hc	BTN2A1
MDD_pool_not_hc	BTN2A2
MDD_pool_not_hc	BTN2A3P
MDD_pool_not_hc	BTN3A1
MDD_pool_not_hc	BTN3A2
MDD_pool_not_hc	BTN3A3
MDD_pool_not_hc	BUB3P1
MDD_pool_not_hc	C10orf82
MDD_pool_not_hc	C10orf95
MDD_pool_not_hc	C10orf95-AS1
MDD_pool_not_hc	C11orf94
MDD_pool_not_hc	C12orf42
MDD_pool_not_hc	C12orf42-AS1
MDD_pool_not_hc	C15orf62
MDD_pool_not_hc	C17orf58
MDD_pool_not_hc	C1QTNF4
MDD_pool_not_hc	C1QTNF7
MDD_pool_not_hc	C1QTNF7-AS1
MDD_pool_not_hc	C1orf109
MDD_pool_not_hc	C1orf185
MDD_pool_not_hc	C1orf53
MDD_pool_not_hc	C2-AS1
MDD_pool_not_hc	C20ORF135
MDD_pool_not_hc	C20orf181
MDD_pool_not_hc	C20orf203
MDD_pool_not_hc	C22orf39
MDD_pool_not_hc	C2orf66
MDD_pool_not_hc	C3orf62
MDD_pool_not_hc	C3orf84
MDD_pool_not_hc	C3orf86P
MDD_pool_not_hc	C4A-AS1
MDD_pool_not_hc	C5AR1
MDD_pool_not_hc	C6orf15
MDD_pool_not_hc	C6orf47-AS1
MDD_pool_not_hc	C8orf88
MDD_pool_not_hc	C9orf24
MDD_pool_not_hc	C9orf72
MDD_pool_not_hc	CA5A
MDD_pool_not_hc	CA8
MDD_pool_not_hc	CABP1
MDD_pool_not_hc	CABP1-DT
MDD_pool_not_hc	CACNA1C-AS4
MDD_pool_not_hc	CACNA1C-IT3
MDD_pool_not_hc	CACNA2D1
MDD_pool_not_hc	CACNB4
MDD_pool_not_hc	CACNG2
MDD_pool_not_hc	CACNG2-DT
MDD_pool_not_hc	CACNG3
MDD_pool_not_hc	CALHM4
MDD_pool_not_hc	CALHM5
MDD_pool_not_hc	CALR4P
MDD_pool_not_hc	CAMK2G
MDD_pool_not_hc	CAMK2G-AS1
MDD_pool_not_hc	CAMK4
MDD_pool_not_hc	CAMKK2
MDD_pool_not_hc	CAMKV
MDD_pool_not_hc	CAMP
MDD_pool_not_hc	CAPZA1P2
MDD_pool_not_hc	CAPZBP1
MDD_pool_not_hc	CARD11
MDD_pool_not_hc	CARD19
MDD_pool_not_hc	CARS2
MDD_pool_not_hc	CATSPER2
MDD_pool_not_hc	CATSPER2P1
MDD_pool_not_hc	CBX2
MDD_pool_not_hc	CBX3P1
MDD_pool_not_hc	CBX3P7
MDD_pool_not_hc	CBX4
MDD_pool_not_hc	CBX5
MDD_pool_not_hc	CBX8
MDD_pool_not_hc	CC2D2A
MDD_pool_not_hc	CCDC116
MDD_pool_not_hc	CCDC134
MDD_pool_not_hc	CCDC51
MDD_pool_not_hc	CCDC62
MDD_pool_not_hc	CCDC68
MDD_pool_not_hc	CCDC71
MDD_pool_not_hc	CCDC81
MDD_pool_not_hc	CCDC83
MDD_pool_not_hc	CCDC88B
MDD_pool_not_hc	CCDC9
MDD_pool_not_hc	CCDC90B
MDD_pool_not_hc	CCHCR1
MDD_pool_not_hc	CCIN
MDD_pool_not_hc	CCL26
MDD_pool_not_hc	CCNC
MDD_pool_not_hc	CCT4P1
MDD_pool_not_hc	CCT7P2
MDD_pool_not_hc	CCZ1
MDD_pool_not_hc	CCZ1B
MDD_pool_not_hc	CD14
MDD_pool_not_hc	CD276
MDD_pool_not_hc	CD302
MDD_pool_not_hc	CD47
MDD_pool_not_hc	CD83P1
MDD_pool_not_hc	CDC123
MDD_pool_not_hc	CDC23
MDD_pool_not_hc	CDC25A
MDD_pool_not_hc	CDC25C
MDD_pool_not_hc	CDC27
MDD_pool_not_hc	CDC42BPB
MDD_pool_not_hc	CDCA4P1
MDD_pool_not_hc	CDCA7
MDD_pool_not_hc	CDH10
MDD_pool_not_hc	CDH4
MDD_pool_not_hc	CDH7
MDD_pool_not_hc	CDH8
MDD_pool_not_hc	CDHR4
MDD_pool_not_hc	CDK2AP1
MDD_pool_not_hc	CDK4
MDD_pool_not_hc	CDKN2C
MDD_pool_not_hc	CDSN
MDD_pool_not_hc	CDYL
MDD_pool_not_hc	CELF1
MDD_pool_not_hc	CELF4
MDD_pool_not_hc	CELSR1
MDD_pool_not_hc	CELSR3
MDD_pool_not_hc	CENPL
MDD_pool_not_hc	CENPX
MDD_pool_not_hc	CEP112
MDD_pool_not_hc	CEP170
MDD_pool_not_hc	CEP170P1
MDD_pool_not_hc	CER1
MDD_pool_not_hc	CES5A
MDD_pool_not_hc	CFAP410
MDD_pool_not_hc	CFAP46
MDD_pool_not_hc	CFB
MDD_pool_not_hc	CFH
MDD_pool_not_hc	CFHR1
MDD_pool_not_hc	CFHR2
MDD_pool_not_hc	CFL1P2
MDD_pool_not_hc	CHADL
MDD_pool_not_hc	CHCHD2P11
MDD_pool_not_hc	CHCHD4P3
MDD_pool_not_hc	CHD3
MDD_pool_not_hc	CHD6
MDD_pool_not_hc	CHD7
MDD_pool_not_hc	CHEK2
MDD_pool_not_hc	CHML
MDD_pool_not_hc	CHMP3
MDD_pool_not_hc	CHRM4
MDD_pool_not_hc	CHRNB2
MDD_pool_not_hc	CHST1
MDD_pool_not_hc	CHST14
MDD_pool_not_hc	CHST4
MDD_pool_not_hc	CIAO2A
MDD_pool_not_hc	CIBAR1
MDD_pool_not_hc	CIBAR1-DT
MDD_pool_not_hc	CIP2A
MDD_pool_not_hc	CISH
MDD_pool_not_hc	CITF22-92A6.1
MDD_pool_not_hc	CKAP5
MDD_pool_not_hc	CKB
MDD_pool_not_hc	CKM
MDD_pool_not_hc	CKMT1B
MDD_pool_not_hc	CKS1BP3
MDD_pool_not_hc	CKS1BP5
MDD_pool_not_hc	CLCA3P
MDD_pool_not_hc	CLCN3P1
MDD_pool_not_hc	CLCNKA
MDD_pool_not_hc	CLDN25
MDD_pool_not_hc	CLDN3
MDD_pool_not_hc	CLEC18A
MDD_pool_not_hc	CLIC1
MDD_pool_not_hc	CLIC1P1
MDD_pool_not_hc	CLIC3
MDD_pool_not_hc	CLIP1
MDD_pool_not_hc	CLOCK
MDD_pool_not_hc	CLP1
MDD_pool_not_hc	CLRN1-AS1
MDD_pool_not_hc	CLTC
MDD_pool_not_hc	CLTCL1
MDD_pool_not_hc	CLUHP8
MDD_pool_not_hc	CMAS
MDD_pool_not_hc	CMTR1
MDD_pool_not_hc	CNGB3
MDD_pool_not_hc	CNMD
MDD_pool_not_hc	CNTF
MDD_pool_not_hc	CNTLN
MDD_pool_not_hc	CNTNAP2
MDD_pool_not_hc	CNTNAP4
MDD_pool_not_hc	COA5
MDD_pool_not_hc	COA8
MDD_pool_not_hc	COG7
MDD_pool_not_hc	COILP1
MDD_pool_not_hc	COL11A2
MDD_pool_not_hc	COL11A2P1
MDD_pool_not_hc	COL20A1
MDD_pool_not_hc	COL5A1
MDD_pool_not_hc	COL7A1
MDD_pool_not_hc	COMMD4P2
MDD_pool_not_hc	COMTD1
MDD_pool_not_hc	COP1-DT
MDD_pool_not_hc	COPB1
MDD_pool_not_hc	COPS5P2
MDD_pool_not_hc	COPS7B
MDD_pool_not_hc	COPZ1
MDD_pool_not_hc	COQ10B
MDD_pool_not_hc	COQ5
MDD_pool_not_hc	COQ8A
MDD_pool_not_hc	COX11P1
MDD_pool_not_hc	COX6A1
MDD_pool_not_hc	COX6CP14
MDD_pool_not_hc	COX6CP8
MDD_pool_not_hc	COX7A2P2
MDD_pool_not_hc	COX7B2
MDD_pool_not_hc	COX8A
MDD_pool_not_hc	CPNE8-AS1
MDD_pool_not_hc	CPO
MDD_pool_not_hc	CPSF7
MDD_pool_not_hc	CPXM2
MDD_pool_not_hc	CRACDL
MDD_pool_not_hc	CRB1
MDD_pool_not_hc	CRB2
MDD_pool_not_hc	CREB1
MDD_pool_not_hc	CREB3L1
MDD_pool_not_hc	CRLF3P1
MDD_pool_not_hc	CRTAC1
MDD_pool_not_hc	CRY2
MDD_pool_not_hc	CRYGFP
MDD_pool_not_hc	CRYM
MDD_pool_not_hc	CRYZP2
MDD_pool_not_hc	CSDC2
MDD_pool_not_hc	CSE1L-DT
MDD_pool_not_hc	CSMD3
MDD_pool_not_hc	CSP1
MDD_pool_not_hc	CSTPP1
MDD_pool_not_hc	CTA-14H9.5
MDD_pool_not_hc	CTA-21C21.1
MDD_pool_not_hc	CTA-223H9.9
MDD_pool_not_hc	CTA-298G8.2
MDD_pool_not_hc	CTA-369K23.1
MDD_pool_not_hc	CTA-481E9.4
MDD_pool_not_hc	CTAGE16P
MDD_pool_not_hc	CTB-152G17.4
MDD_pool_not_hc	CTB-152G17.5
MDD_pool_not_hc	CTB-152G17.6
MDD_pool_not_hc	CTB-164L20.1
MDD_pool_not_hc	CTB-178M22.1
MDD_pool_not_hc	CTB-32P11.1
MDD_pool_not_hc	CTB-36H16.2
MDD_pool_not_hc	CTB-73N10.1
MDD_pool_not_hc	CTB-78F1.1
MDD_pool_not_hc	CTB-78F1.2
MDD_pool_not_hc	CTB-85P21.1
MDD_pool_not_hc	CTB-95D12.1
MDD_pool_not_hc	CTC-137K3.1
MDD_pool_not_hc	CTC-218H9.1
MDD_pool_not_hc	CTC-280C13.1
MDD_pool_not_hc	CTC-329D1.3
MDD_pool_not_hc	CTC-367F4.1
MDD_pool_not_hc	CTC-394G3.1
MDD_pool_not_hc	CTC-458G6.4
MDD_pool_not_hc	CTC-467M3.2
MDD_pool_not_hc	CTC-498M16.4
MDD_pool_not_hc	CTC-529L17.2
MDD_pool_not_hc	CTC-806A22.1
MDD_pool_not_hc	CTC1
MDD_pool_not_hc	CTD-2008L17.1
MDD_pool_not_hc	CTD-2008L17.2
MDD_pool_not_hc	CTD-2008O4.1
MDD_pool_not_hc	CTD-2027G2.1
MDD_pool_not_hc	CTD-2062O1.1
MDD_pool_not_hc	CTD-2071N1.1
MDD_pool_not_hc	CTD-2091N23.1
MDD_pool_not_hc	CTD-2127O16.2
MDD_pool_not_hc	CTD-2132H18.3
MDD_pool_not_hc	CTD-2134A5.4
MDD_pool_not_hc	CTD-2207P18.2
MDD_pool_not_hc	CTD-2210P24.1
MDD_pool_not_hc	CTD-2210P24.2
MDD_pool_not_hc	CTD-2210P24.6
MDD_pool_not_hc	CTD-2244C20.2
MDD_pool_not_hc	CTD-2251F13.1
MDD_pool_not_hc	CTD-2252P21.1
MDD_pool_not_hc	CTD-2296D1.1
MDD_pool_not_hc	CTD-2296D1.3
MDD_pool_not_hc	CTD-2296D1.4
MDD_pool_not_hc	CTD-2298J14.1
MDD_pool_not_hc	CTD-2308B18.3
MDD_pool_not_hc	CTD-2312P21.1
MDD_pool_not_hc	CTD-2330K9.2
MDD_pool_not_hc	CTD-2330K9.3
MDD_pool_not_hc	CTD-2331C18.5
MDD_pool_not_hc	CTD-2334D19.1
MDD_pool_not_hc	CTD-2339L15.3
MDD_pool_not_hc	CTD-2347I17.1
MDD_pool_not_hc	CTD-2374C24.1
MDD_pool_not_hc	CTD-2384B9.1
MDD_pool_not_hc	CTD-2503I6.1
MDD_pool_not_hc	CTD-2555O16.2
MDD_pool_not_hc	CTD-2555O16.4
MDD_pool_not_hc	CTD-2560E9.3
MDD_pool_not_hc	CTD-2576D5.2
MDD_pool_not_hc	CTD-2583P5.1
MDD_pool_not_hc	CTD-2589M5.5
MDD_pool_not_hc	CTD-2616J11.9
MDD_pool_not_hc	CTD-3025N20.3
MDD_pool_not_hc	CTD-3046C4.1
MDD_pool_not_hc	CTD-3094K11.1
MDD_pool_not_hc	CTD-3138F19.1
MDD_pool_not_hc	CTD-3187F8.2
MDD_pool_not_hc	CTD-3229J4.1
MDD_pool_not_hc	CTDSP2
MDD_pool_not_hc	CTNNA2
MDD_pool_not_hc	CTNNBL1
MDD_pool_not_hc	CTNND1
MDD_pool_not_hc	CTSC
MDD_pool_not_hc	CUEDC2
MDD_pool_not_hc	CUPIN1P
MDD_pool_not_hc	CUTA
MDD_pool_not_hc	CYB561A3
MDD_pool_not_hc	CYB561D2
MDD_pool_not_hc	CYCSP25
MDD_pool_not_hc	CYCSP26
MDD_pool_not_hc	CYP27B1
MDD_pool_not_hc	CYP2C56P
MDD_pool_not_hc	CYP2D6
MDD_pool_not_hc	CYP2D7
MDD_pool_not_hc	CYP2W1
MDD_pool_not_hc	CYP3A54P
MDD_pool_not_hc	CYSRT1
MDD_pool_not_hc	CYSTM1
MDD_pool_not_hc	DAAM2
MDD_pool_not_hc	DAG1
MDD_pool_not_hc	DAGLA
MDD_pool_not_hc	DALRD3
MDD_pool_not_hc	DAPL1
MDD_pool_not_hc	DARS2
MDD_pool_not_hc	DAXX
MDD_pool_not_hc	DBH
MDD_pool_not_hc	DBIL5P2
MDD_pool_not_hc	DCAF1
MDD_pool_not_hc	DCAF10
MDD_pool_not_hc	DCAF4L1
MDD_pool_not_hc	DCBLD1
MDD_pool_not_hc	DCDC1
MDD_pool_not_hc	DCTN2
MDD_pool_not_hc	DCXR
MDD_pool_not_hc	DCXR-DT
MDD_pool_not_hc	DDB1
MDD_pool_not_hc	DDB2
MDD_pool_not_hc	DDHD2
MDD_pool_not_hc	DDIT3
MDD_pool_not_hc	DDR1
MDD_pool_not_hc	DDR1-DT
MDD_pool_not_hc	DDX1
MDD_pool_not_hc	DDX18P1
MDD_pool_not_hc	DDX27
MDD_pool_not_hc	DDX31
MDD_pool_not_hc	DDX39B
MDD_pool_not_hc	DDX39B-AS1
MDD_pool_not_hc	DDX6P1
MDD_pool_not_hc	DEAF1
MDD_pool_not_hc	DENND1A
MDD_pool_not_hc	DENND1B
MDD_pool_not_hc	DENND2A
MDD_pool_not_hc	DESI1
MDD_pool_not_hc	DGKD
MDD_pool_not_hc	DGKI
MDD_pool_not_hc	DGKZ
MDD_pool_not_hc	DHFRP2
MDD_pool_not_hc	DHODH
MDD_pool_not_hc	DHX16
MDD_pool_not_hc	DHX40
MDD_pool_not_hc	DHX40P1
MDD_pool_not_hc	DIAPH1
MDD_pool_not_hc	DIAPH3
MDD_pool_not_hc	DIMT1
MDD_pool_not_hc	DIPK2A
MDD_pool_not_hc	DLC1
MDD_pool_not_hc	DLG2-AS2
MDD_pool_not_hc	DLGAP1
MDD_pool_not_hc	DLGAP3
MDD_pool_not_hc	DLL4
MDD_pool_not_hc	DLX1
MDD_pool_not_hc	DLX2
MDD_pool_not_hc	DLX2-DT
MDD_pool_not_hc	DLX5
MDD_pool_not_hc	DLX6
MDD_pool_not_hc	DLX6-AS1
MDD_pool_not_hc	DMRTA2
MDD_pool_not_hc	DNAH1
MDD_pool_not_hc	DNAH10
MDD_pool_not_hc	DNAJA1P2
MDD_pool_not_hc	DNAJB7
MDD_pool_not_hc	DNAJC1
MDD_pool_not_hc	DNAJC17
MDD_pool_not_hc	DNAJC24
MDD_pool_not_hc	DNAJC5
MDD_pool_not_hc	DND1
MDD_pool_not_hc	DNMT3L
MDD_pool_not_hc	DOCK2
MDD_pool_not_hc	DOCK9
MDD_pool_not_hc	DPP4
MDD_pool_not_hc	DPP6
MDD_pool_not_hc	DPY19L1P1
MDD_pool_not_hc	DPY19L1P2
MDD_pool_not_hc	DPY19L2P3
MDD_pool_not_hc	DRD2
MDD_pool_not_hc	DTNA
MDD_pool_not_hc	DTX3
MDD_pool_not_hc	DUS1L
MDD_pool_not_hc	DUSP13
MDD_pool_not_hc	DUSP2
MDD_pool_not_hc	DUSP28
MDD_pool_not_hc	DUSP29
MDD_pool_not_hc	DUSP8P5
MDD_pool_not_hc	DUTP8
MDD_pool_not_hc	DXO
MDD_pool_not_hc	DYNAP
MDD_pool_not_hc	DYNAPP1
MDD_pool_not_hc	DYNAPP2
MDD_pool_not_hc	DYNAPP3
MDD_pool_not_hc	DYNC1I2
MDD_pool_not_hc	DYNLL1
MDD_pool_not_hc	DYNLT3P1
MDD_pool_not_hc	DYTN
MDD_pool_not_hc	DZIP3
MDD_pool_not_hc	EBLN3P
MDD_pool_not_hc	EDNRB
MDD_pool_not_hc	EEF1A1P11
MDD_pool_not_hc	EEF1A1P32
MDD_pool_not_hc	EEF1AKMT3
MDD_pool_not_hc	EEF1B2P7
MDD_pool_not_hc	EFCAB13
MDD_pool_not_hc	EFHD1
MDD_pool_not_hc	EFNA5
MDD_pool_not_hc	EGR1
MDD_pool_not_hc	EHBP1
MDD_pool_not_hc	EHBP1-AS1
MDD_pool_not_hc	EHHADH
MDD_pool_not_hc	EI24P3
MDD_pool_not_hc	EIF3FP3
MDD_pool_not_hc	EIF4A1P5
MDD_pool_not_hc	EIF4A2P3
MDD_pool_not_hc	EIF4BP3
MDD_pool_not_hc	EIF4E2P2
MDD_pool_not_hc	EIF4E3
MDD_pool_not_hc	EIF4EBP3
MDD_pool_not_hc	EIF4EP5
MDD_pool_not_hc	EIF5
MDD_pool_not_hc	EIF5-DT
MDD_pool_not_hc	EIF5B
MDD_pool_not_hc	ELAVL4-AS1
MDD_pool_not_hc	ELFN1
MDD_pool_not_hc	ELFN1-AS1
MDD_pool_not_hc	ELL
MDD_pool_not_hc	ELMO1-AS1
MDD_pool_not_hc	ELMO2
MDD_pool_not_hc	ELOBP3
MDD_pool_not_hc	ELOCP23
MDD_pool_not_hc	ELOCP32
MDD_pool_not_hc	ELOCP33
MDD_pool_not_hc	ELP4
MDD_pool_not_hc	EMILIN3
MDD_pool_not_hc	EMX2OS
MDD_pool_not_hc	ENO1
MDD_pool_not_hc	ENO4
MDD_pool_not_hc	ENOX1
MDD_pool_not_hc	ENPP7P14
MDD_pool_not_hc	ENTREP2
MDD_pool_not_hc	EP300
MDD_pool_not_hc	EP300-AS1
MDD_pool_not_hc	EPB41L2
MDD_pool_not_hc	EPHA10
MDD_pool_not_hc	EPHA4
MDD_pool_not_hc	EPHA7
MDD_pool_not_hc	EPIC1
MDD_pool_not_hc	EPS15
MDD_pool_not_hc	EPS15-AS1
MDD_pool_not_hc	ERC2
MDD_pool_not_hc	ERFL
MDD_pool_not_hc	ERICH3
MDD_pool_not_hc	ERRFI1
MDD_pool_not_hc	ERRFI1-DT
MDD_pool_not_hc	ESR2
MDD_pool_not_hc	ESS2
MDD_pool_not_hc	ETFB
MDD_pool_not_hc	ETV5
MDD_pool_not_hc	ETV5-AS1
MDD_pool_not_hc	EVX2
MDD_pool_not_hc	EWSR1
MDD_pool_not_hc	EXOC3L4
MDD_pool_not_hc	EXOC4
MDD_pool_not_hc	EXOSC8
MDD_pool_not_hc	EXTL2P1
MDD_pool_not_hc	EYA2
MDD_pool_not_hc	F2
MDD_pool_not_hc	FADS2
MDD_pool_not_hc	FADS3
MDD_pool_not_hc	FAF1
MDD_pool_not_hc	FAF1-AS1
MDD_pool_not_hc	FAM114A2
MDD_pool_not_hc	FAM120A
MDD_pool_not_hc	FAM120A2P
MDD_pool_not_hc	FAM120AOS
MDD_pool_not_hc	FAM135B
MDD_pool_not_hc	FAM136CP
MDD_pool_not_hc	FAM161B
MDD_pool_not_hc	FAM162B
MDD_pool_not_hc	FAM168A
MDD_pool_not_hc	FAM180B
MDD_pool_not_hc	FAM193A
MDD_pool_not_hc	FAM204BP
MDD_pool_not_hc	FAM219A
MDD_pool_not_hc	FAM222A
MDD_pool_not_hc	FAM222A-AS1
MDD_pool_not_hc	FAM228B
MDD_pool_not_hc	FAM24A
MDD_pool_not_hc	FAM32CP
MDD_pool_not_hc	FAM53C
MDD_pool_not_hc	FANCC
MDD_pool_not_hc	FARP1
MDD_pool_not_hc	FARP1-AS1
MDD_pool_not_hc	FARS2-AS1
MDD_pool_not_hc	FASN
MDD_pool_not_hc	FBLIM1P2
MDD_pool_not_hc	FBXL15
MDD_pool_not_hc	FBXL17
MDD_pool_not_hc	FBXL22
MDD_pool_not_hc	FBXL5
MDD_pool_not_hc	FBXO10
MDD_pool_not_hc	FBXO11
MDD_pool_not_hc	FBXO21
MDD_pool_not_hc	FBXO33
MDD_pool_not_hc	FBXW11
MDD_pool_not_hc	FBXW12
MDD_pool_not_hc	FCF1
MDD_pool_not_hc	FCF1P6
MDD_pool_not_hc	FCHO2
MDD_pool_not_hc	FCN1
MDD_pool_not_hc	FEN1
MDD_pool_not_hc	FES
MDD_pool_not_hc	FEZF1
MDD_pool_not_hc	FEZF1-AS1
MDD_pool_not_hc	FGD3
MDD_pool_not_hc	FGF12
MDD_pool_not_hc	FGF18
MDD_pool_not_hc	FGFR1
MDD_pool_not_hc	FGFR3P1
MDD_pool_not_hc	FHIT
MDD_pool_not_hc	FIGN
MDD_pool_not_hc	FILIP1
MDD_pool_not_hc	FKBP1BP1
MDD_pool_not_hc	FKBP8
MDD_pool_not_hc	FLJ20021
MDD_pool_not_hc	FLJ20306
MDD_pool_not_hc	FLJ46284
MDD_pool_not_hc	FLOT1
MDD_pool_not_hc	FLRT1
MDD_pool_not_hc	FMNL2
MDD_pool_not_hc	FNBP4
MDD_pool_not_hc	FOLH1
MDD_pool_not_hc	FOLH1B
MDD_pool_not_hc	FOSL2-AS1
MDD_pool_not_hc	FOXP1-IT1
MDD_pool_not_hc	FRAT1
MDD_pool_not_hc	FRAT2
MDD_pool_not_hc	FRMPD1
MDD_pool_not_hc	FSHB
MDD_pool_not_hc	FTH1P5
MDD_pool_not_hc	FTLP1
MDD_pool_not_hc	FTLP18
MDD_pool_not_hc	FXNP2
MDD_pool_not_hc	G3BP2
MDD_pool_not_hc	GABBR1
MDD_pool_not_hc	GABBR2
MDD_pool_not_hc	GABRA1
MDD_pool_not_hc	GABRA2
MDD_pool_not_hc	GABRA6
MDD_pool_not_hc	GABRB2
MDD_pool_not_hc	GABRP
MDD_pool_not_hc	GALNT10
MDD_pool_not_hc	GALNT16-AS1
MDD_pool_not_hc	GAPDHP37
MDD_pool_not_hc	GAPDHP41
MDD_pool_not_hc	GAPDHP51
MDD_pool_not_hc	GAPVD1
MDD_pool_not_hc	GARNL3
MDD_pool_not_hc	GAS2L1
MDD_pool_not_hc	GAS5-AS1
MDD_pool_not_hc	GASK1A
MDD_pool_not_hc	GATAD2B
MDD_pool_not_hc	GBF1
MDD_pool_not_hc	GCHFR
MDD_pool_not_hc	GDF15
MDD_pool_not_hc	GDI2
MDD_pool_not_hc	GDI2P2
MDD_pool_not_hc	GFRA2
MDD_pool_not_hc	GFRA3
MDD_pool_not_hc	GGNBP1
MDD_pool_not_hc	GHR
MDD_pool_not_hc	GIHCG
MDD_pool_not_hc	GLI1
MDD_pool_not_hc	GLRX5P3
MDD_pool_not_hc	GLRXP1
MDD_pool_not_hc	GLS
MDD_pool_not_hc	GLS2
MDD_pool_not_hc	GLT8D1
MDD_pool_not_hc	GLTP
MDD_pool_not_hc	GLYCTK
MDD_pool_not_hc	GLYCTK-AS1
MDD_pool_not_hc	GMPPB
MDD_pool_not_hc	GMPR
MDD_pool_not_hc	GNA12
MDD_pool_not_hc	GNAI2
MDD_pool_not_hc	GNAT1
MDD_pool_not_hc	GNAZ
MDD_pool_not_hc	GNL1
MDD_pool_not_hc	GNL3
MDD_pool_not_hc	GNPATP
MDD_pool_not_hc	GOLGA1
MDD_pool_not_hc	GOLGA2P1
MDD_pool_not_hc	GOLGA2P8
MDD_pool_not_hc	GOLGA6A
MDD_pool_not_hc	GOLGA7B
MDD_pool_not_hc	GOLGA8M
MDD_pool_not_hc	GPM6A-DT
MDD_pool_not_hc	GPR107
MDD_pool_not_hc	GPR155
MDD_pool_not_hc	GPR155-DT
MDD_pool_not_hc	GPR21
