method	trait_arm	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	BIP_eur	BIPeur	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.563810038737837	2.04163641122432	3.0	8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	0.0161840029140799	0.0109569852081491	0.139700731979932			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	0.0095768891243671	0.0110598807344486	0.386563400013141			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	0.0100304549512824	0.0113631649082035	0.377415364014254			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0125289215464172	0.0114350978806977	0.273262123335766			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0079306492001919	0.0115454515611282	0.492160996998186			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0072464917077484	0.0115532162632891	0.53052786775175			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0176396817300572	0.0109567336625443	0.10744957331084			8	0.859596586486722
CT	BIP_eur	BIPeur	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	0.0177203821824044	0.0109729602022303	0.10636772207613			8	0.850941776609038
CT	BIP_eur	BIPeur	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	0.0346020208371668	0.015536531549431	0.0259926580547902			8	0.207941264438322
CT	BIP_eur	BIPeur	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	0.0405566354256333	0.0156917069204491	0.0097840219082481			8	0.0782721752659852
CT	BIP_eur	BIPeur	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	0.0319915092677094	0.0159637138573401	0.0451357297984763			8	0.36108583838781
CT	BIP_eur	BIPeur	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0375785100905487	0.0160280377122212	0.0190983715338724			8	0.152786972270979
CT	BIP_eur	BIPeur	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	0.03250436664448	0.0161767029404799	0.0445687235860826			8	0.356549788688661
CT	BIP_eur	BIPeur	1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0295925526679386	0.0161845460557175	0.067556880214612			8	0.540455041716896
CT	BIP_eur	BIPeur	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	0.034753788056255	0.0155523939579713	0.0254968730688955			8	0.203974984551164
CT	BIP_eur	BIPeur	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	0.0286836999011808	0.0154832263201392	0.0640170413436466			8	0.512136330749173
CT	BIP_eur	BIPeur	0p001	slope_PC2	within_stratum	EURlike	5665	4676	0.0243655578913193	0.0136062879591939	0.0733887783284909			8	0.587110226627928
CT	BIP_eur	BIPeur	0p01	slope_PC2	within_stratum	EURlike	5665	4676	0.029277831787421	0.0137686960447597	0.033515175518396			8	0.268121404147168
CT	BIP_eur	BIPeur	0p05	slope_PC2	within_stratum	EURlike	5665	4676	0.0227430945725272	0.0142015923288415	0.109337912361453			8	0.874703298891624
CT	BIP_eur	BIPeur	0p1	slope_PC2	within_stratum	EURlike	5665	4676	0.0289623455341487	0.0142760002840657	0.042534531236343			8	0.340276249890744
CT	BIP_eur	BIPeur	0p5	slope_PC2	within_stratum	EURlike	5665	4676	0.025685103303705	0.0143842929529441	0.0742159485495577			8	0.593727588396462
CT	BIP_eur	BIPeur	1	slope_PC2	within_stratum	EURlike	5665	4676	0.0244918907887844	0.0143914268152222	0.0888446461461536			8	0.710757169169229
CT	BIP_eur	BIPeur	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	0.0235404076855831	0.0135895348136953	0.0832881943045231			8	0.666305554436185
CT	BIP_eur	BIPeur	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	0.0185851130957486	0.0135189656139195	0.169268315359897			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC2	within_stratum	cluster1	1623	1397	-0.0125390051234634	0.0252141758152708	0.619046140735799			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC2	within_stratum	cluster1	1623	1397	-0.0538619891534017	0.0252575840016535	0.0331188649707855			8	0.264950919766284
CT	BIP_eur	BIPeur	0p05	slope_PC2	within_stratum	cluster1	1623	1397	-0.0294327032383232	0.0262093578240448	0.261614402487226			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0352138235176417	0.0264287835992065	0.182919131373805			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0364133654703562	0.0267469457170915	0.173579309274781			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0386123403017091	0.0268081982907769	0.149974330012442			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	0.003161252828327	0.0253015813430716	0.900584688431617			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	0.0159337659318331	0.0253171459065513	0.529200948333775			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC2	within_stratum	cluster2	928	824	0.0303402701403688	0.0335071007648485	0.365456437981704			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC2	within_stratum	cluster2	928	824	0.0172779255147185	0.0340117389137155	0.611581534311694			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC2	within_stratum	cluster2	928	824	0.0352501203518342	0.0341378087748597	0.302083720562404			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC2	within_stratum	cluster2	928	824	0.0344653156942648	0.0342211174184018	0.314148448490012			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC2	within_stratum	cluster2	928	824	0.0143465026782126	0.0348892111418492	0.68102612623421			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC2	within_stratum	cluster2	928	824	0.0141806044768139	0.0348263249920126	0.683976014604621			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC2	within_stratum	cluster2	928	824	0.0123036396021266	0.0336665264580373	0.714857320497417			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC2	within_stratum	cluster2	928	824	-0.0119651808921446	0.0345973578890417	0.729545579654998			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC2	within_stratum	cluster3	380	329	-0.0023076817248531	0.0524528030549694	0.964934107957144			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC2	within_stratum	cluster3	380	329	0.0026154152051009	0.0552751012818432	0.962288147724543			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.0618569786689384	0.0573821599840912	0.281786632315454			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.0755441319943375	0.0603721178151114	0.211675552342542			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.116709313725772	0.064208072563529	0.0699950207831824			8	0.55996016626546
CT	BIP_eur	BIPeur	1	slope_PC2	within_stratum	cluster3	380	329	-0.105113812701795	0.0644830773874215	0.104010250790213			8	0.832082006321701
CT	BIP_eur	BIPeur	1e-5	slope_PC2	within_stratum	cluster3	380	329	0.0124648608627343	0.0522065244800723	0.811429983829829			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC2	within_stratum	cluster3	380	329	0.0711334179146502	0.0530094663370893	0.180463832088944			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.401879072880957	2.93421793695234	3.0	8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.593730821397594	1.89853487396613	3.0	8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.114461634856587	5.94209565009805	3.0	8	0.915693078852693
CT	BIP_eur	BIPeur	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.10926695574586	6.04865382508797	3.0	8	0.874135645966877
CT	BIP_eur	BIPeur	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.218445485061935	4.43190215271534	3.0	8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.158390017117604	5.19016932663362	3.0	8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.266376190366831	3.95489350916614	3.0	8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.428666615628359	2.76877091017377	3.0	8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0020671097322021	0.0108423057046284	0.848802784762947			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	-0.007916763437757	0.0109431891979285	0.46942901039405			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	0.0044595753158073	0.0112453926075767	0.69169565898782			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0071482048762726	0.0113168792553461	0.527639279944446			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	0.0103975531481391	0.0114252100966865	0.362821331617257			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0062459015170479	0.0114331977579293	0.584878049729123			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0185472774709311	0.0108422518320549	0.0871842066497537			8	0.697473653198029
CT	BIP_eur	BIPeur	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	0.0024125044967108	0.0108583477018211	0.824179526018842			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0108909472423848	0.0154675863995104	0.481402092725052			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0247192184974269	0.0156193605575785	0.113590225028264			8	0.908721800226111
CT	BIP_eur	BIPeur	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0257951329248544	0.0158977139190937	0.104760461139538			8	0.838083689116301
CT	BIP_eur	BIPeur	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0241228174757227	0.0159602618064219	0.13075740681097			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0108477991519979	0.016113158835724	0.500842272864711			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.01495756869677	0.0161184120210509	0.353473645664435			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0347732483309669	0.0154830208861635	0.0247650936220181			8	0.198120748976145
CT	BIP_eur	BIPeur	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0129867458125137	0.0154071551078524	0.399331959829854			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	within_stratum	EURlike	5665	4676	-0.0074188192939712	0.0135187051390007	0.583178111842904			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	within_stratum	EURlike	5665	4676	-0.0185486518705064	0.0136796623968765	0.175179028928852			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	within_stratum	EURlike	5665	4676	-0.0155435871050095	0.0141138148782925	0.27081515834231			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0148442967436418	0.0141901939269812	0.295564995764042			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0036713530289847	0.0143003305137078	0.7973957009538			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0076291189037445	0.0143063697518042	0.593871136315569			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0346356834630937	0.0134974274622062	0.0103123801179135			8	0.082499040943308
CT	BIP_eur	BIPeur	5e-8	slope_PC3	within_stratum	EURlike	5665	4676	-0.0105955712928297	0.0134290935549269	0.430146152617449			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	within_stratum	cluster1	1623	1397	-0.0254487819838596	0.0249457153644752	0.307806794047386			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	within_stratum	cluster1	1623	1397	-0.0079590887270434	0.0250018223483083	0.750270010107735			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	within_stratum	cluster1	1623	1397	0.0184694149578138	0.0259220479270017	0.476264044215357			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC3	within_stratum	cluster1	1623	1397	0.0293050133143899	0.026133188544892	0.26230413497205			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC3	within_stratum	cluster1	1623	1397	0.0104389477226377	0.0264725244306231	0.693390315637121			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	within_stratum	cluster1	1623	1397	0.0032144389650578	0.0265343599100688	0.903593790182381			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	within_stratum	cluster1	1623	1397	0.0074017657302599	0.025009180273852	0.76729928166265			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC3	within_stratum	cluster1	1623	1397	0.0243848606483255	0.0250098091750434	0.329709963687932			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	within_stratum	cluster2	928	824	0.0318214100442056	0.0332736966317792	0.339158489704349			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	within_stratum	cluster2	928	824	0.0313947484795662	0.0337558193704004	0.352598643833479			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	within_stratum	cluster2	928	824	0.043814713629626	0.0338829430399928	0.19631072793086			8	1.0
CT	BIP_eur	BIPeur	0p1	slope_PC3	within_stratum	cluster2	928	824	0.0502853161202691	0.0339529321799014	0.138960097498041			8	1.0
CT	BIP_eur	BIPeur	0p5	slope_PC3	within_stratum	cluster2	928	824	0.0494406565727763	0.0346011382322384	0.153401222838131			8	1.0
CT	BIP_eur	BIPeur	1	slope_PC3	within_stratum	cluster2	928	824	0.045347187309569	0.0345466519021656	0.189654505686552			8	1.0
CT	BIP_eur	BIPeur	1e-5	slope_PC3	within_stratum	cluster2	928	824	-0.0075137406230175	0.0334262647126677	0.822197488764305			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC3	within_stratum	cluster2	928	824	0.0439284819563426	0.034308930134355	0.200752380360454			8	1.0
CT	BIP_eur	BIPeur	0p001	slope_PC3	within_stratum	cluster3	380	329	0.055105025046311	0.0536678485801974	0.30522855845032			8	1.0
CT	BIP_eur	BIPeur	0p01	slope_PC3	within_stratum	cluster3	380	329	0.0143867420020322	0.056305846206446	0.798473454652428			8	1.0
CT	BIP_eur	BIPeur	0p05	slope_PC3	within_stratum	cluster3	380	329	0.107432617732722	0.0582725070232966	0.0660540187869364			8	0.528432150295491
CT	BIP_eur	BIPeur	0p1	slope_PC3	within_stratum	cluster3	380	329	0.104863743843585	0.0615971659167092	0.0895507461881458			8	0.716405969505166
CT	BIP_eur	BIPeur	0p5	slope_PC3	within_stratum	cluster3	380	329	0.117145351834638	0.0657264680230387	0.0755509478448962			8	0.60440758275917
CT	BIP_eur	BIPeur	1	slope_PC3	within_stratum	cluster3	380	329	0.127499091466607	0.0659391424340948	0.0539599456504781			8	0.431679565203825
CT	BIP_eur	BIPeur	1e-5	slope_PC3	within_stratum	cluster3	380	329	0.0457047698741883	0.0530767563449586	0.389747511644859			8	1.0
CT	BIP_eur	BIPeur	5e-8	slope_PC3	within_stratum	cluster3	380	329	0.0315549569183537	0.053363329566285	0.554677407243085			8	1.0
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.290006042760578	3.74788844454815	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.577287375539935	1.97655336602475	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.558994459780744	2.0651539462342	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.239986436708595	4.20675514570758	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.134003185495148	5.57875777344088	3.0	8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.082416918010852	6.69127033188852	3.0	8	0.659335344086816
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.38627545009734	3.03490046143997	3.0	8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.986573691078052	0.140467883014935	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	pooled_stratumFE	all	8596	7198	0.008562118089416	0.0106820368699448	0.422839235565838			8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	pooled_stratumFE	all	8596	7198	0.01670642566787	0.0107951534955245	0.121759034222019			8	0.974072273776155
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0095740186160815	0.0109125140363827	0.380324974787293			8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0019078254909545	0.010996073866322	0.862262059280735			8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0036508249696965	0.0111641416980248	0.743665691734449			8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0033194302914856	0.0111606178536008	0.766150422845445			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0102187801840599	0.0107317335136244	0.341021269063505			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0204087499516895	0.0106763988417488	0.0559638123922037			8	0.44771049913763
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0170720879094259	0.0153542247507896	0.26625111269313			8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	within_stratum	EURanchor	4308	3601	0.021435769040528	0.0155044224338005	0.166872246429784			8	1.0
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0144904318062291	0.0156986406897199	0.356039660563149			8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0172570326342172	0.0158225008213769	0.275482013841992			8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0203817647632212	0.015970525019301	0.201949963448469			8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0199566473452646	0.0159716556287427	0.211549024680224			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0132921098565748	0.0153991662476449	0.388091806053238			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0312787792092088	0.0153100439839446	0.0411110448301316			8	0.328888358641053
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	within_stratum	EURlike	5665	4676	0.0247255599629084	0.0134447811237874	0.0659610631709235			8	0.527688505367388
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	within_stratum	EURlike	5665	4676	0.0254368086148458	0.013580610789465	0.0611167557626401			8	0.488934046101121
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	within_stratum	EURlike	5665	4676	0.0191012343859435	0.0138064500247618	0.166566193217634			8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	within_stratum	EURlike	5665	4676	0.0158094251752415	0.0139474240656551	0.257052029579252			8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	within_stratum	EURlike	5665	4676	0.018862788917627	0.0140867881478086	0.180611388824252			8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	within_stratum	EURlike	5665	4676	0.0188546620537063	0.0140729377554619	0.180370544938507			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0032505398498677	0.01348761101201	0.809562399227883			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0204652507156953	0.0133966233822348	0.126657355722493			8	1.0
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0136170733823239	0.0250885979711351	0.58737072651633			8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0031323017445344	0.02523450885558	0.901229839912506			8	1.0
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0002757909914391	0.025433236005109	0.991349493776274			8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0205689036158044	0.0255014920047373	0.420031157946473			8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0256625098492651	0.0260712664283314	0.325107334474454			8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0259086544366613	0.0259650543589042	0.31851492467396			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0348983867347763	0.0255770662778125	0.172621165161353			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0089020382750836	0.0254376918676619	0.726418949506635			8	1.0
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	within_stratum	cluster2	928	824	-0.023147490448942	0.0336340921574949	0.491493709438227			8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	within_stratum	cluster2	928	824	0.0174391811107842	0.0343879860794899	0.612187932226148			8	1.0
CT	BIP_pooled	BIPpooled	0p05	baseline_thickness	within_stratum	cluster2	928	824	-0.017696563429363	0.0340160810343127	0.603022693290526			8	1.0
CT	BIP_pooled	BIPpooled	0p1	baseline_thickness	within_stratum	cluster2	928	824	-0.0179017491410028	0.0341736195331491	0.600512503896074			8	1.0
CT	BIP_pooled	BIPpooled	0p5	baseline_thickness	within_stratum	cluster2	928	824	-0.0134085181705487	0.0352923099078787	0.704088102873029			8	1.0
CT	BIP_pooled	BIPpooled	1	baseline_thickness	within_stratum	cluster2	928	824	-0.0115602186028454	0.0355711918284818	0.74526487908069			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	baseline_thickness	within_stratum	cluster2	928	824	0.0214603878842754	0.0334385895073692	0.521173722975498			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	baseline_thickness	within_stratum	cluster2	928	824	-0.025441706731551	0.033420239292099	0.446695550378513			8	1.0
CT	BIP_pooled	BIPpooled	0p001	baseline_thickness	within_stratum	cluster3	380	329	-0.0152262452697662	0.0543580808080921	0.779554193456273			8	1.0
CT	BIP_pooled	BIPpooled	0p01	baseline_thickness	within_stratum	cluster3	380	329	-0.0104438409357868	0.0571399061576761	0.855076632152791			8	1.0
