var,x,density
slope_um_per_yr,-7.709630607228,0.000122705810215433
slope_um_per_yr,-7.59921398944746,0.000144640918535602
slope_um_per_yr,-7.48879737166692,0.000150504721764114
slope_um_per_yr,-7.37838075388638,0.000136967700734343
slope_um_per_yr,-7.26796413610583,0.000109279281437493
slope_um_per_yr,-7.15754751832529,7.65999757266123e-05
slope_um_per_yr,-7.04713090054475,4.71007680241515e-05
slope_um_per_yr,-6.93671428276421,2.53280304257594e-05
slope_um_per_yr,-6.82629766498367,1.18632543502424e-05
slope_um_per_yr,-6.71588104720312,4.85358189406392e-06
slope_um_per_yr,-6.60546442942258,1.78406435129728e-06
