outcome	map	label	d	t	p	n_case	n_ctrl
withdep	absolute	lh_7AL	0.14911	4.1791	2.9615e-05	910	6160
withdep	absolute	lh_7Am	0.0063519	0.17803	0.85871	910	6160
withdep	absolute	lh_7PC	0.03679	1.0311	0.30252	910	6160
withdep	absolute	lh_7PL	-0.03009	-0.84333	0.39907	910	6160
withdep	absolute	lh_7Pm	0.040467	1.1342	0.25676	910	6160
withdep	absolute	lh_7m	0.065289	1.8299	0.067311	910	6160
withdep	absolute	lh_8Ad	0.0069969	0.1961	0.84454	910	6160
withdep	absolute	lh_8Av	-0.00027456	-0.0076952	0.99386	910	6160
withdep	absolute	lh_8BL	0.041599	1.1659	0.24369	910	6160
withdep	absolute	lh_8BM	0.04457	1.2492	0.21164	910	6160
withdep	absolute	lh_8C	0.063918	1.7915	0.073263	910	6160
withdep	absolute	lh_9-46d	0.052813	1.4802	0.13887	910	6160
withdep	absolute	lh_9a	0.022795	0.63889	0.52292	910	6160
withdep	absolute	lh_9m	0.07094	1.9883	0.046822	910	6160
withdep	absolute	lh_9p	0.018587	0.52094	0.60243	910	6160
withdep	absolute	lh_A1	0.029345	0.82247	0.41084	910	6160
withdep	absolute	lh_A4	0.087653	2.4567	0.014048	910	6160
withdep	absolute	lh_A5	0.062123	1.7411	0.081703	910	6160
withdep	absolute	lh_AAIC	-0.021944	-0.61504	0.53855	910	6160
withdep	absolute	lh_AIP	0.01206	0.338	0.73538	910	6160
withdep	absolute	lh_AVI	0.07775	2.1791	0.029356	910	6160
withdep	absolute	lh_DVT	0.067846	1.9015	0.057274	910	6160
withdep	absolute	lh_EC	-0.013066	-0.3662	0.71423	910	6160
withdep	absolute	lh_FEF	0.073951	2.0726	0.038242	910	6160
withdep	absolute	lh_FFC	0.082007	2.2984	0.021567	910	6160
withdep	absolute	lh_FOP1	0.052185	1.4626	0.14362	910	6160
withdep	absolute	lh_FOP2	0.031384	0.87961	0.3791	910	6160
withdep	absolute	lh_FOP3	0.045527	1.276	0.202	910	6160
withdep	absolute	lh_FOP4	0.042456	1.1899	0.23412	910	6160
withdep	absolute	lh_FOP5	0.040005	1.1212	0.26223	910	6160
withdep	absolute	lh_FST	0.054437	1.5257	0.12713	910	6160
withdep	absolute	lh_IFJa	0.036703	1.0287	0.30366	910	6160
withdep	absolute	lh_IFJp	-0.035649	-0.99914	0.31776	910	6160
withdep	absolute	lh_IFSa	0.084844	2.3779	0.017436	910	6160
withdep	absolute	lh_IFSp	0.084371	2.3647	0.018073	910	6160
withdep	absolute	lh_IP0	0.051734	1.45	0.14711	910	6160
withdep	absolute	lh_IP1	0.015382	0.43112	0.66639	910	6160
withdep	absolute	lh_IP2	0.054877	1.538	0.12408	910	6160
withdep	absolute	lh_IPS1	0.029771	0.8344	0.40408	910	6160
withdep	absolute	lh_Ig	0.011708	0.32815	0.74281	910	6160
withdep	absolute	lh_LBelt	0.015305	0.42896	0.66796	910	6160
withdep	absolute	lh_LIPd	0.0054957	0.15403	0.87759	910	6160
withdep	absolute	lh_LIPv	0.037164	1.0416	0.29763	910	6160
withdep	absolute	lh_LO1	-0.026019	-0.72924	0.46588	910	6160
withdep	absolute	lh_LO2	0.054483	1.527	0.1268	910	6160
withdep	absolute	lh_LO3	0.033558	0.94055	0.34697	910	6160
withdep	absolute	lh_MBelt	0.052568	1.4733	0.14071	910	6160
withdep	absolute	lh_MI	0.088286	2.4744	0.013369	910	6160
withdep	absolute	lh_MIP	-0.030632	-0.85854	0.39062	910	6160
withdep	absolute	lh_MST	0.01955	0.54794	0.58375	910	6160
withdep	absolute	lh_MT	0.062496	1.7516	0.079887	910	6160
withdep	absolute	lh_OFC	-0.091476	-2.5638	0.010373	910	6160
withdep	absolute	lh_OP1	0.0092905	0.26039	0.79457	910	6160
withdep	absolute	lh_OP2-3	0.060751	1.7027	0.088672	910	6160
withdep	absolute	lh_OP4	0.04694	1.3156	0.18835	910	6160
withdep	absolute	lh_PBelt	0.079935	2.2403	0.025099	910	6160
withdep	absolute	lh_PCV	0.018273	0.51215	0.60856	910	6160
withdep	absolute	lh_PEF	0.035476	0.9943	0.32011	910	6160
withdep	absolute	lh_PF	0.08841	2.4779	0.01324	910	6160
withdep	absolute	lh_PFcm	0.070206	1.9677	0.049143	910	6160
withdep	absolute	lh_PFm	0.050783	1.4233	0.15469	910	6160
withdep	absolute	lh_PFop	0.069842	1.9575	0.050331	910	6160
withdep	absolute	lh_PFt	0.029626	0.83032	0.40638	910	6160
withdep	absolute	lh_PGi	0.078903	2.2114	0.027038	910	6160
withdep	absolute	lh_PGp	0.043896	1.2303	0.21864	910	6160
withdep	absolute	lh_PGs	0.053536	1.5005	0.13354	910	6160
withdep	absolute	lh_PH	0.10319	2.892	0.0038391	910	6160
withdep	absolute	lh_PHA1	0.042905	1.2025	0.2292	910	6160
withdep	absolute	lh_PHA2	0.014151	0.39662	0.69166	910	6160
withdep	absolute	lh_PHA3	0.018181	0.50958	0.61037	910	6160
withdep	absolute	lh_PHT	0.021329	0.59779	0.55	910	6160
withdep	absolute	lh_PI	0.046542	1.3045	0.19212	910	6160
withdep	absolute	lh_PIT	0.037151	1.0412	0.2978	910	6160
withdep	absolute	lh_POS1	0.034007	0.95312	0.34056	910	6160
withdep	absolute	lh_POS2	0.10755	3.0143	0.0025847	910	6160
withdep	absolute	lh_PSL	0.063435	1.7779	0.075464	910	6160
withdep	absolute	lh_PeEc	0.036139	1.0129	0.31116	910	6160
withdep	absolute	lh_Pir	-0.052598	-1.4742	0.14048	910	6160
withdep	absolute	lh_PoI1	0.04453	1.248	0.21205	910	6160
withdep	absolute	lh_PoI2	0.011648	0.32645	0.74409	910	6160
withdep	absolute	lh_PreS	-0.026159	-0.73316	0.46348	910	6160
withdep	absolute	lh_ProS	0.060068	1.6835	0.092313	910	6160
withdep	absolute	lh_RI	0.050131	1.405	0.16005	910	6160
withdep	absolute	lh_RSC	-0.016813	-0.47123	0.63749	910	6160
withdep	absolute	lh_SCEF	0.029362	0.82292	0.41058	910	6160
withdep	absolute	lh_SFL	0.044615	1.2504	0.21119	910	6160
withdep	absolute	lh_STGa	0.074852	2.0979	0.03595	910	6160
withdep	absolute	lh_STSda	0.043565	1.221	0.22212	910	6160
withdep	absolute	lh_STSdp	0.053427	1.4974	0.13433	910	6160
withdep	absolute	lh_STSva	0.063862	1.7899	0.073518	910	6160
withdep	absolute	lh_STSvp	0.049188	1.3786	0.16806	910	6160
withdep	absolute	lh_STV	0.050346	1.4111	0.15827	910	6160
withdep	absolute	lh_TA2	0.053533	1.5004	0.13356	910	6160
withdep	absolute	lh_TE1a	0.036458	1.0218	0.30691	910	6160
withdep	absolute	lh_TE1m	0.045501	1.2753	0.20226	910	6160
withdep	absolute	lh_TE1p	-0.031451	-0.88149	0.37808	910	6160
withdep	absolute	lh_TE2a	-0.021255	-0.59572	0.55138	910	6160
withdep	absolute	lh_TE2p	0.027814	0.77955	0.43568	910	6160
withdep	absolute	lh_TF	0.05349	1.4992	0.13387	910	6160
withdep	absolute	lh_TGd	0.068716	1.9259	0.054156	910	6160
withdep	absolute	lh_TGv	0.015041	0.42155	0.67337	910	6160
withdep	absolute	lh_TPOJ1	0.064205	1.7995	0.071983	910	6160
withdep	absolute	lh_TPOJ2	0.06351	1.78	0.075116	910	6160
withdep	absolute	lh_TPOJ3	0.054873	1.5379	0.12411	910	6160
withdep	absolute	lh_V1	-0.018319	-0.51343	0.60766	910	6160
withdep	absolute	lh_V2	-0.00078295	-0.021944	0.98249	910	6160
withdep	absolute	lh_V3	0.058297	1.6339	0.10232	910	6160
withdep	absolute	lh_V3A	0.044487	1.2469	0.21249	910	6160
withdep	absolute	lh_V3B	0.039069	1.095	0.27356	910	6160
withdep	absolute	lh_V3CD	0.0055325	0.15506	0.87678	910	6160
withdep	absolute	lh_V4	0.079793	2.2364	0.025358	910	6160
withdep	absolute	lh_V4t	0.064248	1.8007	0.071795	910	6160
withdep	absolute	lh_V6	0.12909	3.618	0.00029902	910	6160
withdep	absolute	lh_V6A	0.047562	1.333	0.18257	910	6160
withdep	absolute	lh_V7	0.049554	1.3889	0.16492	910	6160
withdep	absolute	lh_V8	-0.010026	-0.281	0.77872	910	6160
withdep	absolute	lh_VIP	0.012839	0.35985	0.71897	910	6160
withdep	absolute	lh_VMV1	0.04235	1.187	0.23528	910	6160
withdep	absolute	lh_VMV2	0.023733	0.66516	0.50597	910	6160
withdep	absolute	lh_VMV3	0.09434	2.6441	0.008209	910	6160
withdep	absolute	lh_VVC	0.13347	3.7407	0.00018496	910	6160
withdep	absolute	lh_a10p	0.066579	1.866	0.06208	910	6160
withdep	absolute	lh_a24	0.068925	1.9318	0.053429	910	6160
withdep	absolute	lh_a24pr	0.072197	2.0235	0.043061	910	6160
withdep	absolute	lh_a32pr	0.0161	0.45123	0.65184	910	6160
withdep	absolute	lh_a47r	0.071314	1.9987	0.045676	910	6160
withdep	absolute	lh_a9-46v	0.075526	2.1168	0.034314	910	6160
withdep	absolute	lh_d23ab	0.04328	1.213	0.22517	910	6160
withdep	absolute	lh_d32	0.049684	1.3925	0.16381	910	6160
withdep	absolute	lh_i6-8	0.095119	2.6659	0.0076951	910	6160
withdep	absolute	lh_p10p	0.07663	2.1477	0.03177	910	6160
withdep	absolute	lh_p24	0.051783	1.4513	0.14673	910	6160
withdep	absolute	lh_p24pr	0.07952	2.2287	0.025863	910	6160
withdep	absolute	lh_p32	0.074009	2.0743	0.038091	910	6160
withdep	absolute	lh_p32pr	0.055527	1.5563	0.11969	910	6160
withdep	absolute	lh_p47r	0.075351	2.1119	0.034731	910	6160
withdep	absolute	lh_p9-46v	0.03317	0.92967	0.35257	910	6160
withdep	absolute	lh_pOFC	-0.043707	-1.225	0.22062	910	6160
withdep	absolute	lh_s32	0.063813	1.7885	0.073738	910	6160
withdep	absolute	lh_s6-8	0.045623	1.2787	0.20105	910	6160
withdep	absolute	lh_v23ab	0.062134	1.7414	0.081649	910	6160
withdep	relative	lh_1	0.06923	1.9391	0.052525	910	6160
withdep	relative	lh_10d	0.016614	0.46535	0.6417	910	6160
withdep	relative	lh_10pp	-0.044447	-1.245	0.21319	910	6160
withdep	relative	lh_10r	0.038928	1.0904	0.27558	910	6160
withdep	relative	lh_10v	0.002271	0.06361	0.94928	910	6160
withdep	relative	lh_11l	-0.043095	-1.2071	0.22743	910	6160
withdep	relative	lh_13l	0.028512	0.79861	0.42454	910	6160
withdep	relative	lh_2	0.053275	1.4922	0.13568	910	6160
withdep	relative	lh_23c	-0.034396	-0.96344	0.33536	910	6160
withdep	relative	lh_23d	-0.027608	-0.7733	0.43937	910	6160
withdep	relative	lh_24dd	0.10031	2.8097	0.0049718	910	6160
withdep	relative	lh_24dv	0.049705	1.3922	0.1639	910	6160
withdep	relative	lh_25	-0.035567	-0.99623	0.31917	910	6160
withdep	relative	lh_31a	-0.035776	-1.0021	0.31634	910	6160
withdep	relative	lh_31pd	-0.055343	-1.5502	0.12115	910	6160
withdep	relative	lh_31pv	-0.024548	-0.6876	0.49172	910	6160
withdep	relative	lh_33pr	0.018079	0.50639	0.6126	910	6160
withdep	relative	lh_3a	-0.021692	-0.60759	0.54348	910	6160
withdep	relative	lh_3b	0.031451	0.88094	0.37838	910	6160
withdep	relative	lh_4	0.034896	0.97742	0.32839	910	6160
withdep	relative	lh_43	-0.0068259	-0.19119	0.84838	910	6160
withdep	relative	lh_44	-0.0097139	-0.27209	0.78556	910	6160
withdep	relative	lh_45	0.036325	1.0175	0.30897	910	6160
withdep	relative	lh_46	-0.0017314	-0.048497	0.96132	910	6160
withdep	relative	lh_47l	0.012368	0.34643	0.72903	910	6160
withdep	relative	lh_47m	-0.017271	-0.48375	0.62858	910	6160
withdep	relative	lh_47s	0.036573	1.0244	0.30568	910	6160
withdep	relative	lh_52	0.018239	0.51088	0.60945	910	6160
withdep	relative	lh_55b	0.04702	1.317	0.18787	910	6160
withdep	relative	lh_5L	0.061091	1.7111	0.087097	910	6160
withdep	relative	lh_5m	0.023988	0.67191	0.50166	910	6160
withdep	relative	lh_5mv	0.059027	1.6533	0.098306	910	6160
withdep	relative	lh_6a	-0.012996	-0.36402	0.71585	910	6160
withdep	relative	lh_6d	-0.047284	-1.3244	0.18541	910	6160
withdep	relative	lh_6ma	-0.043046	-1.2057	0.22797	910	6160
withdep	relative	lh_6mp	-0.02116	-0.59269	0.55341	910	6160
withdep	relative	lh_6r	0.0036315	0.10172	0.91898	910	6160
withdep	relative	lh_6v	-0.0019976	-0.055952	0.95538	910	6160
withdep	relative	lh_7AL	0.11555	3.2364	0.0012159	910	6160
withdep	relative	lh_7Am	-0.045515	-1.2749	0.20239	910	6160
withdep	relative	lh_7PC	-0.015582	-0.43645	0.66252	910	6160
withdep	relative	lh_7PL	-0.084098	-2.3556	0.018521	910	6160
withdep	relative	lh_7Pm	-0.0011776	-0.032984	0.97369	910	6160
withdep	relative	lh_7m	0.013748	0.38507	0.70019	910	6160
withdep	relative	lh_8Ad	-0.057374	-1.6071	0.10809	910	6160
withdep	relative	lh_8Av	-0.037245	-1.0432	0.29687	910	6160
withdep	relative	lh_8BL	-0.003829	-0.10725	0.91459	910	6160
withdep	relative	lh_8BM	-0.0050173	-0.14053	0.88824	910	6160
withdep	relative	lh_8C	0.0090118	0.25242	0.80072	910	6160
withdep	relative	lh_9-46d	-0.00080017	-0.022413	0.98212	910	6160
withdep	relative	lh_9a	-0.023462	-0.65717	0.51109	910	6160
withdep	relative	lh_9m	0.023437	0.65646	0.51155	910	6160
withdep	relative	lh_9p	-0.034821	-0.97534	0.32942	910	6160
withdep	relative	lh_A1	-0.013906	-0.38951	0.69691	910	6160
withdep	relative	lh_A4	0.037139	1.0403	0.29825	910	6160
withdep	relative	lh_A5	0.0094819	0.26559	0.79056	910	6160
withdep	relative	lh_AAIC	-0.032067	-0.89819	0.36912	910	6160
withdep	relative	lh_AIP	-0.053772	-1.5062	0.13207	910	6160
withdep	relative	lh_AVI	0.045414	1.272	0.2034	910	6160
withdep	relative	lh_DVT	0.016132	0.45186	0.65138	910	6160
withdep	relative	lh_EC	-0.023982	-0.67173	0.50178	910	6160
withdep	relative	lh_FEF	0.031588	0.88477	0.37631	910	6160
withdep	relative	lh_FFC	0.033424	0.93619	0.34921	910	6160
withdep	relative	lh_FOP1	0.01948	0.54563	0.58534	910	6160
withdep	relative	lh_FOP2	-0.00082885	-0.023216	0.98148	910	6160
withdep	relative	lh_FOP3	0.017372	0.4866	0.62656	910	6160
withdep	relative	lh_FOP4	0.0042813	0.11992	0.90455	910	6160
withdep	relative	lh_FOP5	-0.00046475	-0.013018	0.98961	910	6160
withdep	relative	lh_FST	0.0051714	0.14485	0.88483	910	6160
withdep	relative	lh_IFJa	-0.0067577	-0.18928	0.84988	910	6160
withdep	relative	lh_IFJp	-0.073838	-2.0682	0.038658	910	6160
withdep	relative	lh_IFSa	0.036979	1.0358	0.30034	910	6160
withdep	relative	lh_IFSp	0.039582	1.1087	0.26761	910	6160
withdep	relative	lh_IP0	-0.00059844	-0.016762	0.98663	910	6160
withdep	relative	lh_IP1	-0.050089	-1.403	0.16066	910	6160
withdep	relative	lh_IP2	0.0016899	0.047334	0.96225	910	6160
withdep	relative	lh_IPS1	-0.025189	-0.70553	0.4805	910	6160
withdep	relative	lh_Ig	-0.023933	-0.67035	0.50266	910	6160
withdep	relative	lh_LBelt	-0.029989	-0.84	0.40094	910	6160
withdep	relative	lh_LIPd	-0.047464	-1.3295	0.18374	910	6160
withdep	relative	lh_LIPv	-0.011093	-0.31072	0.75603	910	6160
withdep	relative	lh_LO1	-0.07995	-2.2394	0.02516	910	6160
withdep	relative	lh_LO2	0.010808	0.30273	0.76211	910	6160
withdep	relative	lh_LO3	-0.01621	-0.45403	0.64982	910	6160
withdep	relative	lh_MBelt	0.0091194	0.25543	0.7984	910	6160
withdep	relative	lh_MI	0.058662	1.6431	0.1004	910	6160
withdep	relative	lh_MIP	-0.094883	-2.6577	0.0078861	910	6160
withdep	relative	lh_MST	-0.030567	-0.85618	0.39193	910	6160
withdep	relative	lh_MT	0.014823	0.41521	0.678	910	6160
withdep	relative	lh_OFC	-0.12289	-3.442	0.00058076	910	6160
withdep	relative	lh_OP1	-0.027229	-0.76268	0.44568	910	6160
withdep	relative	lh_OP2-3	0.027878	0.78087	0.43491	910	6160
withdep	relative	lh_OP4	-0.0031377	-0.087887	0.92997	910	6160
withdep	relative	lh_PBelt	0.03444	0.96466	0.33475	910	6160
withdep	relative	lh_PCV	-0.041487	-1.162	0.24526	910	6160
withdep	relative	lh_PEF	0.00024086	0.0067464	0.99462	910	6160
withdep	relative	lh_PF	0.04096	1.1473	0.2513	910	6160
withdep	relative	lh_PFcm	0.024192	0.67762	0.49804	910	6160
withdep	relative	lh_PFm	-0.013305	-0.37268	0.7094	910	6160
withdep	relative	lh_PFop	0.030031	0.84116	0.40029	910	6160
withdep	relative	lh_PFt	-0.018806	-0.52676	0.59838	910	6160
withdep	relative	lh_PGi	0.019147	0.5363	0.59177	910	6160
withdep	relative	lh_PGp	-0.0072732	-0.20372	0.83858	910	6160
withdep	relative	lh_PGs	-0.0034395	-0.096339	0.92325	910	6160
withdep	relative	lh_PH	0.057235	1.6031	0.10895	910	6160
withdep	relative	lh_PHA1	0.025207	0.70604	0.48019	910	6160
withdep	relative	lh_PHA2	-0.018449	-0.51677	0.60533	910	6160
withdep	relative	lh_PHA3	-0.018615	-0.52141	0.6021	910	6160
withdep	relative	lh_PHT	-0.034425	-0.96423	0.33496	910	6160
withdep	relative	lh_PI	0.014669	0.41087	0.68118	910	6160
withdep	relative	lh_PIT	-0.0080021	-0.22414	0.82266	910	6160
withdep	relative	lh_POS1	-0.015284	-0.4281	0.66859	910	6160
withdep	relative	lh_POS2	0.057783	1.6185	0.1056	910	6160
withdep	relative	lh_PSL	0.020196	0.56568	0.57163	910	6160
withdep	relative	lh_PeEc	0.0064013	0.1793	0.85771	910	6160
withdep	relative	lh_Pir	-0.066016	-1.8491	0.064483	910	6160
withdep	relative	lh_PoI1	0.024576	0.68838	0.49123	910	6160
withdep	relative	lh_PoI2	-0.0077861	-0.21809	0.82737	910	6160
withdep	relative	lh_PreS	-0.033555	-0.93989	0.34731	910	6160
withdep	relative	lh_ProS	0.035447	0.99288	0.3208	910	6160
withdep	relative	lh_RI	0.0038748	0.10853	0.91358	910	6160
withdep	relative	lh_RSC	-0.033111	-0.92745	0.35372	910	6160
withdep	relative	lh_SCEF	-0.022432	-0.62831	0.52982	910	6160
withdep	relative	lh_SFL	0.007541	0.21122	0.83272	910	6160
withdep	relative	lh_STGa	0.038457	1.0772	0.28143	910	6160
withdep	relative	lh_STSda	-0.0082137	-0.23007	0.81805	910	6160
withdep	relative	lh_STSdp	1.7536e-05	0.00049117	0.99961	910	6160
withdep	relative	lh_STSva	0.021815	0.61105	0.54119	910	6160
withdep	relative	lh_STSvp	-0.00033712	-0.0094429	0.99247	910	6160
withdep	relative	lh_STV	0.0014392	0.040312	0.96785	910	6160
withdep	relative	lh_TA2	0.020332	0.56949	0.56904	910	6160
withdep	relative	lh_TE1a	-0.0087149	-0.2441	0.80716	910	6160
withdep	relative	lh_TE1m	0.0055752	0.15616	0.87591	910	6160
withdep	relative	lh_TE1p	-0.086444	-2.4213	0.01549	910	6160
withdep	relative	lh_TE2a	-0.080735	-2.2614	0.023766	910	6160
withdep	relative	lh_TE2p	-0.016667	-0.46685	0.64062	910	6160
withdep	relative	lh_TF	0.015423	0.43201	0.66575	910	6160
withdep	relative	lh_TGd	0.03504	0.98148	0.32639	910	6160
withdep	relative	lh_TGv	-0.023731	-0.66471	0.50626	910	6160
withdep	relative	lh_TPOJ1	0.0068239	0.19114	0.84842	910	6160
withdep	relative	lh_TPOJ2	0.009301	0.26052	0.79447	910	6160
withdep	relative	lh_TPOJ3	0.0040735	0.1141	0.90916	910	6160
withdep	relative	lh_V1	-0.049721	-1.3927	0.16375	910	6160
withdep	relative	lh_V2	-0.060133	-1.6843	0.09216	910	6160
withdep	relative	lh_V3	0.010953	0.3068	0.75901	910	6160
withdep	relative	lh_V3A	-0.012111	-0.33923	0.73445	910	6160
withdep	relative	lh_V3B	-0.0078453	-0.21975	0.82608	910	6160
withdep	relative	lh_V3CD	-0.047713	-1.3364	0.18145	910	6160
withdep	relative	lh_V4	0.023224	0.6505	0.51539	910	6160
withdep	relative	lh_V4t	0.022034	0.61718	0.53714	910	6160
withdep	relative	lh_V6	0.087898	2.462	0.013839	910	6160
withdep	relative	lh_V6A	0.0054388	0.15234	0.87892	910	6160
withdep	relative	lh_V7	0.00061416	0.017203	0.98628	910	6160
withdep	relative	lh_V8	-0.063608	-1.7817	0.074848	910	6160
withdep	relative	lh_VIP	-0.036216	-1.0144	0.31042	910	6160
withdep	relative	lh_VMV1	0.011982	0.33561	0.73717	910	6160
withdep	relative	lh_VMV2	-0.013387	-0.37498	0.70769	910	6160
withdep	relative	lh_VMV3	0.057677	1.6155	0.10624	910	6160
withdep	relative	lh_VVC	0.10345	2.8975	0.0037726	910	6160
withdep	relative	lh_a10p	0.029197	0.8178	0.4135	910	6160
withdep	relative	lh_a24	0.03988	1.117	0.26402	910	6160
withdep	relative	lh_a24pr	0.040271	1.128	0.25936	910	6160
withdep	relative	lh_a32pr	-0.027103	-0.75915	0.44779	910	6160
withdep	relative	lh_a47r	0.022008	0.61643	0.53763	910	6160
withdep	relative	lh_a9-46v	0.028904	0.80959	0.4182	910	6160
withdep	relative	lh_d23ab	0.0047763	0.13379	0.89358	910	6160
withdep	relative	lh_d32	0.0033611	0.094146	0.925	910	6160
withdep	relative	lh_i6-8	0.054994	1.5404	0.12351	910	6160
withdep	relative	lh_p10p	0.035535	0.99534	0.3196	910	6160
withdep	relative	lh_p24	0.023498	0.65817	0.51045	910	6160
withdep	relative	lh_p24pr	0.045584	1.2768	0.20171	910	6160
withdep	relative	lh_p32	0.037449	1.0489	0.29424	910	6160
withdep	relative	lh_p32pr	0.011353	0.31799	0.7505	910	6160
withdep	relative	lh_p47r	0.033932	0.95044	0.34192	910	6160
withdep	relative	lh_p9-46v	-0.024764	-0.69363	0.48794	910	6160
withdep	relative	lh_pOFC	-0.060766	-1.7021	0.08879	910	6160
withdep	relative	lh_s32	0.038317	1.0733	0.28319	910	6160
withdep	relative	lh_s6-8	0.0048286	0.13525	0.89242	910	6160
withdep	relative	lh_v23ab	0.026117	0.73154	0.46447	910	6160
anxdep	absolute	lh_1	0.027367	0.71756	0.47305	782	6288
anxdep	absolute	lh_10d	-0.038175	-1.0009	0.31689	782	6288
anxdep	absolute	lh_10pp	-0.041855	-1.0974	0.27249	782	6288
anxdep	absolute	lh_10r	0.052178	1.3681	0.17132	782	6288
anxdep	absolute	lh_10v	-0.0171	-0.44838	0.6539	782	6288
anxdep	absolute	lh_11l	-0.077896	-2.0424	0.041146	782	6288
anxdep	absolute	lh_13l	-0.046163	-1.2104	0.22617	782	6288
anxdep	absolute	lh_2	0.099874	2.6187	0.0088449	782	6288
anxdep	absolute	lh_23c	0.02651	0.69509	0.48702	782	6288
anxdep	absolute	lh_23d	-0.020547	-0.53874	0.59008	782	6288
anxdep	absolute	lh_24dd	0.10578	2.7735	0.0055607	782	6288
anxdep	absolute	lh_24dv	0.042496	1.1143	0.26521	782	6288
anxdep	absolute	lh_25	-0.025945	-0.68028	0.49635	782	6288
anxdep	absolute	lh_31a	-0.0057049	-0.14958	0.8811	782	6288
anxdep	absolute	lh_31pd	-0.0050507	-0.13243	0.89465	782	6288
anxdep	absolute	lh_31pv	0.062655	1.6428	0.10046	782	6288
anxdep	absolute	lh_33pr	-0.066428	-1.7417	0.081597	782	6288
anxdep	absolute	lh_3a	0.024935	0.6538	0.51326	782	6288
anxdep	absolute	lh_3b	0.041911	1.0989	0.27184	782	6288
anxdep	absolute	lh_4	0.0052119	0.13666	0.89131	782	6288
anxdep	absolute	lh_43	-0.0091664	-0.24034	0.81007	782	6288
anxdep	absolute	lh_44	-0.00067099	-0.017593	0.98596	782	6288
anxdep	absolute	lh_45	0.027251	0.71453	0.47493	782	6288
anxdep	absolute	lh_46	0.039238	1.0288	0.30359	782	6288
anxdep	absolute	lh_47l	-0.048871	-1.2814	0.20009	782	6288
anxdep	absolute	lh_47m	-0.029395	-0.77074	0.44089	782	6288
anxdep	absolute	lh_47s	0.030217	0.79228	0.42822	782	6288
anxdep	absolute	lh_52	0.10302	2.7011	0.0069267	782	6288
anxdep	absolute	lh_55b	0.066899	1.7541	0.079458	782	6288
anxdep	absolute	lh_5L	0.036406	0.95457	0.33983	782	6288
anxdep	absolute	lh_5m	0.077145	2.0228	0.043136	782	6288
anxdep	absolute	lh_5mv	0.038484	1.009	0.31299	782	6288
anxdep	absolute	lh_6a	0.041406	1.0857	0.27766	782	6288
anxdep	absolute	lh_6d	0.01289	0.33799	0.73538	782	6288
anxdep	absolute	lh_6ma	-0.0025873	-0.067841	0.94591	782	6288
anxdep	absolute	lh_6mp	0.044197	1.1588	0.24656	782	6288
anxdep	absolute	lh_6r	0.078328	2.0538	0.040035	782	6288
anxdep	absolute	lh_6v	-0.0067187	-0.17616	0.86017	782	6288
anxdep	absolute	lh_7AL	0.07117	1.8661	0.062072	782	6288
anxdep	absolute	lh_7Am	-0.055768	-1.4622	0.14372	782	6288
anxdep	absolute	lh_7PC	-0.020142	-0.52812	0.59743	782	6288
anxdep	absolute	lh_7PL	-0.0052874	-0.13864	0.88974	782	6288
anxdep	absolute	lh_7Pm	0.0098623	0.25859	0.79596	782	6288
anxdep	absolute	lh_7m	0.093657	2.4557	0.014085	782	6288
anxdep	absolute	lh_8Ad	0.012457	0.32662	0.74396	782	6288
anxdep	absolute	lh_8Av	0.014877	0.39007	0.6965	782	6288
anxdep	absolute	lh_8BL	0.03314	0.86894	0.38491	782	6288
anxdep	absolute	lh_8BM	0.032143	0.8428	0.39937	782	6288
anxdep	absolute	lh_8C	0.04567	1.1975	0.23117	782	6288
anxdep	absolute	lh_9-46d	0.012383	0.32468	0.74544	782	6288
anxdep	absolute	lh_9a	-0.0087919	-0.23052	0.81769	782	6288
anxdep	absolute	lh_9m	0.051883	1.3604	0.17375	782	6288
anxdep	absolute	lh_9p	0.0005252	0.013771	0.98901	782	6288
anxdep	absolute	lh_A1	0.070847	1.8576	0.063264	782	6288
anxdep	absolute	lh_A4	0.06289	1.649	0.099194	782	6288
anxdep	absolute	lh_A5	0.053682	1.4075	0.15931	782	6288
anxdep	absolute	lh_AAIC	-0.040667	-1.0663	0.28633	782	6288
anxdep	absolute	lh_AIP	0.024863	0.65191	0.51448	782	6288
anxdep	absolute	lh_AVI	-0.0099377	-0.26057	0.79443	782	6288
anxdep	absolute	lh_DVT	0.070216	1.8411	0.065655	782	6288
anxdep	absolute	lh_EC	0.0098404	0.25802	0.7964	782	6288
anxdep	absolute	lh_FEF	0.077333	2.0277	0.042632	782	6288
anxdep	absolute	lh_FFC	0.041978	1.1007	0.27108	782	6288
anxdep	absolute	lh_FOP1	0.0081737	0.21431	0.83031	782	6288
anxdep	absolute	lh_FOP2	0.024131	0.63272	0.52694	782	6288
anxdep	absolute	lh_FOP3	0.036172	0.94844	0.34294	782	6288
anxdep	absolute	lh_FOP4	0.013525	0.35462	0.72289	782	6288
anxdep	absolute	lh_FOP5	0.065734	1.7236	0.084831	782	6288
anxdep	absolute	lh_FST	0.047727	1.2514	0.21083	782	6288
anxdep	absolute	lh_IFJa	0.073649	1.9311	0.053511	782	6288
anxdep	absolute	lh_IFJp	0.010782	0.28271	0.77741	782	6288
anxdep	absolute	lh_IFSa	-0.002078	-0.054487	0.95655	782	6288
anxdep	absolute	lh_IFSp	0.036313	0.95213	0.34106	782	6288
anxdep	absolute	lh_IP0	0.020136	0.52796	0.59754	782	6288
