arm	map	level	region	cortex	r	t	p	n
SBayesRC_SCZ25_META	relative_ct	parcel	lh_7Pm		0.016268	1.5071	0.13183	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_7m		0.0086016	0.79678	0.4256	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_8Ad		0.018637	1.7267	0.084266	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_8Av		-0.0051071	-0.47307	0.63618	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_8BL		0.0050123	0.46429	0.64245	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_8BM		0.009073	0.84045	0.40068	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_8C		0.022371	2.0727	0.038226	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_9-46d		0.021176	1.9619	0.049803	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_9a		0.010334	0.9573	0.33844	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_9m		0.0093523	0.86633	0.38634	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_9p		0.005383	0.49862	0.61806	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_A1		0.0006374	0.059042	0.95292	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_A4		0.011195	1.037	0.29975	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_A5		0.017257	1.5987	0.10992	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_AAIC		0.012012	1.1127	0.26587	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_AIP		0.022157	2.0528	0.040118	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_AVI		0.010621	0.9839	0.32519	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_DVT		0.0099412	0.92088	0.35714	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_EC		-0.00083134	-0.077006	0.93862	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FEF		0.0052467	0.486	0.62698	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FFC		-0.0067416	-0.62448	0.53233	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FOP1		-0.012807	-1.1864	0.23551	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FOP2		0.0031807	0.29462	0.76829	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FOP3		0.0022386	0.20736	0.83574	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FOP4		-0.0071235	-0.65985	0.50937	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FOP5		0.0016555	0.15335	0.87813	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_FST		0.013664	1.2658	0.20564	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IFJa		0.021795	2.0193	0.04349	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IFJp		0.0085381	0.7909	0.42902	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IFSa		0.016235	1.504	0.13262	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IFSp		0.022506	2.0852	0.037077	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IP0		0.018293	1.6947	0.090167	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IP1		0.023947	2.2189	0.026523	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IP2		0.024071	2.2303	0.025752	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_IPS1		0.002319	0.21481	0.82992	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_Ig		-0.018345	-1.6996	0.089246	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LBelt		0.013798	1.2782	0.20122	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LIPd		0.018457	1.7099	0.087319	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LIPv		0.0014436	0.13372	0.89363	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LO1		-0.0023235	-0.21522	0.8296	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LO2		-0.013564	-1.2565	0.20897	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_LO3		0.010018	0.92804	0.35341	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_MBelt		0.008034	0.7442	0.45678	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_MI		-0.0053588	-0.49639	0.61964	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_MIP		0.021116	1.9564	0.050452	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_MST		0.027684	2.5653	0.010326	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_MT		0.0088225	0.81725	0.41381	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_OFC		0.015483	1.4343	0.15152	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_OP1		-0.0018337	-0.16986	0.86513	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_OP2-3		0.0058743	0.54414	0.58636	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_OP4		-0.0052372	-0.48512	0.6276	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PBelt		0.026682	2.4723	0.013442	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PCV		0.017645	1.6347	0.10215	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PEF		-0.0021111	-0.19554	0.84497	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PF		-0.005259	-0.48714	0.62617	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PFcm		0.018926	1.7534	0.079564	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PFm		0.0084596	0.78363	0.43328	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PFop		0.0013796	0.12779	0.89832	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PFt		0.016989	1.5739	0.11556	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PGi		0.00015971	0.014793	0.9882	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PGp		0.023819	2.2069	0.027344	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PGs		-0.0038236	-0.35418	0.72321	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PH		0.00036047	0.03339	0.97336	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PHA1		0.0093793	0.86883	0.38496	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PHA2		0.0092883	0.8604	0.38959	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PHA3		0.0184	1.7046	0.088302	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PHT		0.00020208	0.018718	0.98507	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PI		0.0089197	0.82625	0.40869	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PIT		0.0074617	0.69119	0.48947	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_POS1		-0.0090191	-0.83546	0.40348	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_POS2		-0.0067428	-0.62459	0.53226	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PSL		0.0028724	0.26607	0.7902	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PeEc		0.0068575	0.63522	0.5253	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_Pir		0.0015618	0.14466	0.88498	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PoI1		-0.0095078	-0.88073	0.37849	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PoI2		-0.0078055	-0.72303	0.46968	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_PreS		-0.0075451	-0.69891	0.48463	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_ProS		0.0039388	0.36485	0.71523	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_RI		0.0070823	0.65604	0.51182	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_RSC		-0.0013137	-0.12168	0.90315	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_SCEF		0.016704	1.5475	0.12179	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_SFL		-0.0057182	-0.52968	0.59635	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STGa		-0.0059452	-0.55071	0.58185	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STSda		0.015806	1.4642	0.14317	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STSdp		0.018762	1.7382	0.082207	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STSva		0.018188	1.685	0.092027	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STSvp		0.0050535	0.4681	0.63972	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_STV		0.0034632	0.3208	0.74837	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TA2		-0.007208	-0.66768	0.50436	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TE1a		-0.010397	-0.96315	0.3355	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TE1m		0.0063127	0.58475	0.55873	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TE1p		-0.007556	-0.69992	0.484	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TE2a		0.0086333	0.79972	0.4239	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TE2p		0.021576	1.999	0.045635	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TF		0.0001025	0.0094947	0.99242	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TGd		0.0068481	0.63434	0.52588	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TGv		0.017514	1.6225	0.10473	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TPOJ1		0.031547	2.9236	0.0034689	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TPOJ2		0.016934	1.5688	0.11674	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_TPOJ3		0.031977	2.9635	0.0030502	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V1		-0.0097638	-0.90445	0.36578	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V2		-0.0011719	-0.10855	0.91356	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V3		-0.0047503	-0.44002	0.65994	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V3A		0.0091482	0.84742	0.39679	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V3B		0.0209	1.9364	0.052855	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V3CD		0.016917	1.5672	0.1171	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V4		0.018391	1.7038	0.088452	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V4t		0.017335	1.606	0.10831	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V6		0.010223	0.94695	0.34369	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V6A		-0.0088051	-0.81563	0.41473	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V7		-0.0052264	-0.48412	0.62831	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_V8		-0.014583	-1.3509	0.17675	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_VIP		-0.0080568	-0.74631	0.4555	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_VMV1		0.0021718	0.20117	0.84057	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_VMV2		0.0091097	0.84385	0.39878	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_VMV3		0.016237	1.5042	0.13257	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_VVC		0.00012242	0.011339	0.99095	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a10p		0.0051253	0.47475	0.63498	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a24		0.0098261	0.91022	0.36273	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a24pr		0.0051359	0.47574	0.63427	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a32pr		0.018688	1.7313	0.083431	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a47r		0.0055286	0.51211	0.60858	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_a9-46v		0.0093051	0.86195	0.38874	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_d23ab		0.02371	2.1969	0.028057	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_d32		0.0083317	0.77178	0.44027	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_i6-8		0.00012338	0.011428	0.99088	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p10p		0.005359	0.4964	0.61963	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p24		0.010919	1.0115	0.31182	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p24pr		0.0082486	0.76408	0.44484	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p32		0.010675	0.9889	0.32274	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p32pr		0.018389	1.7036	0.088492	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p47r		0.0086468	0.80097	0.42317	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_p9-46v		0.027913	2.5865	0.0097109	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_pOFC		-0.0020214	-0.18724	0.85148	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_s32		0.02052	1.9011	0.05732	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_s6-8		0.0082067	0.7602	0.44716	8596
SBayesRC_SCZ25_META	relative_ct	parcel	lh_v23ab		0.0042842	0.39684	0.69149	8596
SBayesRC_SCZ25_EUR	absolute	cortex	1	Primary_Visual	-0.0028854	-0.18907	0.85004	4308
SBayesRC_SCZ25_EUR	absolute	cortex	2	Early_Visual	0.021334	1.3983	0.16209	4308
SBayesRC_SCZ25_EUR	absolute	cortex	3	Dorsal_Stream_Visual	0.039063	2.5617	0.010449	4308
SBayesRC_SCZ25_EUR	absolute	cortex	4	Ventral_Stream_Visual	0.0168	1.1011	0.27093	4308
SBayesRC_SCZ25_EUR	absolute	cortex	5	MT+_Complex_and_Neighboring_Visual_Areas	0.052244	3.4281	0.00061347	4308
SBayesRC_SCZ25_EUR	absolute	cortex	6	Somatosensory_and_Motor	0.0043684	0.28626	0.7747	4308
SBayesRC_SCZ25_EUR	absolute	cortex	7	Paracentral_Lobular_and_Mid_Cingulate	0.045272	2.9697	0.0029976	4308
SBayesRC_SCZ25_EUR	absolute	cortex	8	Premotor	0.041967	2.7524	0.0059402	4308
SBayesRC_SCZ25_EUR	absolute	cortex	9	Posterior_Opercular	0.014222	0.93203	0.35138	4308
SBayesRC_SCZ25_EUR	absolute	cortex	10	Early_Auditory	0.041995	2.7543	0.0059066	4308
SBayesRC_SCZ25_EUR	absolute	cortex	11	Auditory_Association	0.041294	2.7082	0.006791	4308
SBayesRC_SCZ25_EUR	absolute	cortex	12	Insular_and_Frontal_Opercular	-0.0059904	-0.39255	0.69467	4308
SBayesRC_SCZ25_EUR	absolute	cortex	13	Medial_Temporal	0.015807	1.0359	0.30028	4308
SBayesRC_SCZ25_EUR	absolute	cortex	14	Lateral_Temporal	0.026896	1.7631	0.07796	4308
SBayesRC_SCZ25_EUR	absolute	cortex	15	Temporo-Parieto_Occipital_Junction	0.042294	2.7739	0.0055624	4308
SBayesRC_SCZ25_EUR	absolute	cortex	16	Superior_Parietal	0.022187	1.4543	0.14595	4308
SBayesRC_SCZ25_EUR	absolute	cortex	17	Inferior_Parietal	0.037068	2.4307	0.015112	4308
SBayesRC_SCZ25_EUR	absolute	cortex	18	Posterior_Cingulate	0.032323	2.1192	0.034133	4308
SBayesRC_SCZ25_EUR	absolute	cortex	19	Anterior_Cingulate_and_Medial_Prefrontal	0.030224	1.9814	0.047605	4308
SBayesRC_SCZ25_EUR	absolute	cortex	20	Orbital_and_Polar_Frontal	0.018914	1.2396	0.21518	4308
SBayesRC_SCZ25_EUR	absolute	cortex	21	Inferior_Frontal	0.023657	1.5507	0.12106	4308
SBayesRC_SCZ25_EUR	absolute	cortex	22	Dorsolateral_Prefrontal	0.043905	2.8798	0.0039992	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_1		0.017354	1.1374	0.25544	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_10d		0.025841	1.6939	0.090363	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_10pp		0.011657	0.76392	0.44496	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_10r		0.045127	2.9602	0.0030917	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_10v		0.0017861	0.11704	0.90683	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_11l		0.0052635	0.34491	0.73018	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_13l		0.020189	1.3232	0.18583	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_2		0.007366	0.4827	0.62933	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_23c		0.028453	1.8652	0.062216	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_23d		0.023813	1.5609	0.11863	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_24dd		0.043532	2.8553	0.0043203	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_24dv		0.026817	1.7579	0.078833	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_25		-0.013918	-0.9121	0.36177	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_31a		-0.0049709	-0.32574	0.74463	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_31pd		0.029389	1.9266	0.054092	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_31pv		0.020797	1.3631	0.17293	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_33pr		0.024036	1.5755	0.11521	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_3a		0.0014095	0.092363	0.92641	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_3b		-0.0087546	-0.5737	0.5662	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_4		-0.0029243	-0.19163	0.84804	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_43		0.018973	1.2435	0.21376	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_44		0.019071	1.2499	0.2114	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_45		0.021733	1.4244	0.15439	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_46		0.019894	1.3039	0.19234	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_47l		0.010809	0.70833	0.47878	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_47m		0.0014652	0.096013	0.92351	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_47s		0.013062	0.856	0.39205	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_52		0.023849	1.5632	0.11807	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_55b		0.035599	2.3343	0.019628	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_5L		0.020817	1.3644	0.1725	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_5m		0.021522	1.4107	0.15842	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_5mv		0.027694	1.8155	0.069522	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6a		0.041308	2.7092	0.0067715	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6d		0.039034	2.5598	0.010508	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6ma		0.032887	2.1562	0.031121	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6mp		0.031208	2.046	0.040819	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6r		0.0024417	0.16	0.87289	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_6v		0.035196	2.3078	0.02106	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7AL		0.013463	0.88231	0.37766	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7Am		0.02465	1.6157	0.10622	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7PC		0.0019242	0.12609	0.89967	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7PL		0.015772	1.0336	0.30137	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7Pm		0.00084473	0.055354	0.95586	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_7m		0.021242	1.3923	0.16391	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_8Ad		0.026863	1.7609	0.078322	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_8Av		0.039725	2.6052	0.009215	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_8BL		0.033711	2.2103	0.027139	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_8BM		0.022763	1.492	0.13578	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_8C		0.019859	1.3016	0.19312	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_9-46d		0.025054	1.6423	0.1006	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_9a		0.022001	1.4421	0.14936	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_9m		0.031628	2.0736	0.038175	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_9p		0.022144	1.4514	0.14673	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_A1		0.028135	1.8444	0.0652	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_A4		0.042344	2.7772	0.0055066	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_A5		0.028933	1.8968	0.057927	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_AAIC		-0.013223	-0.86656	0.38623	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_AIP		0.020266	1.3283	0.18415	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_AVI		-0.00027628	-0.018104	0.98556	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_DVT		0.020981	1.3752	0.16915	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_EC		-0.0017958	-0.11768	0.90633	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FEF		0.0093292	0.61135	0.541	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FFC		0.011667	0.76455	0.44458	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FOP1		0.004581	0.30019	0.76405	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FOP2		0.0094786	0.62115	0.53454	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FOP3		0.013698	0.89768	0.36941	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FOP4		-0.0026125	-0.1712	0.86408	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FOP5		-0.0037562	-0.24614	0.80559	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_FST		0.03356	2.2004	0.027831	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IFJa		0.020564	1.3478	0.1778	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IFJp		-0.0026227	-0.17186	0.86355	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IFSa		0.022499	1.4747	0.14037	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IFSp		0.024128	1.5815	0.11383	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IP0		0.01647	1.0794	0.28047	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IP1		0.036533	2.3955	0.016639	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IP2		0.024439	1.6019	0.10925	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_IPS1		0.025649	1.6813	0.092783	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_Ig		-0.0049149	-0.32207	0.74741	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LBelt		0.033803	2.2164	0.02672	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LIPd		0.02974	1.9497	0.051278	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LIPv		0.025431	1.667	0.095589	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LO1		0.016457	1.0785	0.28086	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LO2		0.035568	2.3322	0.019737	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_LO3		0.023974	1.5715	0.11615	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_MBelt		0.010206	0.66885	0.50363	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_MI		0.00667	0.43708	0.66207	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_MIP		0.033417	2.191	0.028506	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_MST		0.033555	2.2	0.027858	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_MT		0.034323	2.2505	0.024468	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_OFC		0.012593	0.82524	0.40928	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_OP1		0.010303	0.67521	0.49958	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_OP2-3		0.00998	0.65401	0.51314	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_OP4		0.0030147	0.19755	0.8434	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PBelt		0.055478	3.641	0.00027481	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PCV		0.026246	1.7205	0.08542	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PEF		0.020825	1.3649	0.17235	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PF		0.028881	1.8933	0.058384	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PFcm		0.016875	1.106	0.2688	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PFm		0.029775	1.952	0.051005	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PFop		0.010463	0.68567	0.49296	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PFt		0.016842	1.1038	0.26974	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PGi		0.0030475	0.1997	0.84173	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PGp		0.027001	1.77	0.076799	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PGs		0.030213	1.9807	0.04769	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PH		0.020588	1.3494	0.17729	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PHA1		0.02823	1.8506	0.064291	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PHA2		0.0017695	0.11595	0.9077	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PHA3		0.043692	2.8658	0.0041799	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PHT		0.0077611	0.50859	0.61106	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PI		0.028192	1.8481	0.06465	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_PIT		0.015565	1.0201	0.30775	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_POS1		0.0084278	0.55228	0.58078	4308
SBayesRC_SCZ25_EUR	absolute	parcel	lh_POS2		0.013536	0.88711	0.37507	4308
