method	trait	arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC1	full	8082	6789	1250	1339	-0.0705385286159266	0.0394125166892199	0.0736881146797753	0.0223534064880316	0.011873512693723	0.0597953068607142	0.0928919351039581	0.0411492822635625	2.25743755404972	0.023980747347455
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC1	full	8082	6789	1250	1339	-0.0880053318292754	0.0421805596575014	0.0371051527752664	0.0167963359142485	0.0129292640951366	0.193956860514482	0.104801667743524	0.0440821333402687	2.37741823732901	0.0174343076366412
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC1	full	8082	6789	1250	1339	-0.0170877724030881	0.0439024039098259	0.697165157688357	0.0274202946995164	0.0137212266948786	0.0457156568270885	0.0445080671026045	0.0459494021088805	0.968632127076199	0.33272876796398
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC1	full	8082	6789	1250	1339	-0.0365989281803257	0.0458992802311078	0.4253546041332	0.0170744240550663	0.014450370928539	0.23741059830379	0.053673352235392	0.0480556920431176	1.11689895522125	0.264037531403215
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC1	full	8082	6789	1250	1339	0.00398546311373891	0.0467334436608658	0.932049108086996	0.0179683999834178	0.0147397805438531	0.222872367182183	0.0139829368696789	0.0489228520432001	0.285816061118669	0.775019006064823
CT	ALZ	pooled	raw	ALZ	1	slope_PC1	full	8082	6789	1250	1339	0.0114701042655157	0.0466328344964052	0.805740622107642	0.0172192123736686	0.0146662182778524	0.240408379031386	0.0057491081081529	0.0488084664478523	0.117789156811459	0.90623472134572
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC1	full	8082	6789	1250	1339	-0.0819909638377953	0.0387132732872193	0.034341124179665	0.0222107833634569	0.0117851160313073	0.0595221770244813	0.104201747201252	0.040460740618631	2.57537913562735	0.0100130261753179
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC1	full	8082	6789	1250	1339	-0.0730806825484218	0.038930304980607	0.0606746925883025	0.0257688785262335	0.0117523612710868	0.0283676282320863	0.0988495610746553	0.0406626464129572	2.43096723392693	0.0150585762978022
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC2	EUR	4116	3447	655	686	-0.0382626223956634	0.0552651580704762	0.488917706668567	0.046607782649961	0.0165999449909933	0.00501792859505831	0.0848704050456244	0.057678999677666	1.47142643804357	0.141175827923304
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC2	EUR	4116	3447	655	686	-0.049659991257797	0.0543086601100748	0.360776254652494	0.0462698678824024	0.0166273846329025	0.00541929234018379	0.0959298591401994	0.0567854840479402	1.68933770220594	0.0911547321407359
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC2	EUR	4116	3447	655	686	0.0324929773384349	0.0526043736167811	0.536955344550315	0.0310821454038302	0.0166734216635615	0.0623819661341217	-0.00141083193460478	0.0551817815099257	-0.0255669877992432	0.97960271737785
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC2	EUR	4116	3447	655	686	0.0142157734516972	0.0523950929182831	0.786214598225046	0.0192523145348999	0.0167186882127776	0.249588057195699	0.00503654108320266	0.054995033816038	0.0915817435452486	0.927030357024222
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC2	EUR	4116	3447	655	686	0.0881723095688784	0.053779603534134	0.101493671903035	0.0295902985968857	0.0167506454749924	0.0773985111667824	-0.0585820109719928	0.0563238448244925	-1.04009254259074	0.298296907997676
CT	ALZ	pooled	raw	ALZ	1	slope_PC2	EUR	4116	3447	655	686	0.0992816588095546	0.0541510347795886	0.0671058312631296	0.0302360141662873	0.0167343165219654	0.0708773101012651	-0.0690456446432673	0.0566731466987254	-1.2183132341374	0.223104962827399
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC2	EUR	4116	3447	655	686	-0.0355841333241917	0.054251417842199	0.512066596894836	0.0469252781937733	0.0165914691926647	0.00470737838617662	0.082509411517965	0.0567114852265289	1.45489773699963	0.145697574425028
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC2	EUR	4116	3447	655	686	-0.00258925566567623	0.0547266410789314	0.962275765422779	0.0458959664750785	0.0165685948530621	0.00563517574285516	0.0484852221407548	0.0571747110603366	0.848018664923172	0.396427576045934
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC2	full	8082	6789	1250	1339	-0.0479352389051179	0.0390710457061002	0.220047683317165	0.0326391176390172	0.0121550679584493	0.00726598272256805	0.080574356544135	0.0409045548344713	1.96981379873698	0.0488597145504912
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC2	full	8082	6789	1250	1339	-0.0645520959862281	0.0418127738683164	0.122822665224986	0.0236374651960069	0.0132357498313987	0.0741635478386388	0.088189561182235	0.043820287123272	2.01252814556296	0.0441642928221439
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC2	full	8082	6789	1250	1339	0.0163469457913544	0.0434812652912711	0.707000298571116	0.0233433112674425	0.0140490147562718	0.0966468567953801	0.00699636547608818	0.0456447227466983	0.153278737498614	0.87817846754389
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC2	full	8082	6789	1250	1339	-0.0164018093313515	0.0454734570161799	0.718378223979489	0.0192849193881133	0.0147940472313403	0.192428244088232	0.0356867287194648	0.0477513835144861	0.747344392830811	0.454855702148696
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC2	full	8082	6789	1250	1339	0.042061644716201	0.0462932484738157	0.363700450258878	0.0267332185554555	0.0150899299868857	0.0765074794461742	-0.0153284261607455	0.0486061907860175	-0.315359543977164	0.752488680016876
CT	ALZ	pooled	raw	ALZ	1	slope_PC2	full	8082	6789	1250	1339	0.0569515988231267	0.0461851065075118	0.217710704771345	0.0273250328668727	0.0150143200048952	0.0688140091158219	-0.0296265659562541	0.0484838324994233	-0.611060727441595	0.541159377972922
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC2	full	8082	6789	1250	1339	-0.0503603428311569	0.0383957680534428	0.189836331907922	0.0302502955248226	0.0120660313911837	0.0121976109501727	0.0806106383559795	0.0402400796591183	2.00324251439978	0.0451512643951755
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC2	full	8082	6789	1250	1339	-0.0402905200374314	0.0386044423330018	0.296790604811964	0.0290386837536447	0.0120343858834189	0.0158497930374406	0.0693292037910761	0.0404337055434792	1.71463888503924	0.0864114548509075
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC3	EUR	4116	3447	655	686	0.0977859669265838	0.0534791230593582	0.0679322576925684	-0.0358536355120679	0.0165760139194533	0.0306145050429322	-0.133639602438652	0.0559632228008676	-2.38798975023611	0.016940814245561
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC3	EUR	4116	3447	655	686	0.0788167201343782	0.0526354942166003	0.134770945541752	-0.020947898137924	0.0166051320536812	0.207205813142651	-0.0997646182723022	0.055180911870895	-1.8079552310719	0.0706134686034078
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC3	EUR	4116	3447	655	686	0.0582584548699057	0.0510302760465615	0.25402055313409	-0.0312523431902647	0.0166334868020171	0.0603479747664968	-0.0895107980601704	0.0536709446112593	-1.6677701260617	0.0953613683756638
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC3	EUR	4116	3447	655	686	0.045314826295164	0.0508658751454371	0.373328093057054	-0.0274268621983079	0.0166741382666654	0.100090506954471	-0.0727416884934719	0.0535262448482191	-1.35899106503251	0.174149420035877
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC3	EUR	4116	3447	655	686	0.0259766363540974	0.0522749917922552	0.619410395952774	-0.0117085467265078	0.016721698988856	0.483851583528073	-0.0376851830806052	0.0548801560122583	-0.686681413081034	0.492283512264966
CT	ALZ	pooled	raw	ALZ	1	slope_PC3	EUR	4116	3447	655	686	0.0332860553136723	0.0526495638675837	0.527464651923727	-0.0105206769737487	0.0167063945893463	0.528908898174543	-0.043806732287421	0.0552318031767414	-0.793143257467798	0.427694362501294
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC3	EUR	4116	3447	655	686	0.0795460642149045	0.0525285036015965	0.130422502328323	-0.0454145853534953	0.0165625957668157	0.00614002808617608	-0.1249606495684	0.0550569678263079	-2.26966094396302	0.0232281628204249
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC3	EUR	4116	3447	655	686	0.0657081866986047	0.053021006825089	0.215684419017808	-0.0489203984692905	0.0165348525629036	0.00311243390465033	-0.114628585167895	0.0555343060653137	-2.06410403387558	0.0390078535911556
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC3	full	8082	6789	1250	1339	0.082305713613086	0.0386043702063858	0.0331646754465697	-0.00670503824730842	0.0119609312363719	0.575104215971573	-0.0890107518603944	0.0404015618159905	-2.20315126097835	0.0275840892196474
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC3	full	8082	6789	1250	1339	0.1107013202546	0.0412896293929996	0.00741794386023586	-0.00255478019676874	0.0130209321266767	0.844455229464454	-0.113256100451368	0.0432574553517581	-2.61818684271647	0.00883983879572129
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC3	full	8082	6789	1250	1339	0.0693669208622521	0.0429798633749528	0.106748522768769	-0.0176935731637569	0.0138183778574985	0.200435756620976	-0.087060494026009	0.0450977807180655	-1.93048288939713	0.0535470332909834
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC3	full	8082	6789	1250	1339	0.0566707335269481	0.0449706717172679	0.20780149416009	-0.0170889416645254	0.0145497618459812	0.240230099929474	-0.0737596751914735	0.0471992064147844	-1.56273125745541	0.118115819077044
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC3	full	8082	6789	1250	1339	0.0525104297379677	0.0457828367146752	0.251584675117765	-0.00627345660557729	0.0148443653930875	0.672589704010618	-0.058783886343545	0.0480466391886915	-1.22347550913365	0.221150148859515
CT	ALZ	pooled	raw	ALZ	1	slope_PC3	full	8082	6789	1250	1339	0.0574343046077136	0.0456809437264045	0.20884112085847	-0.00638737972412823	0.0147702591051537	0.665429455090662	-0.0638216843318419	0.0479306720724645	-1.33154161150406	0.183010862579652
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC3	full	8082	6789	1250	1339	0.101085147992155	0.0379077080719097	0.00774363085361824	-0.0147674923392932	0.0118712660617868	0.213555503807481	-0.115852640331448	0.0397162314624485	-2.91700989911357	0.00353404556533538
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC3	full	8082	6789	1250	1339	0.085707055314234	0.0381296562078267	0.0247335726212036	-0.017405469565182	0.0118392724390944	0.141570225787262	-0.103112524879416	0.0399224470734726	-2.58282075469095	0.00979962216208676
CT	ALZ	pooled	zanc	ALZ	0p001	baseline_thickness	EUR	4116	3447	655	686	0.100322484958826	0.0409698602885638	0.0145829748989598	-0.0160709004167103	0.0170557392508458	0.346126443447817	-0.116393385375536	0.0443458520532961	-2.62467355990029	0.00867320765242573
CT	ALZ	pooled	zanc	ALZ	0p01	baseline_thickness	EUR	4116	3447	655	686	0.0458135388075063	0.0404051529491726	0.257245027958026	-0.00137960824252411	0.0170605092000177	0.935553484701857	-0.0471931470500304	0.0438450112110261	-1.07636298284632	0.281764950809605
CT	ALZ	pooled	zanc	ALZ	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0349167743261512	0.0391372150573679	0.372612970962308	0.0112508848177128	0.0170932494209249	0.510449022151049	-0.0236658895084384	0.0427046912312888	-0.55417540382774	0.579458809583289
CT	ALZ	pooled	zanc	ALZ	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0321962182353065	0.0389918416581705	0.409246783973167	0.0191233449267008	0.0171391967427651	0.264599060120483	-0.0130728733086057	0.0425884842397265	-0.306957938090019	0.758875388137459
CT	ALZ	pooled	zanc	ALZ	0p5	baseline_thickness	EUR	4116	3447	655	686	-0.0112669563488802	0.0401075935786213	0.778856239828975	0.0117248941130235	0.0172003743746679	0.495496344817198	0.0229918504619037	0.0436341642578802	0.526923131288149	0.598246969926882
CT	ALZ	pooled	zanc	ALZ	1	baseline_thickness	EUR	4116	3447	655	686	-0.0166930658946545	0.0403973757870059	0.679571107783688	0.0128232686892242	0.0171845362014672	0.455591359513593	0.0295163345838788	0.0438938203010849	0.672448521942604	0.501298201604532
CT	ALZ	pooled	zanc	ALZ	1e-5	baseline_thickness	EUR	4116	3447	655	686	0.0460797996054182	0.0403557840985172	0.253912935805458	-0.0272738542738217	0.0170564629744836	0.109904693485058	-0.0733536538792399	0.0437849699307072	-1.67531584457697	0.0938722782998668
CT	ALZ	pooled	zanc	ALZ	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.0433354604528443	0.0406987800577149	0.287342287627257	-0.03172944092272	0.0170324875969502	0.0625644272859237	-0.0750649013755644	0.0441126692543265	-1.70166309689369	0.0888185420078325
CT	ALZ	pooled	zanc	ALZ	0p001	baseline_thickness	full	8082	6789	1250	1339	0.057026391325704	0.0301959672052761	0.0591652934353384	0.00676202342891987	0.0118561432678839	0.568466497758703	-0.0502643678967841	0.0324359573311824	-1.54964958744912	0.121225644167116
CT	ALZ	pooled	zanc	ALZ	0p01	baseline_thickness	full	8082	6789	1250	1339	0.0376068009198065	0.0300154501126725	0.210451542312854	0.0173187461547125	0.0118795671502597	0.144925195425046	-0.0202880547650941	0.0322784966419669	-0.628531588386199	0.529655760134469
CT	ALZ	pooled	zanc	ALZ	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0570885892850824	0.029643144699386	0.0543294538971555	0.0298925044919947	0.0118959002529941	0.011999153721787	-0.0271960847930877	0.0319410908208715	-0.851445085128925	0.394522156104375
CT	ALZ	pooled	zanc	ALZ	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0405128750476958	0.0296663631590882	0.172284586613854	0.0258737203929758	0.0119335759000097	0.0301820962176185	-0.01463915465472	0.0319765470876489	-0.457809112866176	0.647089588177642
CT	ALZ	pooled	zanc	ALZ	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0353718078538721	0.0297096447731185	0.234024337789423	0.0204360790274629	0.0119671561864645	0.0877412211408588	-0.0149357288264092	0.0320362667550433	-0.466213149634793	0.641062937892637
CT	ALZ	pooled	zanc	ALZ	1	baseline_thickness	full	8082	6789	1250	1339	0.0260866214884019	0.029732272063751	0.380432590304496	0.0208418740056907	0.0119683298089761	0.0816553878902341	-0.00524474748271129	0.0320559594031223	-0.163612244973097	0.870036404516803
CT	ALZ	pooled	zanc	ALZ	1e-5	baseline_thickness	full	8082	6789	1250	1339	0.0440008066395618	0.0299804820403821	0.142430638568476	-7.11326438870253e-05	0.0118687502000918	0.995218266326028	-0.0440719392834489	0.0322410382327669	-1.36695161505867	0.171640471961672
CT	ALZ	pooled	zanc	ALZ	5e-8	baseline_thickness	full	8082	6789	1250	1339	0.040123502794311	0.0301851948931974	0.183990060291242	-0.00244385223590978	0.0118641517459428	0.836807833988458	-0.0425673550302208	0.032434293919822	-1.31241811939695	0.189379096550091
CT	ALZ	pooled	zanc	ALZ	0p001	global_slope	EUR	4116	3447	655	686	0.0375437096647899	0.0529470157445356	0.478473431380613	-0.043489591251264	0.0156219476997191	0.00540099372047689	-0.0810333009160539	0.0551799426131881	-1.46852818394717	0.141960806326206
CT	ALZ	pooled	zanc	ALZ	0p01	global_slope	EUR	4116	3447	655	686	-0.0250094678161245	0.052118052647416	0.631452350613023	-0.0350922076418559	0.0156516320354544	0.025019537730978	-0.0100827398257314	0.054406772042784	-0.185321412154404	0.852976944438163
CT	ALZ	pooled	zanc	ALZ	0p05	global_slope	EUR	4116	3447	655	686	-0.0433246746580077	0.0504155586901407	0.390395091857412	-0.0493091401213282	0.0156763113273925	0.00167236949689253	-0.00598446546332047	0.05279490876964	-0.113353078976469	0.90975063742836
CT	ALZ	pooled	zanc	ALZ	0p1	global_slope	EUR	4116	3447	655	686	-0.0142736092745686	0.0502503990393144	0.776443196775438	-0.0463605915413026	0.0157143805764268	0.00319707328624092	-0.032086982266734	0.0526476355081926	-0.609466730215089	0.542215118573757
CT	ALZ	pooled	zanc	ALZ	0p5	global_slope	EUR	4116	3447	655	686	0.00693858995386723	0.0516295055675618	0.89312518549715	-0.046201027623501	0.0157497833577082	0.00337466150108852	-0.0531396175773682	0.0539746596049102	-0.98452899872543	0.324855480468244
CT	ALZ	pooled	zanc	ALZ	1	global_slope	EUR	4116	3447	655	686	0.00226049390185464	0.0520078710381153	0.965341739767635	-0.0434906780738335	0.0157371080600049	0.00574793447560101	-0.0457511719756881	0.0543324233160449	-0.842060213466999	0.399754250099092
CT	ALZ	pooled	zanc	ALZ	1e-5	global_slope	EUR	4116	3447	655	686	0.0634938704763942	0.0519472946443479	0.221951268430773	-0.034385315575222	0.0156198359002537	0.0277757912484312	-0.0978791860516162	0.0542260299678454	-1.80502216573214	0.0710712135281674
CT	ALZ	pooled	zanc	ALZ	5e-8	global_slope	EUR	4116	3447	655	686	0.0579397683940134	0.052422983898025	0.269378561404277	-0.0365078236749769	0.0155940599579578	0.0192829464603641	-0.0944475920689903	0.0546884928559225	-1.72701032953703	0.084165808371747
CT	ALZ	pooled	zanc	ALZ	0p001	global_slope	full	8082	6789	1250	1339	0.0175270244619861	0.0373350962321231	0.638810676805511	-0.0341134114279183	0.0111868607955332	0.00230184259435109	-0.0516404358899044	0.0389715651297736	-1.32507985547781	0.185144666759037
CT	ALZ	pooled	zanc	ALZ	0p01	global_slope	full	8082	6789	1250	1339	0.00365904211056433	0.0371079041178633	0.921463884109566	-0.0261517251068755	0.0112186530990828	0.0197779091674488	-0.0298107672174398	0.0387648944789712	-0.769014532816831	0.441884683230476
CT	ALZ	pooled	zanc	ALZ	0p05	global_slope	full	8082	6789	1250	1339	-0.0254857908806636	0.0366736824326937	0.487197526394763	-0.0379731173689084	0.0112394443424259	0.000732792987390573	-0.0124873264882448	0.0383576908281172	-0.325549484826945	0.744765236934158
CT	ALZ	pooled	zanc	ALZ	0p1	global_slope	full	8082	6789	1250	1339	0.0060745670104444	0.0366771573948996	0.868474859859451	-0.0262379277509154	0.0112757004334448	0.019997732757105	-0.0323124947613598	0.0383715474158488	-0.842095170444275	0.399734684374064
CT	ALZ	pooled	zanc	ALZ	0p5	global_slope	full	8082	6789	1250	1339	0.0119246903592649	0.0367108246096383	0.74535394512537	-0.0253793394998258	0.0113007495153547	0.0247486239831622	-0.0373040298590907	0.0384165645935256	-0.97104023365425	0.331528243744366
CT	ALZ	pooled	zanc	ALZ	1	global_slope	full	8082	6789	1250	1339	0.0046531761453484	0.036733046769278	0.899213160647363	-0.0243422544754863	0.0113004262787077	0.0312678995372017	-0.0289954306208347	0.0384363439720003	-0.754375354793291	0.450623865871082
CT	ALZ	pooled	zanc	ALZ	1e-5	global_slope	full	8082	6789	1250	1339	0.0327152662544041	0.0370291937241552	0.377099115410602	-0.0279418067580847	0.0111930424913143	0.0125717930191469	-0.0606570730124888	0.0386813178247622	-1.56812322908137	0.116852376386757
CT	ALZ	pooled	zanc	ALZ	5e-8	global_slope	full	8082	6789	1250	1339	0.0424634005291045	0.0372726137202718	0.254762886070063	-0.0274078616136862	0.0111908210643847	0.0143455343353062	-0.0698712621427907	0.0389169975395983	-1.79539189968847	0.07259128214693
CT	ALZ	pooled	zanc	ALZ	0p001	slope_PC1	EUR	4116	3447	655	686	-0.0661079252314602	0.0568355362412586	0.245129394395199	0.0468293845360672	0.0161326715528615	0.00372339270825793	0.112937309767527	0.0590570300465856	1.91234319908129	0.0558321883501256
CT	ALZ	pooled	zanc	ALZ	0p01	slope_PC1	EUR	4116	3447	655	686	-0.0270916298086533	0.0559214620222252	0.628197383907858	0.0327692059115345	0.0161758651577455	0.0428634633692803	0.0598608357201878	0.058203115068279	1.02848164827542	0.303723319029988
