GENE	thinning_Z_ds0	thinning_Z_ds25	thinning_Z_ds50	AHBA_C3
10669	2.2464	2.0302	1.8249	0.329708
4645	2.0452	2.0297	NA	0.00604046
93487	2.1265	2.0295	1.9783	0.206355
9344	1.976	2.0294	NA	NA
605	1.9219	2.0273	2.1106	0.41151
161357	1.735	2.0266	2.3523	0.187402
84940	1.5301	2.0247	2.6944	0.105483
84934	2.2342	2.0228	1.8269	0.334941
80164	2.1097	2.0203	NA	NA
84063	2.4153	2.0192	1.5728	0.114834
4353	2.1922	2.0192	1.8121	0.257063
40	2.2687	2.0191	1.7274	-0.115196
10242	2.2085	2.0186	1.7906	-0.149515
10576	2.1537	2.0182	NA	NA
130507	2.0957	2.0171	NA	NA
57528	1.9564	2.0153	2.0634	NA
85406	2.1136	2.0153	NA	NA
8817	1.8272	2.015	2.1953	0.243823
55734	2.1849	2.0144	1.8185	0.00107405
93099	1.8512	2.014	2.0878	0.290848
118924	2.2121	2.0127	1.7791	0.0679394
1364	2.1039	2.0122	NA	0.229009
79158	2.122	2.0112	1.9426	0.163651
1778	2.0993	2.01	NA	NA
116835	2.0182	2.0069	1.9835	0.153611
54700	2.0611	2.0067	NA	NA
4082	2.1203	2.0065	1.926	0.209459
55621	1.9933	2.0059	NA	NA
8834	2.0263	2.0035	NA	NA
10382	2.0755	2.0011	NA	NA
6871	1.8275	2.0002	2.1399	0.181249
27338	2.2796	1.9998	1.6852	0.157961
29843	1.8896	1.9995	2.086	0.222236
7554	1.9456	1.999	2.0266	0.218827
283209	2.0918	1.9986	1.9336	0.136293
22901	1.7408	1.9985	2.2628	0.332246
26049	1.8929	1.9978	2.0785	0.253124
166785	2.1421	1.9977	1.8654	-0.0686094
84890	1.7993	1.9975	2.254	0.160328
205717	2.1089	1.9974	1.9263	0.115765
10076	2.0823	1.9964	1.907	-0.0362048
3704	1.9101	1.995	2.0987	NA
7200	2.1127	1.9947	1.8995	-0.135714
149111	2.1062	1.9921	1.8823	-0.047092
93621	2.2237	1.9919	NA	NA
283383	1.983	1.9904	NA	NA
25921	1.6252	1.9896	2.4091	0.135871
2074	1.9771	1.9896	NA	NA
55343	1.746	1.9888	2.3038	0.151455
10005	2.233	1.9861	1.6978	0.0956993
6198	1.854	1.9845	2.1527	0.191793
55958	1.8013	1.9842	NA	-0.0340822
138050	2.0451	1.9836	1.9394	0.0964456
9146	2.0202	1.9832	NA	NA
79102	1.9108	1.9802	2.0645	0.307509
8445	2.1407	1.9802	1.8177	0.045629
57650	2.0756	1.98	NA	0.00653756
400120	2.0916	1.9786	1.8865	0.166909
84305	1.8863	1.9784	2.0773	NA
9391	2.0099	1.9778	NA	NA
157378	2.0745	1.9771	1.8927	0.0726266
4604	2.1046	1.9762	1.8797	0.127798
113146	2.0277	1.9761	1.9092	0.1262
84251	1.5853	1.9755	2.4195	0.221849
10773	1.9716	1.975	NA	NA
146330	2.1492	1.9748	1.8204	0.266665
11075	2.0555	1.9747	1.8853	0.178617
78990	2.1022	1.9746	1.8618	0.157453
5409	2.0973	1.9744	1.8818	0.270159
10980	2.1842	1.9742	NA	NA
10139	1.9372	1.9736	NA	NA
286205	1.7582	1.9736	2.0861	0.0409916
55571	1.9232	1.9735	NA	NA
115703	2.1105	1.9731	1.8767	0.0752119
8731	2.0048	1.9727	NA	NA
286133	2.086	1.9723	1.8888	0.120232
10011	1.6303	1.9712	2.4247	0.186731
9456	1.9844	1.9691	1.9408	0.342413
4430	1.9285	1.9679	2.0142	0.359063
84750	2.2609	1.9674	1.6581	-0.120853
2562	2.1631	1.9665	1.7735	0.264999
84524	2.0966	1.9661	1.8519	0.310269
199223	1.9025	1.9658	2.0068	0.0629537
23281	1.6389	1.959	2.3244	0.172867
116113	2.0191	1.9581	NA	NA
7067	2.1725	1.9572	1.7398	0.0276107
10799	2.0565	1.9571	NA	NA
91664	2.0868	1.9551	1.8526	0.173567
25981	1.8905	1.955	2.0124	NA
114112	2.0844	1.9528	1.8341	0.13387
1353	2.197	1.9503	1.6595	0.000997387
7092	2.0877	1.9502	1.8361	0.319195
10057	1.8136	1.947	2.097	0.0416007
23588	1.7711	1.9468	2.1137	0.376358
116115	1.7803	1.9464	2.1172	NA
84864	2.1374	1.9464	1.7097	-0.00924989
152189	2.0626	1.9455	1.8546	0.208658
51412	1.8664	1.9451	NA	NA
63976	2.1163	1.9429	1.7941	0.0869922
55794	1.8715	1.9418	NA	NA
5874	2.0466	1.9381	1.8587	0.201916
2191	1.7909	1.9374	2.0896	0.432231
6002	2.0447	1.937	1.823	0.264647
151449	1.9876	1.9368	1.8781	0.155554
10513	1.8191	1.9363	2.0845	0.089604
1861	2.0791	1.9349	NA	NA
79673	1.9981	1.9343	NA	NA
51523	1.8428	1.9336	NA	NA
51108	2.0653	1.9327	1.8162	0.325413
2941	2.0471	1.9325	NA	NA
112840	1.8785	1.9319	NA	NA
8533	1.8185	1.9318	NA	NA
1153	2.142	1.9307	1.7178	0.095528
55515	2.0313	1.9305	1.8525	0.318746
81037	1.9986	1.9298	NA	NA
2593	2.0755	1.9297	1.7731	-0.134184
23354	1.7659	1.9293	NA	NA
160518	1.6655	1.9281	2.2168	0.177231
5198	1.8069	1.9268	NA	NA
157697	1.9916	1.9248	1.8573	0.068617
811	2.0345	1.9242	NA	NA
83988	1.8723	1.9208	1.9635	0.498929
8669	2.1334	1.9197	1.6782	-0.0323856
5122	1.5554	1.9197	2.3702	0.0793791
7991	2.0452	1.9195	1.81	0.175892
1434	2.0236	1.9194	NA	NA
126789	2.1803	1.9166	1.645	0.20764
376267	2.0474	1.9165	1.7722	NA
56623	1.791	1.916	NA	NA
219743	1.9733	1.9149	NA	NA
3312	2.0446	1.9143	NA	NA
23149	1.8369	1.9142	1.9955	NA
11273	1.8216	1.913	2.0037	0.100055
55695	1.6798	1.913	2.1565	0.0950009
149297	1.6721	1.9102	2.1409	0.15221
9778	1.864	1.9101	1.9626	NA
10501	2.0601	1.9095	1.7632	0.221273
266722	1.9788	1.9094	1.8713	NA
112476	1.8218	1.9092	1.9979	0.520493
53358	2.0479	1.9081	1.7725	0.307396
3880	1.9842	1.9074	1.8417	-0.28696
64769	2.0241	1.9067	NA	NA
51608	2.0469	1.9062	NA	NA
604	1.9745	1.9062	1.8462	-0.306
3739	1.9901	1.9061	1.8422	0.41019
26230	1.6726	1.9061	2.1702	0.257027
283130	1.8738	1.9053	NA	NA
9651	1.9472	1.9046	1.8711	0.264023
51696	1.7692	1.9044	2.095	0.21288
55105	1.9675	1.9036	NA	NA
10203	1.9503	1.9016	1.8641	-0.000557757
66000	1.9907	1.8993	1.843	0.183193
6706	2.0488	1.8992	1.7599	0.261953
84217	2.1596	1.8986	1.6295	0.0104484
3619	2.0828	1.8968	1.7134	NA
126321	2.055	1.8962	1.7292	0.160773
148252	1.763	1.8957	2.0672	0.200507
6794	1.7241	1.895	NA	NA
22943	1.8358	1.8921	1.9659	0.163177
51361	1.8809	1.8914	1.8991	0.499137
2733	1.8651	1.8905	NA	NA
10056	2.0941	1.8878	NA	0.177321
92086	1.814	1.8869	NA	0.17632
116150	1.9871	1.8866	1.8198	0.167563
84649	2.0111	1.8863	NA	0.156407
114907	1.3407	1.8852	2.6021	0.181088
5300	2.0306	1.8848	NA	NA
7766	1.6368	1.8833	2.186	0.32014
63922	1.8893	1.8813	1.8763	0.154197
23464	1.9201	1.8812	NA	NA
196500	2.1031	1.8793	1.6492	0.184368
419	1.8028	1.879	1.9565	0.223554
23560	2.1816	1.8789	1.5287	0.0150069
54206	1.6771	1.8775	2.1409	0.0675696
55245	1.9982	1.877	NA	NA
2908	1.5151	1.8766	2.3832	0.140657
627	1.9625	1.8754	1.7889	0.339569
10940	1.7341	1.875	1.9759	NA
84708	1.8271	1.8746	1.9123	0.497007
30818	1.8791	1.8744	1.9019	0.304075
79991	1.7802	1.8733	1.9916	0.105583
9683	1.6776	1.8728	2.021	0.0937867
51728	2.0951	1.8713	NA	NA
23309	1.9767	1.8707	1.8004	0.0283449
64210	2.0337	1.8699	1.6859	NA
396	2.0728	1.8693	1.6197	0.0975377
54704	1.5363	1.8671	2.2336	0.405922
285550	2.0005	1.8668	1.7182	-0.0655298
83861	1.7268	1.8661	2.0369	NA
283848	1.9653	1.8654	1.785	0.0022561
56125	1.6808	1.8649	1.9776	0.16781
5049	1.8495	1.8646	NA	NA
644414	1.5254	1.8628	2.282	0.152801
6620	1.6738	1.8627	2.078	0.404288
23284	2.0612	1.862	1.6741	0.240515
124997	1.6796	1.8615	2.0517	NA
8505	1.7867	1.8613	1.9107	0.142772
4644	1.8128	1.8605	NA	NA
117157	1.9169	1.8591	1.7893	0.0360424
282973	1.6322	1.8588	2.1027	-0.174862
127253	1.7481	1.8572	1.9831	NA
2259	1.6951	1.8568	1.9864	0.358678
5928	1.6376	1.8562	1.958	0.0905995
6018	1.7629	1.8556	NA	NA
220213	1.9394	1.8549	NA	0.227574
5257	1.8817	1.8548	NA	0.0598661
54812	1.5855	1.8539	2.1468	0.202639
55321	1.8338	1.8531	NA	0.299441
9530	1.9157	1.8498	NA	NA
27244	1.8328	1.8483	NA	NA
89	1.877	1.8481	NA	NA
26287	1.8209	1.8481	1.8778	0.265358
8087	1.6559	1.8475	2.0996	0.041557
5690	2.1522	1.8471	NA	0.0753569
256586	1.7637	1.8464	1.9396	0.302301
488	1.785	1.8463	1.9163	0.284903
10450	1.7855	1.8458	NA	NA
57171	1.9994	1.845	NA	NA
284521	1.7448	1.8449	1.9717	0.186609
6868	1.8339	1.8443	NA	-0.176891
55258	2.0607	1.8408	1.5902	0.084392
84144	1.8012	1.8406	1.8971	-0.0963039
25801	1.8832	1.8398	NA	NA
268	1.6476	1.8395	1.9884	0.11079
57536	1.9398	1.8386	1.7695	-0.00382318
27236	1.9338	1.8384	NA	NA
55143	1.7265	1.8381	NA	0.245992
9382	1.997	1.8366	1.6789	0.125634
25983	1.7278	1.8346	1.9509	0.116358
55070	1.7348	1.834	1.9493	0.120082
51295	1.6604	1.8337	2.0466	0.210415
3696	1.9832	1.8326	NA	NA
26033	1.5491	1.8323	2.1817	0.377153
64395	1.8442	1.8313	NA	NA
9844	1.8459	1.8313	NA	0.150358
9797	1.8981	1.8311	1.7825	NA
60495	1.7724	1.8309	NA	0.132377
54550	1.967	1.8307	1.7245	0.217874
6609	1.9255	1.8303	1.7245	NA
9260	1.8805	1.8297	1.7653	0.0549816
3320	1.9461	1.8292	NA	NA
123720	1.8073	1.8273	NA	NA
64782	1.9723	1.827	NA	NA
9374	1.6649	1.827	NA	NA
83693	1.9622	1.8268	1.6659	NA
10681	1.7625	1.8267	NA	NA
6786	2.1587	1.8234	1.4864	0.193937
5833	1.9006	1.8233	1.7273	0.0285772
28990	1.63	1.822	1.9695	0.0608279
6457	2.0433	1.8218	1.5796	-0.0509358
10983	1.548	1.8206	2.1878	0.209429
340719	1.9553	1.8204	1.7188	0.0555345
27122	2.0897	1.8198	1.5293	0.198225
5000	1.9922	1.8195	1.6234	0.213732
6810	2.0223	1.8186	NA	NA
390010	1.6518	1.818	2.0112	0.159445
387032	1.7583	1.817	NA	NA
1191	2.0082	1.8169	1.5904	0.0829229
146395	1.9961	1.8155	1.6527	0.314281
57658	1.5507	1.8154	2.1126	0.0961887
64785	1.9531	1.8153	1.6656	NA
201163	1.8947	1.8147	NA	0.248035
5702	1.9347	1.8143	1.6671	NA
4356	1.9101	1.8142	NA	0.208726
28982	1.6833	1.8137	NA	NA
23012	1.527	1.8133	2.1823	0.214983
91039	1.8107	1.8129	NA	NA
27445	1.963	1.8127	1.6758	0.280389
26585	1.8525	1.8119	NA	-0.348307
8557	1.8617	1.811	1.7669	0.1625
64110	1.9042	1.8101	NA	0.153725
90529	1.4522	1.8097	2.3063	0.239199
257160	1.8384	1.8081	NA	NA
5447	1.9962	1.8076	1.6081	0.0617728
51555	1.7769	1.8075	1.8483	0.103089
29951	1.7939	1.8058	1.8182	0.239448
57615	1.7785	1.8042	NA	NA
55107	1.7597	1.8037	NA	NA
9040	1.9798	1.8032	1.6143	0.188348
221545	1.7294	1.8019	1.8904	0.282897
23671	2.0681	1.8014	1.4927	-0.0880473
51768	1.8189	1.8004	1.7827	NA
8723	1.8761	1.7998	NA	NA
10999	1.8405	1.7997	NA	NA
10898	1.8772	1.7995	NA	NA
5995	1.8733	1.7992	NA	NA
79960	1.7233	1.7975	1.8487	0.317151
29966	1.9548	1.7966	NA	NA
57596	1.946	1.7963	1.6717	0.323461
23095	1.9688	1.7952	1.6171	0.10166
22847	1.6954	1.7935	NA	NA
10516	1.8913	1.7933	1.6989	0.245251
255275	1.7277	1.7925	1.8742	0.181712
1718	1.9035	1.7923	1.6685	0.0376149
114826	1.6999	1.791	NA	NA
55638	1.6852	1.79	1.8725	0.448989
348980	1.5858	1.7895	2.0538	0.12756
8454	1.7742	1.7891	NA	NA
7593	1.6294	1.7864	1.9318	NA
80339	1.9666	1.7857	1.5707	-0.0949004
56983	1.5659	1.7854	2.0548	-0.0315885
11285	1.9339	1.7824	NA	NA
54458	1.9486	1.782	1.5958	NA
58527	1.597	1.7812	1.9888	0.400472
6934	1.7097	1.7811	1.8629	0.157734
23558	1.863	1.7794	NA	NA
2120	1.6918	1.7793	1.8364	0.302076
50636	1.7292	1.7778	1.8322	-0.0704215
115196	1.8005	1.7767	NA	NA
93109	1.8163	1.7724	1.7183	-0.0606907
91050	1.844	1.7717	NA	NA
22920	1.8108	1.7695	1.72	0.0688293
221687	1.862	1.7692	1.6929	-0.0978051
5689	2.0627	1.7678	1.4412	-0.0305737
2057	1.7962	1.7673	NA	NA
4097	1.8796	1.7657	1.6554	-0.0600636
1876	1.649	1.7655	1.8959	NA
2200	1.4034	1.7654	2.1157	0.123523
266727	1.9183	1.7654	1.6107	-0.133069
121642	1.6503	1.7653	1.9028	0.104709
402055	2.0043	1.7634	1.5033	0.246762
7111	1.7803	1.7607	1.7455	0.600149
1036	1.9744	1.7603	1.5226	-0.00991424
1486	1.8739	1.7598	NA	NA
23024	1.7531	1.7586	1.7621	0.548674
140699	1.5283	1.757	1.985	0.103041
84439	1.8985	1.7524	1.6296	0.105619
25902	2.027	1.7519	1.4171	0.044785
51161	1.6273	1.7517	1.9134	0.149522
4913	1.7116	1.7481	1.7925	0.194537
8313	1.7698	1.748	1.7308	0.0194997
10651	1.7979	1.746	1.6783	NA
29883	2.1064	1.7449	1.3508	NA
10440	1.8703	1.7447	NA	NA
90313	1.8725	1.7436	NA	NA
386617	1.5974	1.7434	1.9001	0.301483
64682	1.7099	1.7429	1.7721	0.112846
54680	1.5687	1.7428	NA	NA
11072	1.8249	1.7426	NA	0.419534
7695	1.5386	1.7423	1.8994	0.161483
9532	1.8838	1.7423	1.5807	-0.0763948
84671	1.678	1.7421	NA	NA
10235	1.7472	1.7417	1.7569	0.167622
64420	1.9329	1.7407	1.548	0.231971
84451	1.5614	1.7407	1.9073	0.313476
56165	1.5776	1.7404	1.8861	0.422054
6770	1.721	1.7401	1.7629	0.108658
253190	1.8269	1.7382	1.6347	-0.385498
26507	1.526	1.7376	2.0033	0.17527
826	1.8667	1.7373	1.5812	NA
10082	1.9342	1.7363	1.5124	-0.0729725
57037	1.7146	1.736	NA	NA
286204	1.8025	1.7345	NA	NA
64288	1.6212	1.7329	1.8174	0.112027
25849	1.607	1.7327	1.8354	0.369175
79758	1.8383	1.7322	1.659	0.136386
54894	1.8428	1.7307	NA	0.1824
10308	1.6362	1.7292	1.8025	0.388654
8932	1.5693	1.7289	1.9244	0.162719
170679	1.8774	1.7276	1.5832	0.129495
5193	1.6922	1.7268	NA	-0.00975418
1063	1.8459	1.7265	1.5877	0.0931838
135138	1.8576	1.7262	1.6233	0.119901
8576	1.9195	1.7258	NA	NA
57706	1.8522	1.7256	1.6201	0.230188
10923	2.0535	1.7234	1.1885	-0.0288744
79685	1.7079	1.7234	1.7476	0.237955
3631	1.8528	1.7233	1.6044	0.103146
5693	1.9178	1.7229	1.5003	0.0847797
43	1.755	1.7206	1.6741	0.0495481
23119	1.7262	1.7203	1.7169	0.170695
994	1.7011	1.7194	NA	NA
79571	1.6573	1.7166	NA	NA
6923	1.9744	1.7155	1.4499	0.0994784
3908	1.7163	1.7149	1.7176	-0.0834082
80832	1.6639	1.7138	NA	NA
55777	1.6691	1.713	1.7455	0.124736
29901	1.6123	1.7118	NA	NA
9110	1.6214	1.7116	NA	NA
64419	1.4812	1.7111	1.9624	0.161131
8218	1.8611	1.71	1.5651	-0.0517939
1429	1.8261	1.7099	1.5705	-0.126221
128240	1.9156	1.7093	1.4798	0.181079
64784	1.4935	1.7093	NA	NA
55907	1.9603	1.7073	1.4199	0.126411
26999	1.7864	1.7063	NA	NA
2137	1.7278	1.7056	NA	0.328851
6713	1.9143	1.7042	1.4783	-0.0454888
84513	1.7904	1.7027	1.6303	0.200873
10189	1.8767	1.7025	1.536	-0.0885435
55024	1.8302	1.7017	1.562	0.461636
5912	1.8609	1.7006	1.5714	0.0802305
90379	1.8217	1.7004	1.6005	0.149967
54432	1.8466	1.7001	1.5514	0.425613
83719	1.5845	1.6987	1.8183	0.436852
5795	1.8355	1.6986	1.5818	0.355722
613212	1.7303	1.6984	1.6835	0.0172192
64393	1.5939	1.6983	NA	NA
4124	1.7251	1.6979	NA	-0.22821
256472	1.7613	1.6978	NA	-0.0994002
11180	1.7989	1.6974	1.6241	-0.0116029
1501	1.8447	1.6973	1.5607	0.23904
162655	1.4389	1.6968	1.8748	0.0293941
2893	1.7942	1.6961	NA	NA
25831	1.5333	1.696	1.8539	0.0890076
3049	2.0917	1.6957	1.2656	0.0950797
25898	1.9553	1.6956	NA	NA
1174	1.9331	1.6943	1.4354	0.209421
440023	1.7033	1.6936	1.6746	NA
51138	2.2245	1.6917	1.1452	0.0514994
28977	1.7307	1.6906	NA	-0.376168
8708	1.5851	1.6903	1.7588	NA
254102	1.7832	1.6903	1.6216	0.482637
50650	1.6703	1.69	NA	NA
51619	1.666	1.6868	1.7391	0.201962
7337	1.8534	1.6868	1.5023	0.221587
5437	1.7717	1.6862	NA	NA
83593	1.6353	1.6861	1.7471	0.206828
254863	1.987	1.6859	1.3389	-0.0284033
4345	1.7402	1.6846	1.6397	0.463568
60625	1.4097	1.6831	2.0425	0.153651
10499	1.6092	1.6827	NA	NA
134510	1.5997	1.6825	1.7867	0.115548
114781	1.8729	1.6801	1.4649	0.148894
55323	1.6015	1.6783	1.7575	0.158529
9443	1.7062	1.6779	NA	NA
374659	1.6576	1.6772	1.7033	NA
1629	1.748	1.6766	NA	NA
2590	1.766	1.6762	NA	NA
2295	1.7801	1.6744	1.5516	-0.107242
57007	1.7966	1.6739	1.5775	0.00417917
57693	1.5492	1.6736	1.7937	NA
29979	1.645	1.6722	NA	NA
22820	1.6596	1.6719	NA	NA
391109	1.5276	1.6717	NA	NA
144132	1.6042	1.6706	1.7398	0.248879
1137	1.7395	1.6698	1.5936	-0.0111712
84867	1.6415	1.6693	NA	NA
6734	1.6508	1.6692	1.6923	0.154426
9814	1.4703	1.6692	1.8136	0.151797
79683	1.7868	1.6689	1.5665	0.265858
84247	1.7944	1.6674	1.5605	0.404846
1677	1.4721	1.6672	1.8329	NA
3671	1.6048	1.6672	1.7354	0.258059
3074	1.6702	1.6651	1.6553	0.408089
2537	1.7494	1.6647	1.5619	0.0855033
22849	1.4863	1.664	1.8886	0.145389
7741	1.6078	1.6638	1.7173	0.293604
57468	1.46	1.6617	1.901	0.317124
8883	1.6229	1.6615	NA	NA
10252	1.8186	1.6615	1.4876	-0.0194013
6327	1.5265	1.6608	1.825	0.142636
57282	1.6465	1.6608	1.6698	0.35453
387338	1.621	1.6607	NA	NA
1653	1.6611	1.6603	1.6569	0.336849
387640	1.3201	1.6596	2.1124	0.148412
23072	1.3586	1.6593	1.9707	0.240459
2554	1.2556	1.6591	2.0724	0.286955
57731	1.3159	1.6588	1.9744	0.250392
1983	1.4776	1.6584	1.8933	0.083562
654502	1.7381	1.6576	1.5964	0.373329
5055	1.808	1.6574	1.492	0.363482
8631	1.6898	1.6571	1.6176	-0.227751
84246	1.8328	1.6557	1.4475	NA
4254	1.5825	1.6554	1.7542	0.0855847
285596	1.5941	1.6535	1.6955	0.415916
80218	1.6212	1.6534	1.7172	NA
8506	1.4986	1.6533	1.8493	0.233765
6464	1.7395	1.6523	1.5851	0.171912
84108	1.4938	1.6519	NA	NA
7170	1.9251	1.6503	1.3118	0.0642812
440145	1.771	1.6494	NA	0.322899
51477	1.8077	1.6493	1.4719	-0.0864356
30001	1.5765	1.649	1.7069	0.281551
284013	1.6567	1.6481	NA	NA
7769	2.1204	1.6476	1.0567	0.0454776
379	1.6431	1.647	1.6464	0.23771
651746	1.5279	1.6455	1.75	0.445732
5775	1.5024	1.6445	1.7432	0.411823
9441	1.6158	1.6437	NA	NA
781	1.7012	1.641	1.5954	0.146788
10231	1.5393	1.6404	1.7683	0.0662697
25966	1.6577	1.6401	1.6184	0.0490682
27153	1.5651	1.6399	NA	NA
54549	1.7685	1.6386	1.5102	-0.0995113
192668	1.7412	1.6382	1.5535	0.375058
23087	1.5066	1.6381	1.7996	-0.172135
80254	1.5964	1.6377	1.6859	NA
89846	1.7812	1.6364	1.5084	0.210046
146177	1.5922	1.6346	1.6874	-0.214086
388581	1.7009	1.6323	1.5741	0.186377
84525	1.7625	1.6304	1.5181	0.42183
55192	1.5559	1.6292	NA	NA
5187	1.4753	1.6286	1.7523	0.196979
79842	1.5617	1.6286	NA	NA
9934	1.6553	1.6279	1.6115	0.0992094
128308	1.7813	1.6277	NA	NA
51686	1.8347	1.6263	1.3972	-0.0979984
5983	1.7254	1.6256	1.541	0.0672214
200424	1.4849	1.6247	NA	NA
51440	1.7367	1.6234	1.542	0.21255
7398	1.5531	1.6231	1.6836	0.171405
9147	1.5711	1.6226	NA	0.0695922
10202	1.7708	1.6225	1.4759	-0.023989
55690	1.7646	1.6215	1.4773	0.042514
219770	1.6253	1.6214	1.6096	NA
56255	1.5947	1.6212	1.6539	0.133858
51102	1.7666	1.6205	1.4533	0.110701
493861	1.4776	1.6196	NA	NA
79187	1.5897	1.6186	1.6633	NA
130026	1.5987	1.6174	NA	0.186365
9761	1.8529	1.6158	1.349	NA
2043	1.5811	1.6157	1.6447	0.538314
83642	1.4051	1.6153	1.8171	NA
55715	1.7669	1.6146	1.4397	0.164499
9973	1.8317	1.6137	NA	NA
64763	1.4658	1.6137	1.7746	NA
4946	1.9184	1.6135	NA	NA
23528	1.5165	1.6129	NA	NA
6496	1.6701	1.6126	1.5561	-0.0717665
81572	1.7685	1.6112	1.4362	-0.0582834
196743	1.7568	1.61	NA	-0.206935
57125	1.3175	1.609	2.018	0.193613
5817	1.3779	1.6078	1.8256	0.068167
79671	1.4267	1.6076	1.8342	-0.0191136
3767	1.4857	1.606	1.7497	0.199962
51318	1.6132	1.606	1.5945	NA
374920	1.7509	1.6041	1.4625	-0.0518926
23344	1.5648	1.6039	1.6501	0.27394
10211	1.6684	1.6039	NA	NA
114803	1.4946	1.6027	1.6965	0.241518
375449	1.2718	1.6014	2.0225	0.0425708
896	1.699	1.5999	NA	NA
388963	1.6581	1.5992	NA	NA
54836	1.7136	1.5989	1.4735	-0.220193
64130	1.8166	1.5958	1.3578	0.0892874
1767	1.7283	1.5948	1.4658	-0.0146768
54764	1.3349	1.5936	1.8493	0.306932
5071	1.7063	1.5935	NA	NA
25799	1.4955	1.5934	1.677	NA
23608	1.5703	1.5932	1.6185	NA
79684	1.34	1.5909	1.8429	0.0383824
3937	1.6058	1.5907	1.5731	-0.0148427
55722	1.7198	1.5895	NA	0.257892
129285	1.701	1.5891	NA	NA
120114	1.4933	1.5885	1.6847	NA
140679	1.5534	1.5881	NA	NA
58485	1.6073	1.5868	NA	NA
27285	1.6789	1.5866	1.5156	-0.00182959
9828	1.4611	1.586	1.733	0.0809384
123041	1.5434	1.5846	1.6207	0.329529
84314	1.6903	1.5843	1.4964	0.347267
10560	1.2882	1.5842	1.9689	0.0215962
283455	1.4902	1.5815	1.6626	NA
91137	1.6701	1.5813	1.4914	NA
55280	1.4733	1.5806	NA	NA
10715	1.7388	1.5799	1.4123	-0.0800873
4795	1.5411	1.5798	NA	NA
5149	1.6552	1.5795	NA	NA
2195	1.6764	1.5794	NA	-0.218042
79629	1.4757	1.5789	1.7045	0.102645
10487	1.7484	1.5764	1.3907	-0.0327834
9774	1.4896	1.5761	1.642	NA
163882	1.1823	1.5756	1.981	0.149168
374986	1.5965	1.5728	1.5488	0.126076
29078	1.5789	1.5726	NA	NA
144165	1.3557	1.5715	1.8076	0.228489
23467	1.7119	1.5695	1.4376	0.249783
238	1.7102	1.5695	1.429	-0.275989
122553	1.6484	1.5685	1.4973	0.055943
7189	1.5331	1.5683	NA	NA
337975	1.664	1.5682	NA	NA
56893	1.5768	1.568	NA	NA
8372	1.5534	1.566	1.5855	0.156737
9791	1.7549	1.5658	1.3713	0.10358
5719	1.7102	1.5653	NA	NA
120526	1.7094	1.565	1.4174	NA
57616	1.524	1.5648	1.5944	0.492772
282991	1.8166	1.5647	NA	NA
57019	1.5204	1.5645	NA	0.234544
84309	1.6877	1.5625	1.4492	0.0308492
387775	1.5772	1.5617	1.5511	0.614124
85025	1.5473	1.5616	NA	NA
23764	1.5608	1.5606	1.5724	-0.177461
4783	1.2644	1.5601	1.8991	0.0649725
84684	1.3501	1.5595	1.7519	0.25846
90075	1.4363	1.5585	1.6951	NA
1687	1.5777	1.558	NA	0.132883
57147	1.5776	1.557	NA	NA
112950	1.7081	1.557	NA	NA
11237	1.7369	1.5568	NA	NA
2957	1.3157	1.5562	1.8463	0.0704476
7385	1.5822	1.5545	NA	NA
815	1.5582	1.5543	1.5553	0.55713
23592	1.3883	1.5525	1.7164	NA
54874	1.685	1.5523	1.4378	0.172293
201191	1.7227	1.5516	1.3939	0.321604
2709	1.6144	1.5499	1.4848	0.429372
85014	1.6496	1.5493	1.4321	0.110129
8900	1.6427	1.5477	1.4647	0.0449171
339456	1.6818	1.5474	1.4212	0.0188098
4121	1.6623	1.546	1.4413	0.00901386
90850	1.3664	1.5457	1.7514	0.0401299
152579	1.6093	1.5457	NA	0.185829
384	1.4691	1.5442	NA	0.0415825
4085	1.4487	1.5435	NA	NA
9933	1.7301	1.5435	1.3498	0.020558
124401	1.3158	1.5429	1.7154	0.0371258
121256	1.5754	1.5417	1.5093	0.596953
7761	1.5175	1.5406	NA	NA
11021	1.7445	1.5397	1.3011	0.0698925
54566	1.6859	1.539	1.4081	0.431791
221079	1.3625	1.5388	1.7624	0.214722
2730	1.5078	1.5386	1.5807	0.101218
55061	1.6013	1.5386	1.482	-0.135406
114805	1.5639	1.5381	1.5102	0.342081
64928	1.7428	1.5377	NA	0.17575
60496	1.5796	1.5373	NA	NA
85019	1.3885	1.5366	1.6466	0.38706
4685	1.7604	1.5366	1.3172	0.158837
79090	1.7448	1.5363	1.2814	-0.0830743
3190	1.6644	1.5349	NA	NA
90102	1.4219	1.5347	1.6759	-0.220474
27065	1.5046	1.5338	1.5636	0.283664
348093	1.543	1.5324	1.5196	-0.193047
84502	1.6467	1.5305	1.4361	0.312966
51715	1.6402	1.5304	1.4378	0.0168115
6745	1.5386	1.5289	NA	NA
100289678	1.4368	1.5287	1.6017	0.164142
7813	1.5114	1.528	NA	NA
79047	1.6719	1.5274	1.3933	0.0276039
81619	1.643	1.527	1.4262	0.27593
5947	1.5619	1.5267	1.5048	-0.272786
28958	1.7955	1.5258	1.2359	0.0903599
23646	1.6992	1.5258	NA	NA
6892	1.486	1.5256	NA	NA
9213	1.3504	1.5242	1.7379	0.0929133
254170	1.3225	1.5241	1.7884	0.0778373
51272	1.6232	1.5241	1.4311	NA
51761	1.7435	1.524	1.2805	0.0668481
