ensembl,feature_name,PC1_herringV3,PC1_U01V2
ENSG00000214357,NEURL1B,0.004491521,0.0036852146
ENSG00000039319,ZFYVE16,-0.02536545,0.0056116874
ENSG00000128567,PODXL,0.00303383,0.001849753
ENSG00000118007,STAG1,-0.002604729,0.014351237
ENSG00000168564,CDKN2AIP,0.00029842343,0.00023760606
ENSG00000179059,ZFP42,4.395683e-06,3.1113705e-05
ENSG00000151718,WWC2,0.006160567,0.010123694
ENSG00000168903,BTNL3,9.899962e-06,0.00032101283
ENSG00000039600,SOX30,0.00021525756,0.00032961922
ENSG00000127955,GNAI1,-0.0050293645,0.0043022926
ENSG00000164466,SFXN1,0.0029843373,0.009376707
ENSG00000112658,SRF,0.0012089704,0.0014710006
ENSG00000112659,CUL9,0.0020641258,0.0037144364
ENSG00000187658,C5orf52,3.254884e-05,9.7504744e-05
ENSG00000164120,HPGD,0.0007658622,0.00048249477
ENSG00000226650,KIF4B,0.00010592828,3.402145e-05
ENSG00000198108,CHSY3,0.03984194,0.03965899
ENSG00000178776,C5orf46,7.2387375e-06,2.9463963e-05
ENSG00000198944,SOWAHA,0.00040863588,0.0016658026
ENSG00000188050,RNF133,-0.0,-0.0
ENSG00000128607,KLHDC10,0.009782868,0.014899215
ENSG00000168875,SOX14,-0.0,-0.0
ENSG00000112667,DNPH1,0.00021795317,0.0007915637
ENSG00000244124,ATP1B3-AS1,4.522155e-05,8.112483e-05
ENSG00000114744,COMMD2,0.002455395,0.0018202832
ENSG00000229154,KCNQ5-AS1,0.00013028845,8.0134996e-05
ENSG00000256980,KHDC1L,-0.0,-0.0
ENSG00000203909,DPPA5,1.2656177e-06,-0.0
ENSG00000203908,KHDC3L,4.4837736e-05,4.8926286e-05
ENSG00000168538,TRAPPC11,0.0030401421,0.0060480973
ENSG00000128578,STRIP2,-0.000617966,0.0018992566
ENSG00000231332,OOEP-AS1,5.94905e-05,0.00017227742
ENSG00000080007,DDX43,-7.72418e-05,0.00020154806
ENSG00000112232,KHDRBS2,0.057938997,0.056997597
ENSG00000112599,GUCA1B,-0.0002002217,0.00032773204
ENSG00000239877,IGSF11-AS1,-2.9007864e-05,1.16207375e-05
ENSG00000048544,MRPS10,0.00019313271,0.0009921633
ENSG00000006377,DLX6,0.00052710605,0.00026163706
ENSG00000127928,GNGT1,7.915512e-05,0.0004738488
ENSG00000196335,STK31,0.0014585275,0.0017091547
ENSG00000130347,RTN4IP1,0.00077875756,0.0028076675
ENSG00000151005,TKTL2,8.410221e-06,1.8860497e-05
ENSG00000239453,SIDT1-AS1,0.00025369332,0.0015544143
ENSG00000249407,IL20RB-AS1,0.00010372001,0.000697272
ENSG00000130348,QRSL1,-0.00024861045,0.0027445934
ENSG00000152977,ZIC1,-0.0101536475,-0.0015873653
ENSG00000251165,F11-AS1,-0.0024911133,0.00030689154
ENSG00000123505,AMD1,-0.005282108,0.0061376276
ENSG00000250433,CLSTN2-AS1,2.9266162e-06,5.474708e-07
ENSG00000175792,RUVBL1,0.0007741927,0.002125189
ENSG00000185149,NPY2R,0.0004011202,-0.0
ENSG00000113742,CPEB4,0.0014448061,0.01930679
ENSG00000248019,FAM13A-AS1,-0.00082906237,0.0012663063
ENSG00000155115,GTF3C6,0.00010234396,-0.00058504223
ENSG00000197498,RPF2,0.0012734116,0.0033080834
ENSG00000029639,TFB1M,-0.0011038476,0.003229052
ENSG00000198829,SUCNR1,-7.4157315e-06,2.6193952e-06
ENSG00000171217,CLDN20,0.00015437476,0.000832675
ENSG00000074771,NOX3,5.2726256e-05,0.00018837655
ENSG00000114107,CEP70,0.0030251162,0.005585459
ENSG00000070614,NDST1,-0.0026879408,0.0024233346
ENSG00000128513,POT1,-0.00097583584,0.003944569
ENSG00000170448,NFXL1,0.0032989788,0.005020231
ENSG00000113269,RNF130,-0.00899854,0.015728336
ENSG00000113520,IL4,1.0649067e-05,6.7043775e-06
ENSG00000146090,RASGEF1C,0.009154283,0.0086937165
ENSG00000242370,KCNAB1-AS1,2.9965206e-05,2.2380604e-05
ENSG00000240012,SLC9A9-AS1,3.3862852e-05,6.495786e-05
ENSG00000163590,PPM1L,0.024900168,0.029755948
ENSG00000031081,ARHGAP31,-0.009205086,6.54241e-05
ENSG00000215231,LINC01020,1.5845302e-05,6.880134e-05
ENSG00000163293,NIPAL1,0.00090905145,0.0010488837
ENSG00000198939,ZFP2,0.00042419304,0.0019455682
ENSG00000047457,CP,0.00021945938,0.00068035536
ENSG00000226887,ERVMER34-1,0.00031076628,0.0004689843
ENSG00000128045,RASL11B,0.0014175649,0.0007023783
ENSG00000145861,C1QTNF2,0.00085495505,0.0005398774
ENSG00000164113,ADAD1,2.1179061e-05,4.35824e-05
ENSG00000164574,GALNT10,-0.005025569,0.0025465058
ENSG00000165120,SSMEM1,3.0591873e-05,0.00018669774
ENSG00000164325,TMEM174,-0.0,-0.0
ENSG00000151883,PARP8,0.015863573,0.01829692
ENSG00000250486,FAM218A,0.00034491374,0.00036171454
ENSG00000173193,PARP14,-0.0018035399,-0.00017106334
ENSG00000176979,TRIM60,-0.00014766265,0.00015277984
ENSG00000187689,AMTN,7.5211415e-07,2.6056956e-05
ENSG00000159685,CHCHD6,0.013395708,0.008639325
ENSG00000132464,ENAM,8.8239525e-05,0.0003742744
ENSG00000106153,CHCHD2,0.0006968431,-0.0029674594
ENSG00000132467,UTP3,4.2540203e-05,0.00042254687
ENSG00000176381,PRR18,-0.0024727227,-0.00061528425
ENSG00000198818,SFT2D1,-0.0013734665,0.0013184979
ENSG00000146842,TMEM209,-0.0002224194,0.0017739956
ENSG00000018189,RUFY3,0.0034077861,0.017153952
ENSG00000163762,TM4SF18,5.1794136e-06,3.7974256e-05
ENSG00000124532,MRS2,0.0019245227,0.003331771
ENSG00000114771,AADAC,1.5821583e-05,3.5032994e-05
ENSG00000178409,BEND3,0.0010066078,0.000985193
ENSG00000085377,PREP,0.008341673,0.0067314426
ENSG00000231396,USP17L10,-0.0,-0.0
ENSG00000169255,B3GALNT1,0.004601222,0.0033298836
ENSG00000233136,USP17L11,-0.0,-0.0
ENSG00000227551,USP17L12,-0.0,-0.0
ENSG00000232399,USP17L13,1.3687088e-05,-0.0
ENSG00000249104,USP17L17,-0.0,-0.0
ENSG00000250844,USP17L18,-0.0,-0.0
ENSG00000250913,USP17L23,-0.0,-0.0
ENSG00000227140,USP17L5,-0.0,-0.0
ENSG00000235780,USP17L27,-0.0,-0.0
ENSG00000231051,USP17L28,-0.0,-0.0
ENSG00000231637,USP17L29,-0.0,-0.0
ENSG00000228856,USP17L30,-0.0,-0.0
ENSG00000213079,SCAF8,-0.0004974394,0.010960643
ENSG00000250745,USP17L20,-0.0,-0.0
ENSG00000249811,USP17L21,-0.0,-0.0
ENSG00000248933,USP17L22,-0.0,-0.0
ENSG00000232264,USP17L24,-0.0,-0.0
ENSG00000230430,USP17L25,-0.0,-0.0
ENSG00000229579,USP17L26,-0.0,-0.0
ENSG00000248920,USP17L19,-0.0,-0.0
ENSG00000250298,GIMD1,4.6650743e-07,-0.0
ENSG00000170917,NUDT6,-6.947261e-05,0.00093455886
ENSG00000109163,GNRHR,0.00020333575,0.00014234176
ENSG00000109471,IL2,-0.0,-3.2561893e-06
ENSG00000138698,RAP1GDS1,-2.915057e-05,0.016144397
ENSG00000203760,CENPW,0.00044223556,-0.000104423794
ENSG00000095981,KCNK16,-5.6692743e-06,-1.2036246e-06
ENSG00000131183,SLC34A1,2.5813168e-05,9.649865e-05
ENSG00000164484,TMEM200A,0.002759247,0.0021321576
ENSG00000135597,REPS1,-0.0007140211,0.010425409
ENSG00000196570,PFN3,8.238916e-05,-7.060061e-05
ENSG00000198055,GRK6,0.001217076,0.0012788492
ENSG00000163626,COX18,0.000650289,0.0018783845
ENSG00000185055,EFCAB10,0.0024983492,-0.0034264093
ENSG00000172399,MYOZ2,0.00024432657,0.00044491322
ENSG00000173542,MOB1B,0.005420115,0.0064387093
ENSG00000164104,HMGB2,-0.00022780515,-0.0020369224
ENSG00000131188,PRR7,0.003803668,0.002764656
ENSG00000183258,DDX41,0.000832417,0.0012904574
ENSG00000164105,SAP30,0.00017246472,0.0004322594
ENSG00000164106,SCRG1,-0.00094099896,0.0020648078
ENSG00000164107,HAND2,1.06234474e-07,1.3552302e-06
ENSG00000118579,MED28,0.001230066,0.0018442301
ENSG00000047662,FAM184B,0.0077001094,0.0054054707
ENSG00000158092,NCK1,-0.00028140226,0.0035027685
ENSG00000163257,DCAF16,0.0016141586,0.002873116
ENSG00000109805,NCAPG,9.416235e-05,-3.634179e-05
ENSG00000114200,BCHE,-0.0025400012,-0.00013406237
ENSG00000164296,TIGD6,-0.00020284292,0.00015033911
ENSG00000244040,IL12A-AS1,0.0025751295,0.003506369
ENSG00000113716,HMGXB3,0.0015772263,0.0033216563
ENSG00000128519,TAS2R16,-0.0,-0.0
ENSG00000214253,FIS1,-0.003509651,0.0012749059
ENSG00000182578,CSF1R,-0.00020590135,0.000116952535
ENSG00000137463,MGARP,3.1778498e-05,5.2540385e-05
ENSG00000109390,NDUFC1,0.0010332201,0.0019137796
ENSG00000244493,SLC9A9-AS2,5.2090527e-06,1.7003523e-06
ENSG00000169908,TM4SF1,-7.929454e-06,1.916122e-05
ENSG00000096060,FKBP5,-0.0004713946,0.0016469007
ENSG00000163950,SLBP,0.0026053782,0.0012337493
ENSG00000106025,TSPAN12,-0.0017768363,-9.129754e-05
ENSG00000113721,PDGFRB,-0.0067208996,-0.0011996512
ENSG00000146151,HMGCLL1,0.01095796,0.011536016
ENSG00000234717,TMEM212-AS1,2.9247905e-05,4.701158e-05
ENSG00000181804,SLC9A9,-0.025607003,0.0024458938
ENSG00000168924,LETM1,0.0020695003,0.0031000462
ENSG00000164307,ERAP1,-0.00042552166,0.0019997486
ENSG00000004468,CD38,-0.0045016706,-0.0006532661
ENSG00000106278,PTPRZ1,-0.012139876,-0.0045147818
ENSG00000181788,SIAH2,0.0023083065,0.0019662327
ENSG00000114670,NEK11,0.0036296088,0.00853469
ENSG00000111863,ADTRP,0.0017770468,0.0021173437
ENSG00000137440,FGFBP1,-0.0,6.078594e-07
ENSG00000137441,FGFBP2,9.506924e-06,4.861936e-06
ENSG00000214113,LYRM4,0.0045638927,0.007925922
ENSG00000007062,PROM1,0.00472483,0.0029267739
ENSG00000124785,NRN1,0.0062572923,0.008933176
ENSG00000185028,LRRC14B,8.169374e-06,4.4755834e-07
ENSG00000164366,CCDC127,0.00020800694,0.000781911
ENSG00000124491,F13A1,0.00039294333,0.0015654754
ENSG00000180104,EXOC3,0.00038084813,0.0029106743
ENSG00000024862,CCDC28A,0.0022756695,0.0034467748
ENSG00000233893,EZR-AS1,-6.496628e-07,-2.9851433e-06
ENSG00000243955,GSTA1,1.6005864e-05,6.453657e-05
ENSG00000182793,GSTA5,1.5512956e-06,9.128794e-06
ENSG00000096264,NCR2,6.8126207e-07,2.4821004e-06
ENSG00000146039,SLC17A4,7.67658e-06,1.7409207e-05
ENSG00000124568,SLC17A1,5.927959e-06,5.8192745e-05
ENSG00000171368,TPPP,-0.00029753795,0.0058608935
ENSG00000121858,TNFSF10,-1.026005e-05,3.826548e-05
ENSG00000124564,SLC17A3,7.3825954e-06,5.712486e-05
ENSG00000164713,BRI3,0.0014559461,0.0033093018
ENSG00000015479,MATR3,0.009209088,0.0013561412
ENSG00000227471,AKR1B15,9.263552e-06,1.2113647e-05
ENSG00000112343,TRIM38,-1.8341152e-05,6.705058e-05
ENSG00000173889,PHC3,-0.0011378495,0.011078748
ENSG00000241258,CRCP,0.00094458053,0.0010450679
ENSG00000169762,TAPT1,0.0027323372,0.0060557355
ENSG00000106034,CPED1,-0.00027336535,0.00076859276
ENSG00000120727,PAIP2,0.0018382685,0.00396645
ENSG00000145375,AFG2A,-0.0021827547,0.0052320636
ENSG00000170482,SLC23A1,2.4299068e-05,0.00011718459
ENSG00000164056,SPRY1,-0.00019498111,0.00039094544
ENSG00000084092,NOA1,0.0007818266,0.0008747386
ENSG00000047315,POLR2B,0.0008894818,0.0047485963
ENSG00000170476,MZB1,-8.922597e-06,9.30566e-06
ENSG00000228672,PROB1,-1.7198057e-06,6.241943e-05
ENSG00000170464,DNAJC18,0.0035788687,0.005084846
ENSG00000168917,SLC35G2,0.0021165106,0.0045903916
ENSG00000075420,FNDC3B,-0.0015809988,0.0058574965
ENSG00000178394,HTR1A,0.00021773191,-0.0
ENSG00000164398,ACSL6,-0.001606293,0.009311671
ENSG00000163453,IGFBP7,-0.004188349,-0.000635433
ENSG00000136286,MYO1G,3.4745404e-05,3.872809e-05
ENSG00000084093,REST,-0.0034466807,-0.00040718965
ENSG00000090402,SI,2.2163345e-05,0.00017153216
ENSG00000164111,ANXA5,-0.0019762528,9.237399e-05
ENSG00000071243,ING3,-0.00094143086,0.0020309913
ENSG00000240204,SMKR1,0.0010200202,0.00083246967
ENSG00000163584,RPL22L1,4.7257952e-05,0.0005128217
ENSG00000144962,SPATA16,0.00010888436,0.0005579546
ENSG00000123737,EXOSC9,0.00022928228,0.0009841
ENSG00000002745,WNT16,0.00016121738,0.00023854765
ENSG00000069849,ATP1B3,0.0116741555,0.010847299
ENSG00000234224,TMEM229A,-0.0008252651,1.5923859e-05
ENSG00000172331,BPGM,0.00016548026,0.0025699513
ENSG00000186329,TMEM212,8.893766e-05,0.00030463346
ENSG00000163655,GMPS,0.0025211025,0.005372561
ENSG00000145386,CCNA2,0.0001926607,0.00033776512
ENSG00000138686,BBS7,0.0050303545,0.008566837
ENSG00000225552,NAALADL2-AS1,-4.98414e-06,6.1715923e-06
ENSG00000163581,SLC2A2,-7.930274e-05,4.335508e-05
ENSG00000138741,TRPC3,0.0020787872,0.0023877907
ENSG00000121871,SLITRK3,0.0025690228,0.0019074905
ENSG00000228221,LINC00578,0.0013548603,0.0019715417
ENSG00000169860,P2RY1,-0.0011582309,-0.0004863241
ENSG00000120742,SERP1,-0.00013781112,0.0060270443
ENSG00000118564,FBXL5,-0.0033903362,0.006464201
ENSG00000170231,FABP6,0.00043026666,0.0009449231
ENSG00000085662,AKR1B1,0.0009321333,-2.164568e-05
ENSG00000152422,XRCC4,-0.003815036,0.0030213958
ENSG00000154310,TNIK,-0.0023331319,0.019268785
ENSG00000145494,NDUFS6,0.00019785608,0.00057664246
ENSG00000132911,NMUR2,-3.869039e-06,0.00026124466
ENSG00000069018,TRPC7,0.001983211,0.0013292262
ENSG00000237765,FAM200B,0.0008261953,0.0027782503
ENSG00000024048,UBR2,0.0043938495,0.016173782
ENSG00000109743,BST1,-0.00016670006,0.000110918845
ENSG00000112619,PRPH2,0.0004809316,0.00088583847
ENSG00000124659,TBCC,0.0005166974,-0.0004491562
ENSG00000112357,PEX7,0.0002671801,0.0021053993
ENSG00000243414,TICAM2,-0.0,-0.0
ENSG00000135074,ADAM19,0.008883174,0.006702909
ENSG00000182747,SLC35D3,9.48497e-06,1.1012044e-05
ENSG00000109193,SULT1E1,6.6501048e-06,4.9977807e-05
ENSG00000180992,MRPL14,0.0009231159,0.00058792066
ENSG00000137216,TMEM63B,0.008180039,0.0081042275
ENSG00000183742,MACC1,0.00052600953,0.0013521266
ENSG00000126545,CSN1S1,-1.8141918e-07,1.995119e-05
ENSG00000198074,AKR1B10,1.4918425e-07,1.7600943e-05
ENSG00000037474,NSUN2,0.0021935182,0.0029839778
ENSG00000091732,ZC3HC1,0.0007007852,0.0022226395
ENSG00000137225,CAPN11,0.00019388364,0.00026497134
ENSG00000171453,POLR1C,0.0013248246,0.0015733715
ENSG00000145545,SRD5A1,0.00426937,0.0023467494
ENSG00000106554,CHCHD3,0.007852692,-0.0027956169
ENSG00000106400,ZNHIT1,-0.00027038937,-0.00012358163
ENSG00000188725,SMIM15,0.00032547323,-0.00036904367
ENSG00000169567,HINT1,0.0038340685,0.0006171277
ENSG00000137207,YIPF3,0.0007885522,0.0006601104
ENSG00000186212,SOWAHB,0.0001136592,1.5541933e-05
ENSG00000118816,CCNI,0.01092442,0.0059232335
ENSG00000186687,LYRM7,0.0009764935,0.00432462
ENSG00000169247,SH3TC2,-0.02114018,-0.0019467315
ENSG00000134962,KLB,0.00012144008,0.00047518712
ENSG00000121897,LIAS,-0.00072149717,0.0016074893
ENSG00000124571,XPO5,0.0037989523,0.0043317927
ENSG00000170734,POLH,0.0021235973,0.0028302728
ENSG00000145863,GABRA6,0.0024910474,0.003083702
ENSG00000128585,MKLN1,-0.011042523,0.017212268
ENSG00000172432,GTPBP2,0.0008520772,0.0023200135
ENSG00000064692,SNCAIP,0.0024696202,0.0009513124
ENSG00000124688,MAD2L1BP,0.00019019256,-5.0560953e-05
ENSG00000172426,RSPH9,0.0034597656,0.001858005
ENSG00000109814,UGDH,0.0015085284,0.0018057205
ENSG00000096088,PGC,5.858548e-05,0.00013020824
ENSG00000137218,FRS3,0.00036474658,0.0012570465
ENSG00000158623,COPG2,0.0005638314,0.007311266
ENSG00000177694,NAALADL2,-0.021370998,0.011517171
ENSG00000278224,PRICKLE4,0.00013365525,0.00018276041
ENSG00000156508,EEF1A1,0.0033376513,-0.027696487
ENSG00000163682,RPL9,0.00043613068,-0.0034661684
ENSG00000181449,SOX2,-0.020242902,-0.0
ENSG00000145331,TRMT10A,-0.0007492615,0.00065864954
ENSG00000113073,SLC4A9,9.031785e-06,0.000577194
ENSG00000215018,COL28A1,-0.00049129647,0.0018987482
ENSG00000248724,NPHP3-AS1,0.00085480313,0.0008559492
ENSG00000226779,NAALADL2-AS2,-1.8545656e-05,0.00018923923
ENSG00000131503,ANKHD1,-1.1618955e-05,-2.0823356e-06
ENSG00000085276,MECOM,0.0009661411,0.0008077784
ENSG00000168303,MPLKIP,0.0008015717,0.00053538865
ENSG00000109339,MAPK10,0.020279493,0.038201433
ENSG00000154415,PPP1R3A,9.1266484e-05,0.00024166003
ENSG00000175600,SUGCT,-0.0015958988,0.0042582513
ENSG00000237080,EHMT2-AS1,1.9533575e-06,5.153749e-06
ENSG00000243056,EIF4EBP3,-0.0,4.034868e-05
ENSG00000131495,NDUFA2,0.00041896038,0.0012582561
ENSG00000256453,DND1,3.7198124e-06,0.000570362
ENSG00000112855,HARS2,0.00048110847,0.00086135
ENSG00000130368,MAS1,1.02295535e-05,0.00084372045
ENSG00000197081,IGF2R,-0.00022218507,0.003991591
ENSG00000170775,GPR37,-0.014094807,-0.0015417101
ENSG00000073803,MAP3K13,0.014431541,0.019160861
ENSG00000268257,AIRN,0.00010701183,7.928139e-05
ENSG00000175003,SLC22A1,0.00039435402,0.0005904697
ENSG00000273313,RBAKDN,2.6625474e-07,1.315141e-06
ENSG00000112561,TFEB,-0.016168669,-0.0011262906
ENSG00000168090,COPS6,0.0011243076,0.0017500882
ENSG00000197415,VEPH1,0.00036559824,0.00055985263
ENSG00000146007,ZMAT2,0.0026704236,0.0020721229
ENSG00000221838,AP4M1,0.0011077999,0.002071542
ENSG00000175040,CHST2,0.001521292,0.0011834017
ENSG00000241202,ZIC4-AS1,-0.0,2.5624314e-07
ENSG00000082684,SEMA5B,0.004399345,0.00303798
ENSG00000112539,C6orf118,0.0005396154,0.0005209783
ENSG00000175054,ATR,0.0031932062,0.012317528
ENSG00000166997,CNPY4,0.00015775763,0.00046821378
ENSG00000214309,MBLAC1,0.0003761868,0.00024690724
ENSG00000164438,TLX3,-1.225133e-07,8.367734e-07
ENSG00000156427,FGF18,0.0004915146,0.0004226978
ENSG00000168269,FOXI1,9.4999376e-07,-0.0
ENSG00000145936,KCNMB1,6.935619e-05,0.00039853842
ENSG00000043462,LCP2,0.00020945167,0.00042695724
ENSG00000197093,GAL3ST4,0.00034237377,0.00023720173
ENSG00000213420,GPC2,0.0011355203,-0.0020983717
ENSG00000160813,PPP1R35,0.00053501234,0.00045135175
ENSG00000169359,SLC33A1,0.0001650442,0.002992931
ENSG00000105810,CDK6,-0.010017527,0.0052168644
ENSG00000206199,ANKUB1,-8.729204e-06,0.0046003205
ENSG00000169903,TM4SF4,6.403471e-06,7.364326e-05
ENSG00000121853,GHSR,2.7162981e-05,2.7689459e-05
ENSG00000174948,GPR149,0.0017971034,0.0016336209
ENSG00000163659,TIPARP,-0.0023687584,-6.830128e-05
ENSG00000082269,FAM135A,0.0071151704,0.018268256
ENSG00000136235,GPNMB,-0.0002882441,0.00032072162
ENSG00000243629,LINC00880,-0.00014644768,-3.7307245e-06
ENSG00000185129,PURA,0.003722595,0.010075734
ENSG00000225473,ATP13A4-AS1,-6.161211e-05,-4.553059e-06
ENSG00000226482,ADIPOQ-AS1,1.4964663e-06,4.2918673e-06
ENSG00000182700,IGIP,0.000626453,0.003034067
ENSG00000233885,YEATS2-AS1,-0.00047974818,-1.101316e-05
ENSG00000120306,CYSTM1,-0.0015475615,0.0047127577
ENSG00000224855,OPA1-AS1,0.00051161426,0.00060278806
ENSG00000157005,SST,0.0032045774,0.007484345
ENSG00000158258,CLSTN2,0.029725488,0.027537376
ENSG00000113068,PFDN1,0.00043556225,0.003689302
ENSG00000114796,KLHL24,-0.0036661683,0.009715634
ENSG00000153037,SRP19,-0.0,-0.0
ENSG00000004864,SLC25A13,-0.021575635,0.001583553
ENSG00000136280,CCM2,-0.00011993987,0.005761524
ENSG00000241313,WWTR1-AS1,-8.472751e-06,-6.503023e-06
ENSG00000129625,REEP5,0.0060532973,0.013184183
ENSG00000047936,ROS1,5.4250017e-05,0.0001264441
ENSG00000176055,MBLAC2,0.0014672602,0.002089613
ENSG00000113356,POLR3G,0.0022589527,0.0032783733
ENSG00000214736,TOMM6,-0.0,-0.0
ENSG00000176018,LYSMD3,0.0008118066,0.0015041244
ENSG00000113327,GABRG2,0.014255828,0.01875974
ENSG00000138246,DNAJC13,0.0027040602,0.0077930456
ENSG00000146757,ZNF92,0.0003773146,0.0005700377
ENSG00000006652,IFRD1,0.0024271023,0.0034037246
ENSG00000113924,HGD,4.4681434e-05,0.00017386235
ENSG00000230115,TPRG1-AS2,-0.0,-0.0
ENSG00000163389,POGLUT1,0.0010333083,0.0031339503
ENSG00000181016,LSMEM1,0.0006774077,0.00071056717
ENSG00000155890,TRIM42,2.234213e-06,3.67371e-06
ENSG00000058866,DGKG,-0.0041038017,0.00921802
ENSG00000168944,CEP120,0.0008298894,0.0024431483
ENSG00000172578,KLHL6,4.1042873e-05,0.00031794226
ENSG00000170271,FAXDC2,-0.02266372,-0.0010320325
ENSG00000096006,CRISP3,1.0362699e-06,2.0107661e-06
ENSG00000082516,GEMIN5,0.0017828409,0.0029607993
ENSG00000120254,MTHFD1L,0.010920435,0.012473063
ENSG00000186105,LRRC70,-0.0,-0.0
ENSG00000145864,GABRB2,0.039503694,0.03798079
ENSG00000096080,MRPS18A,0.00024458172,0.0004788475
ENSG00000112146,FBXO9,0.0012326951,0.0065911715
ENSG00000176597,B3GNT5,0.00057587423,0.0005395982
ENSG00000173905,GOLIM4,-0.0064007808,0.0022063397
ENSG00000205089,CCNI2,-4.353465e-05,0.00016158464
ENSG00000187678,SPRY4,0.0009070563,0.0013642347
ENSG00000196670,ZFP62,0.0012000363,0.0006348211
ENSG00000122557,HERPUD2,-0.00066348386,0.0035850543
ENSG00000131446,MGAT1,0.00016694664,0.0012643178
ENSG00000235897,TM4SF19-AS1,-5.1843705e-05,0.00014076597
ENSG00000244265,SIAH2-AS1,6.126772e-06,5.27094e-07
ENSG00000240596,KCNAB1-AS2,-1.1053111e-05,5.4762797e-05
ENSG00000152492,CCDC50,0.0019730097,0.0022765677
ENSG00000187257,RSBN1L,0.004339375,0.0076839887
ENSG00000153140,CETN3,-0.0015143596,0.00054238044
ENSG00000114315,HES1,-0.00422695,-0.0023730807
ENSG00000137203,TFAP2A,1.7117127e-07,5.655367e-06
ENSG00000135211,TMEM60,0.0003655638,0.000529513
ENSG00000113282,CLINT1,0.0019860303,0.005270612
ENSG00000175066,GK5,0.0027876738,0.006452875
ENSG00000251276,MAGI2-AS1,8.381099e-07,-3.7307626e-07
ENSG00000226978,MAGI2-AS2,-4.475816e-07,1.3468116e-05
ENSG00000006625,GGCT,0.0024522773,0.0016340632
ENSG00000106113,CRHR2,0.0006965,0.00042815245
ENSG00000086200,IPO11,0.002805621,0.005596993
ENSG00000113790,EHHADH,-0.00020454414,0.00122216
ENSG00000112782,CLIC5,0.0014060055,0.0013419734
ENSG00000240541,TM4SF1-AS1,8.3931096e-05,0.0019557602
ENSG00000163959,SLC51A,0.00047617414,0.0012263155
ENSG00000145191,EIF2B5,0.0047160727,0.0064043216
ENSG00000113555,PCDH12,0.00013224978,0.00022130157
ENSG00000113119,TMCO6,0.00011902248,0.00019989524
ENSG00000137275,RIPK1,0.0033366054,0.0037946645
ENSG00000237786,GFOD1-AS1,4.6646032e-06,1.2543059e-06
ENSG00000225921,NOL7,0.0020909568,0.0018638093
ENSG00000010017,RANBP9,0.0072917608,0.013909138
ENSG00000130340,SNX9,-0.00084096106,0.01135039
ENSG00000112983,BRD8,0.00025827697,0.004238803
ENSG00000006451,RALA,0.006920172,0.0072987415
ENSG00000078269,SYNJ2,-0.02213621,0.0040573077
ENSG00000188185,LINC00265,0.0007062493,0.0017017055
ENSG00000004948,CALCR,6.0381815e-05,0.00025517665
ENSG00000051382,PIK3CB,-0.00047027366,0.010448597
ENSG00000112818,MEP1A,1.601623e-05,5.928051e-05
ENSG00000156711,MAPK13,0.0017972103,0.0020995669
ENSG00000198471,RTP2,4.059367e-07,-0.0
ENSG00000233308,OSTN-AS1,2.466678e-05,3.613879e-05
ENSG00000096070,BRPF3,0.0034501236,0.0030073477
ENSG00000161217,PCYT1A,0.0018600969,0.0029464257
ENSG00000106536,POU6F2,0.019589875,0.025950817
ENSG00000186001,LRCH3,-0.0051032803,0.011082473
ENSG00000010030,ETV7,3.703051e-05,7.862966e-05
ENSG00000158987,RAPGEF6,-8.679286e-05,0.0011574163
ENSG00000227199,ST7-AS1,-0.00012274463,-1.3445447e-05
ENSG00000137200,CMTR1,0.0016342048,0.0031089676
ENSG00000226367,ST7-AS2,0.0029623632,0.003342182
ENSG00000198937,CCDC167,0.0008868637,-0.00207617
ENSG00000112139,MDGA1,0.008011076,0.0037775957
ENSG00000174013,FBXO45,0.0013675026,0.0025978463
ENSG00000124523,SIRT5,0.003100009,0.0056558317
ENSG00000180316,PNPLA1,0.0009532193,0.0005082578
ENSG00000113916,BCL6,-0.001545462,0.0009239777
ENSG00000158516,CPA2,-0.00017303547,0.00015642263
ENSG00000163872,YEATS2,0.009093991,0.012529604
ENSG00000128510,CPA4,-4.205373e-06,0.00015420442
ENSG00000236703,MYB-AS1,2.567401e-07,-0.0
ENSG00000163904,SENP2,0.00139084,0.006553911
ENSG00000106484,MEST,0.0066620978,0.005557104
ENSG00000135541,AHI1,0.015915832,0.032906093
ENSG00000092421,SEMA6A,-0.02131236,0.00059748493
