GENE	C1	C2	C3	C1+	C2+	C3+	C1-	C2-	C3-
150290	-0.66723	-0.133641	-0.104623	0	0	0	0.66723	0.133641	0.104623
1844	-0.28366	0.491096	0.50381	0	0.491096	0.50381	0.28366	0	0
56940	0.193061	-0.409983	-0.269662	0.193061	0	0	0	0.409983	0.269662
54935	-0.482706	0.113035	-0.344472	0	0.113035	0	0.482706	0	0.344472
78986	-0.669974	-0.330564	0.340465	0	0	0.340465	0.669974	0.330564	0
1845	-0.320867	0.527135	0.534955	0	0.527135	0.534955	0.320867	0	0
1846	0.461087	-0.144986	0.270974	0.461087	0	0.270974	0	0.144986	0
1848	-0.0381144	0.532924	0.31889	0	0.532924	0.31889	0.0381144	0	0
1849	0.386742	-0.174849	0.0963452	0.386742	0	0.0963452	0	0.174849	0
1850	0.384157	-0.6916	0.0411067	0.384157	0	0.0411067	0	0.6916	0
1854	0.431503	-0.0515412	0.062413	0.431503	0	0.062413	0	0.0515412	0
1855	-0.465306	-0.170134	0.131916	0	0	0.131916	0.465306	0.170134	0
1856	0.511875	-0.277578	-0.0307039	0.511875	0	0	0	0.277578	0.0307039
84332	-0.907927	0.0277112	-0.0180249	0	0.0277112	0	0.907927	0	0.0180249
54808	0.545467	-0.422854	-0.00375885	0.545467	0	0	0	0.422854	0.00375885
1780	-0.594179	0.533975	0.175637	0	0.533975	0.175637	0.594179	0	0
51143	0.446661	0.11886	0.338166	0.446661	0.11886	0.338166	0	0	0
79659	0.481548	-0.307778	0.152171	0.481548	0	0.152171	0	0.307778	0
8655	-0.845367	0.346476	0.0613274	0	0.346476	0.0613274	0.845367	0	0
6993	-0.461071	-0.0182014	-0.495051	0	0	0	0.461071	0.0182014	0.495051
6990	0.157768	0.75647	0.356633	0.157768	0.75647	0.356633	0	0	0
8445	-0.666055	0.392379	0.045629	0	0.392379	0.045629	0.666055	0	0
8444	-0.773343	0.279087	-0.198393	0	0.279087	0	0.773343	0	0.198393
9666	-0.750044	0.243128	0.234804	0	0.243128	0.234804	0.750044	0	0
1869	0.377166	0.687837	0.0987747	0.377166	0.687837	0.0987747	0	0	0
1871	-0.683304	0.368454	0.27434	0	0.368454	0.27434	0.683304	0	0
1875	-0.827298	-0.288667	0.104076	0	0	0.104076	0.827298	0.288667	0
85403	-0.329803	0.429016	0.1169	0	0.429016	0.1169	0.329803	0	0
55840	0.00873333	0.0948304	-0.433393	0.00873333	0.0948304	0	0	0	0.433393
124454	-0.709783	-0.0613202	0.264325	0	0	0.264325	0.709783	0.0613202	0
9166	-0.10464	-0.604879	0.196432	0	0	0.196432	0.10464	0.604879	0
1879	0.343307	0.296978	-0.404469	0.343307	0.296978	0	0	0	0.404469
10148	-0.55613	-0.0147528	-0.20842	0	0	0	0.55613	0.0147528	0.20842
1891	-0.506869	0.274675	-0.22079	0	0.274675	0	0.506869	0	0.22079
55268	0.0219761	-0.561239	-0.165658	0.0219761	0	0	0	0.561239	0.165658
79746	-0.926351	-0.0791214	-0.00400627	0	0	0	0.926351	0.0791214	0.00400627
1892	-0.435869	0.495634	-0.0443477	0	0.495634	0	0.435869	0	0.0443477
1632	0.243128	0.365623	-0.268139	0.243128	0.365623	0	0	0	0.268139
10455	-0.284495	0.371029	-0.299337	0	0.371029	0	0.284495	0	0.299337
1893	0.886616	0.114202	-0.00966947	0.886616	0.114202	0	0	0	0.00966947
51295	0.661141	0.299482	0.210415	0.661141	0.299482	0.210415	0	0	0
1896	-0.603488	0.0337688	-0.242967	0	0.0337688	0	0.603488	0	0.242967
128178	-0.710063	0.130072	-0.124006	0	0.130072	0	0.710063	0	0.124006
80153	-0.414039	0.549591	0.185403	0	0.549591	0.185403	0.414039	0	0
9695	0.566965	-0.4207	-0.006756	0.566965	0	0	0	0.4207	0.006756
8721	-0.615428	0.235923	0.183011	0	0.235923	0.183011	0.615428	0	0
10085	0.322844	-0.338614	-0.202884	0.322844	0	0	0	0.338614	0.202884
1906	-0.537678	0.207484	0.0865898	0	0.207484	0.0865898	0.537678	0	0
1908	0.587935	0.109159	-0.120597	0.587935	0.109159	0	0	0	0.120597
1909	0.545391	0.0633089	-0.227354	0.545391	0.0633089	0	0	0	0.227354
1910	-0.826735	-0.109526	-0.175016	0	0	0	0.826735	0.109526	0.175016
8726	0.463049	-0.251731	0.0708093	0.463049	0	0.0708093	0	0.251731	0
221143	-0.6086	-0.181665	0.0667708	0	0	0.0667708	0.6086	0.181665	0
399818	0.0355177	-0.705504	0.0390991	0.0355177	0	0.0390991	0	0.705504	0
29904	0.682468	-0.172498	-0.118729	0.682468	0	0	0	0.172498	0.118729
80820	0.917342	-0.0911813	-0.209617	0.917342	0	0	0	0.0911813	0.209617
90141	-0.117321	0.138856	-0.40658	0	0.138856	0	0.117321	0	0.40658
9813	0.197815	0.0597873	-0.542572	0.197815	0.0597873	0	0	0	0.542572
84288	0.224533	0.216876	-0.286647	0.224533	0.216876	0	0	0	0.286647
84455	0.492318	-0.310347	0.21242	0.492318	0	0.21242	0	0.310347	0
79825	-0.314358	0.0737086	-0.149379	0	0.0737086	0	0.314358	0	0.149379
2202	-0.606911	-0.0123201	-0.262203	0	0	0	0.606911	0.0123201	0.262203
30008	-0.678203	-0.0156225	-0.157148	0	0	0	0.678203	0.0156225	0.157148
151651	-0.618951	0.125179	-0.185136	0	0.125179	0	0.618951	0	0.185136
80258	-0.787952	0.213235	-0.0134617	0	0.213235	0	0.787952	0	0.0134617
79180	-0.0616098	-0.267374	-0.240422	0	0	0	0.0616098	0.267374	0.240422
79631	-0.0335209	0.597686	-0.310382	0	0.597686	0	0.0335209	0	0.310382
1943	-0.414583	-0.0312404	-0.30852	0	0	0	0.414583	0.0312404	0.30852
1946	0.796462	0.242718	0.110165	0.796462	0.242718	0.110165	0	0	0
1947	-0.432155	-0.0952931	-0.205026	0	0	0	0.432155	0.0952931	0.205026
1948	-0.704151	0.12218	0.384488	0	0.12218	0.384488	0.704151	0	0
1949	-0.938656	-0.0536772	0.144822	0	0	0.144822	0.938656	0.0536772	0
23167	0.858022	0.313934	-0.050545	0.858022	0.313934	0	0	0	0.050545
22979	-0.391569	-0.228118	0.202202	0	0	0.202202	0.391569	0.228118	0
25975	-0.635349	-0.351532	-0.0617461	0	0	0	0.635349	0.351532	0.0617461
51162	0.235375	0.609122	0.483685	0.235375	0.609122	0.483685	0	0	0
54583	-0.678085	-0.252644	-0.28543	0	0	0	0.678085	0.252644	0.28543
1958	0.585633	0.0375313	0.198141	0.585633	0.0375313	0.198141	0	0	0
1959	0.0840805	-0.198221	0.362994	0.0840805	0	0.362994	0	0.198221	0
1960	-0.341193	-0.163228	0.613573	0	0	0.613573	0.341193	0.163228	0
1961	-0.300295	-0.182189	0.325256	0	0	0.325256	0.300295	0.182189	0
254102	-0.639132	-0.193661	0.482637	0	0	0.482637	0.639132	0.193661	0
10938	-0.0967009	0.283472	-0.457757	0	0.283472	0	0.0967009	0	0.457757
30846	0.70164	-0.0820405	0.292162	0.70164	0	0.292162	0	0.0820405	0
26298	0.197733	0.443163	-0.360103	0.197733	0.443163	0	0	0	0.360103
79813	0.629582	-0.470361	-0.192194	0.629582	0	0	0	0.470361	0.192194
23741	-0.301348	-0.24985	0.277927	0	0	0.277927	0.301348	0.24985	0
126272	-0.625949	-0.509369	0.241978	0	0	0.241978	0.625949	0.509369	0
10209	-0.658483	0.186778	-0.0410152	0	0.186778	0	0.658483	0	0.0410152
84285	-0.586896	-0.243376	0.0564024	0	0	0.0564024	0.586896	0.243376	0
1964	0.668147	0.217534	0.315434	0.668147	0.217534	0.315434	0	0	0
9086	-0.759365	-0.0599191	-0.160236	0	0	0	0.759365	0.0599191	0.160236
10289	0.570709	0.138799	0.213534	0.570709	0.138799	0.213534	0	0	0
83939	0.829653	-0.395537	0.0456926	0.829653	0	0.0456926	0	0.395537	0
8892	0.499782	0.533208	0.0363127	0.499782	0.533208	0.0363127	0	0	0
8664	-0.61419	0.073007	-0.0355996	0	0.073007	0	0.61419	0	0.0355996
8669	-0.430893	0.566201	-0.0323856	0	0.566201	0	0.430893	0	0.0323856
1974	0.634984	0.206366	0.123353	0.634984	0.206366	0.123353	0	0	0
1977	0.580266	-0.173846	0.0752546	0.580266	0	0.0752546	0	0.173846	0
253314	0.877797	0.0600555	0.182619	0.877797	0.0600555	0.182619	0	0	0
9470	0.74881	0.511393	-0.0488823	0.74881	0.511393	0	0	0	0.0488823
317649	0.838512	0.022203	0.126163	0.838512	0.022203	0.126163	0	0	0
1978	-0.726711	-0.149815	-0.086345	0	0	0	0.726711	0.149815	0.086345
1982	0.508256	0.344701	0.049879	0.508256	0.344701	0.049879	0	0	0
8672	0.595273	-0.0781346	-0.11864	0.595273	0	0	0	0.0781346	0.11864
1983	0.737067	0.36506	0.083562	0.737067	0.36506	0.083562	0	0	0
56648	0.892596	0.317898	0.0034141	0.892596	0.317898	0.0034141	0	0	0
3692	-0.647709	0.321527	0.268125	0	0.321527	0.268125	0.647709	0	0
7260	-0.773006	-0.162093	0.224246	0	0	0.224246	0.773006	0.162093	0
60528	-0.474755	0.464825	-0.0804233	0	0.464825	0	0.474755	0	0.0804233
1996	0.721724	-0.0248698	0.447287	0.721724	0	0.447287	0	0.0248698	0
114794	-0.861139	-0.26845	0.156536	0	0	0.156536	0.861139	0.26845	0
2002	-0.465511	-0.516995	0.157879	0	0	0.157879	0.465511	0.516995	0
2004	-0.125863	0.0807857	-0.56463	0	0.0807857	0	0.125863	0	0.56463
8178	0.478759	-0.464142	0.167494	0.478759	0	0.167494	0	0.464142	0
22936	0.275495	0.242901	0.24539	0.275495	0.242901	0.24539	0	0	0
80237	-0.849431	0.114198	-0.0846117	0	0.114198	0	0.849431	0	0.0846117
9844	0.311952	0.504394	0.150358	0.311952	0.504394	0.150358	0	0	0
63916	-0.67486	0.0952028	-0.0472137	0	0.0952028	0	0.67486	0	0.0472137
79767	0.794554	0.408603	0.0348482	0.794554	0.408603	0.0348482	0	0	0
255520	0.346495	0.38674	0.0136897	0.346495	0.38674	0.0136897	0	0	0
84173	0.655764	-0.235923	-0.212019	0.655764	0	0	0	0.235923	0.212019
2006	0.0417232	-0.0624304	-0.304409	0.0417232	0	0	0	0.0624304	0.304409
6924	-0.369811	0.496309	0.140639	0	0.496309	0.140639	0.369811	0	0
6923	-0.6242	0.183709	0.0994784	0	0.183709	0.0994784	0.6242	0	0
64834	0.516977	0.164453	-0.404562	0.516977	0.164453	0	0	0	0.404562
6785	0.742257	0.0706974	0.0251072	0.742257	0.0706974	0.0251072	0	0	0
60481	0.0578412	0.0808098	-0.562367	0.0578412	0.0808098	0	0	0	0.562367
79993	0.61811	0.203371	-0.467143	0.61811	0.203371	0	0	0	0.467143
55140	0.207331	0.735169	0.223115	0.207331	0.735169	0.223115	0	0	0
133418	0.643683	0.480713	-0.256261	0.643683	0.480713	0	0	0	0.256261
9694	0.0062684	0.329974	-0.516179	0.0062684	0.329974	0	0	0	0.516179
55831	-0.521547	0.503665	0.260427	0	0.503665	0.260427	0.521547	0	0
56851	-0.716383	0.38122	-0.168248	0	0.38122	0	0.716383	0	0.168248
51705	0.607241	0.319182	-0.222786	0.607241	0.319182	0	0	0	0.222786
10436	-0.788113	0.325327	0.00726643	0	0.325327	0.00726643	0.788113	0	0
129080	-0.782245	0.128733	-0.0997886	0	0.128733	0	0.782245	0	0.0997886
84034	0.381458	0.427894	-0.609864	0.381458	0.427894	0	0	0	0.609864
90187	0.782475	-0.0958699	0.0911586	0.782475	0	0.0911586	0	0.0958699	0
2009	-0.0653386	0.20348	-0.0701133	0	0.20348	0	0.0653386	0	0.0701133
24139	0.699307	0.0870388	-0.240861	0.699307	0.0870388	0	0	0	0.240861
161436	0.330906	-0.482175	0.37061	0.330906	0	0.37061	0	0.482175	0
400954	0.694722	-0.0528105	0.375478	0.694722	0	0.375478	0	0.0528105	0
2012	-0.552229	0.239189	-0.397338	0	0.239189	0	0.552229	0	0.397338
2013	0.0143258	0.369006	-0.421304	0.0143258	0.369006	0	0	0	0.421304
2014	-0.589633	0.0611853	-0.336655	0	0.0611853	0	0.589633	0	0.336655
56946	0.641153	-0.400144	-0.010949	0.641153	0	0	0	0.400144	0.010949
2016	0.790709	-0.192417	0.252887	0.790709	0	0.252887	0	0.192417	0
196047	-0.556154	-0.143279	-0.194683	0	0	0	0.556154	0.143279	0.194683
55740	0.00959572	0.206335	-0.423607	0.00959572	0.206335	0	0	0	0.423607
8507	-0.528629	-0.211791	0.624148	0	0	0.624148	0.528629	0.211791	0
23052	0.227432	0.595139	-0.310034	0.227432	0.595139	0	0	0	0.310034
8909	-0.47812	-0.0433243	0.0907779	0	0	0.0907779	0.47812	0.0433243	0
2022	0.383183	0.34457	-0.142074	0.383183	0.34457	0	0	0	0.142074
84080	0.330444	-0.265798	0.0622278	0.330444	0	0.0622278	0	0.265798	0
219670	-0.559359	0.283036	-0.163499	0	0.283036	0	0.559359	0	0.163499
2023	-0.821489	0.180554	-0.0912396	0	0.180554	0	0.821489	0	0.0912396
2026	0.666734	0.0631037	0.238889	0.666734	0.0631037	0.238889	0	0	0
2027	0.0821827	0.535546	-0.449211	0.0821827	0.535546	0	0	0	0.449211
387712	0.0534877	-0.134876	-0.172797	0.0534877	0	0	0	0.134876	0.172797
55068	-0.761522	0.39321	0.157329	0	0.39321	0.157329	0.761522	0	0
5167	-0.553505	0.135298	-0.156588	0	0.135298	0	0.553505	0	0.156588
5168	0.217775	0.0615306	-0.456249	0.217775	0.0615306	0	0	0	0.456249
22875	-0.0887371	0.533758	-0.197676	0	0.533758	0	0.0887371	0	0.197676
59084	0.820211	0.0565088	0.0890767	0.820211	0.0565088	0.0890767	0	0	0
133121	0.293011	0.634849	-0.27043	0.293011	0.634849	0	0	0	0.27043
2029	-0.45321	0.0954053	0.461636	0	0.0954053	0.461636	0.45321	0	0
956	0.609163	-0.155587	0.00123878	0.609163	0	0.00123878	0	0.155587	0
9583	0.932023	-0.0130681	0.0613655	0.932023	0	0.0613655	0	0.0130681	0
955	-0.600984	-0.0721969	0.520382	0	0	0.520382	0.600984	0.0721969	0
56943	-0.56915	0.216188	-0.10649	0	0.216188	0	0.56915	0	0.10649
2035	0.933376	-0.100367	0.101034	0.933376	0	0.101034	0	0.100367	0
2036	0.834946	-0.116923	-0.0268665	0.834946	0	0	0	0.116923	0.0268665
23136	0.733545	0.199115	0.145436	0.733545	0.199115	0.145436	0	0	0
64097	0.107154	0.40242	-0.277	0.107154	0.40242	0	0	0	0.277
54566	-0.693907	-0.374288	0.431791	0	0	0.431791	0.693907	0.374288	0
57669	0.519681	-0.381167	0.149302	0.519681	0	0.149302	0	0.381167	0
80314	0.319881	-0.470565	-0.0177018	0.319881	0	0	0	0.470565	0.0177018
26122	0.50166	-0.504943	0.095766	0.50166	0	0.095766	0	0.504943	0
4072	-0.48519	-0.277063	-0.174502	0	0	0	0.48519	0.277063	0.174502
54749	0.184802	0.698905	0.122314	0.184802	0.698905	0.122314	0	0	0
284656	-0.70338	0.367767	0.155132	0	0.367767	0.155132	0.70338	0	0
2042	0.139843	-0.669724	0.357689	0.139843	0	0.357689	0	0.669724	0
2043	0.0225637	-0.366874	0.538314	0.0225637	0	0.538314	0	0.366874	0
2044	-0.555304	-0.228586	0.360353	0	0	0.360353	0.555304	0.228586	0
285220	-0.400586	-0.116482	0.0196673	0	0	0.0196673	0.400586	0.116482	0
2045	0.402704	-0.138988	-0.250392	0.402704	0	0	0	0.138988	0.250392
2048	0.631126	0.324291	-0.169257	0.631126	0.324291	0	0	0	0.169257
2049	-0.0120107	0.643191	0.045423	0	0.643191	0.045423	0.0120107	0	0
2051	0.725739	0.431529	0.212527	0.725739	0.431529	0.212527	0	0	0
2052	-0.483607	0.184036	-0.361801	0	0.184036	0	0.483607	0	0.361801
253152	0.68138	0.298194	0.417702	0.68138	0.298194	0.417702	0	0	0
7957	0.716455	0.0928437	-0.0540612	0.716455	0.0928437	0	0	0	0.0540612
55040	0.836465	0.412889	0.0565697	0.836465	0.412889	0.0565697	0	0	0
100170841	-0.739597	0.120789	0.449372	0	0.120789	0.449372	0.739597	0	0
2064	-0.68023	-0.236245	-0.206367	0	0	0	0.68023	0.236245	0.206367
23085	-0.500025	-0.196272	-0.369132	0	0	0	0.500025	0.196272	0.369132
26059	-0.843751	-0.226029	0.263506	0	0	0.263506	0.843751	0.226029	0
2068	-0.736426	0.0759451	0.0942982	0	0.0759451	0.0942982	0.736426	0	0
2072	0.711779	-0.238311	-0.151772	0.711779	0	0	0	0.238311	0.151772
375748	-0.776445	0.140199	0.155076	0	0.140199	0.155076	0.776445	0	0
151176	-0.92644	-0.0906093	0.153257	0	0	0.153257	0.92644	0.0906093	0
2078	0.520353	0.2368	-0.251845	0.520353	0.2368	0	0	0	0.251845
2079	-0.796306	-0.0649815	-0.0374212	0	0	0	0.796306	0.0649815	0.0374212
79033	-0.538466	0.150089	0.0707446	0	0.150089	0.0707446	0.538466	0	0
157697	-0.116995	0.844169	0.068617	0	0.844169	0.068617	0.116995	0	0
285141	-0.436198	-0.111428	-0.306341	0	0	0	0.436198	0.111428	0.306341
127254	-0.701491	-0.398605	-0.0122265	0	0	0	0.701491	0.398605	0.0122265
203111	0.692273	-0.485261	0.0632203	0.692273	0	0.0632203	0	0.485261	0
10613	-0.743055	-0.1969	0.293193	0	0	0.293193	0.743055	0.1969	0
55780	-0.593206	-0.182421	-0.307193	0	0	0	0.593206	0.182421	0.307193
79956	0.648388	0.239419	-0.207701	0.648388	0.239419	0	0	0	0.207701
30001	0.324198	-0.410374	0.281551	0.324198	0	0.281551	0	0.410374	0
56605	0.406024	-0.387451	-0.218763	0.406024	0	0	0	0.387451	0.218763
10961	0.282061	0.331655	-0.194954	0.282061	0.331655	0	0	0	0.194954
23071	0.665976	-0.295942	0.142326	0.665976	0	0.142326	0	0.295942	0
54206	0.796098	0.255448	0.0675696	0.796098	0.255448	0.0675696	0	0	0
90952	0.599509	0.49503	-0.134725	0.599509	0.49503	0	0	0	0.134725
114799	0.667522	-0.126803	-0.0414883	0.667522	0	0	0	0.126803	0.0414883
2098	-0.695774	0.0881288	0.0724516	0	0.0881288	0.0724516	0.695774	0	0
2101	0.912696	0.238967	-0.142378	0.912696	0.238967	0	0	0	0.142378
2103	0.472033	0.326229	-0.227321	0.472033	0.326229	0	0	0	0.227321
2104	0.92846	0.151796	-0.147946	0.92846	0.151796	0	0	0	0.147946
23344	0.617707	0.520433	0.27394	0.617707	0.520433	0.27394	0	0	0
2109	-0.557381	0.567167	-0.170328	0	0.567167	0	0.557381	0	0.170328
2110	-0.49353	0.23099	-0.0993127	0	0.23099	0	0.49353	0	0.0993127
144363	-0.361949	0.0655887	-0.373277	0	0.0655887	0	0.361949	0	0.373277
23474	0.516446	0.377619	-0.0511355	0.516446	0.377619	0	0	0	0.0511355
55500	-0.600792	-0.109108	0.179544	0	0	0.179544	0.600792	0.109108	0
64850	-0.821278	-0.117729	-0.0837273	0	0	0	0.821278	0.117729	0.0837273
2114	0.723982	-0.0681919	0.422626	0.723982	0	0.422626	0	0.0681919	0
2115	0.23415	0.626365	0.0475489	0.23415	0.626365	0.0475489	0	0	0
2119	0.323001	0.133716	-0.235668	0.323001	0.133716	0	0	0	0.235668
2120	0.761312	-0.172603	0.302076	0.761312	0	0.302076	0	0.172603	0
2124	-0.456806	-0.0192454	-0.286591	0	0	0	0.456806	0.0192454	0.286591
54932	-0.516661	-0.00682557	0.505948	0	0	0.505948	0.516661	0.00682557	0
55763	-0.534137	0.215844	-0.370344	0	0.215844	0	0.534137	0	0.370344
90332	0.109068	-0.287033	-0.0695273	0.109068	0	0	0	0.287033	0.0695273
60412	-0.75708	0.15366	0.148824	0	0.15366	0.148824	0.75708	0	0
54536	-0.852406	-0.050945	0.365987	0	0	0.365987	0.852406	0.050945	0
9941	0.580973	-0.488276	-0.0687332	0.580973	0	0	0	0.488276	0.0687332
11340	-0.488573	-0.376642	-0.185428	0	0	0	0.488573	0.376642	0.185428
23086	-0.0700862	-0.506155	0.442532	0	0	0.442532	0.0700862	0.506155	0
2131	-0.274909	-0.268853	0.415733	0	0	0.415733	0.274909	0.268853	0
2134	0.205205	0.241734	0.494681	0.205205	0.241734	0.494681	0	0	0
2135	0.899793	0.146652	0.0918569	0.899793	0.146652	0.0918569	0	0	0
2137	-0.149791	-0.303664	0.328851	0	0	0.328851	0.149791	0.303664	0
2139	-0.654899	0.0375182	-0.171064	0	0.0375182	0	0.654899	0	0.171064
2140	0.515102	-0.465995	-0.00375207	0.515102	0	0	0	0.465995	0.00375207
2070	0.813601	-0.116018	-0.252496	0.813601	0	0	0	0.116018	0.252496
7430	-0.646268	-0.0515064	-0.302957	0	0	0	0.646268	0.0515064	0.302957
2161	-0.854439	-0.118269	0.294912	0	0	0.294912	0.854439	0.118269	0
2155	0.623562	0.377126	0.0629864	0.623562	0.377126	0.0629864	0	0	0
2157	0.333699	0.296822	0.447539	0.333699	0.296822	0.447539	0	0	0
79152	0.168558	0.223194	-0.395412	0.168558	0.223194	0	0	0	0.395412
158584	-0.0199733	-0.606028	0.10611	0	0	0.10611	0.0199733	0.606028	0
2170	-0.715036	0.3058	0.215723	0	0.3058	0.215723	0.715036	0	0
2171	-0.751117	0.245044	-0.383914	0	0.245044	0	0.751117	0	0.383914
2172	-0.424751	0.637495	-0.340805	0	0.637495	0	0.424751	0	0.340805
2173	-0.942815	-0.0919774	-0.0310014	0	0	0	0.942815	0.0919774	0.0310014
3992	-0.450436	0.0397164	-0.449522	0	0.0397164	0	0.450436	0	0.449522
9415	-0.708164	0.172282	-0.316295	0	0.172282	0	0.708164	0	0.316295
3995	-0.787634	0.291585	0.281702	0	0.291585	0.281702	0.787634	0	0
283985	0.633784	-0.110181	0.155059	0.633784	0	0.155059	0	0.110181	0
2184	-0.765412	0.023646	-0.0616979	0	0.023646	0	0.765412	0	0.0616979
11170	-0.683288	-0.0496744	-0.159849	0	0	0	0.683288	0.0496744	0.159849
83541	0.769106	-0.224562	0.1458	0.769106	0	0.1458	0	0.224562	0
642273	-0.904647	0.0401004	0.225423	0	0.0401004	0.225423	0.904647	0	0
81558	-0.893786	-0.157275	-0.140959	0	0	0	0.893786	0.157275	0.140959
150864	-0.0922206	-0.311826	0.572078	0	0	0.572078	0.0922206	0.311826	0
23196	-0.673974	-0.223434	-0.0117394	0	0	0	0.673974	0.223434	0.0117394
158293	-0.839474	0.337407	-0.0931056	0	0.337407	0	0.839474	0	0.0931056
54954	0.731536	0.00225571	-0.0377612	0.731536	0.00225571	0	0	0	0.0377612
131408	-0.498826	0.258436	0.388808	0	0.258436	0.388808	0.498826	0	0
9715	0.814604	0.0362412	0.190004	0.814604	0.0362412	0.190004	0	0	0
286499	-0.39027	-0.0291926	0.579086	0	0	0.579086	0.39027	0.0291926	0
51059	0.735654	0.159686	-0.227404	0.735654	0.159686	0	0	0	0.227404
10144	0.379425	-0.325057	0.530221	0.379425	0	0.530221	0	0.325057	0
285512	0.48854	-0.352102	-0.320551	0.48854	0	0	0	0.352102	0.320551
51306	0.567332	-0.584885	-0.12086	0.567332	0	0	0	0.584885	0.12086
25854	-0.893964	-0.0593968	0.0714836	0	0	0.0714836	0.893964	0.0593968	0
167555	-0.512313	-0.31496	0.0159701	0	0	0.0159701	0.512313	0.31496	0
285596	0.342645	-0.656298	0.415916	0.342645	0	0.415916	0	0.656298	0
84140	-0.337803	-0.530892	0.258547	0	0	0.258547	0.337803	0.530892	0
26355	-0.517361	0.403167	-0.0505447	0	0.403167	0	0.517361	0	0.0505447
221303	0.539321	-0.101035	0.594043	0.539321	0	0.594043	0	0.101035	0
83648	-0.518466	-0.0907384	-0.104973	0	0	0	0.518466	0.0907384	0.104973
84734	0.748687	0.373302	-0.0678776	0.748687	0.373302	0	0	0	0.0678776
130074	0.621642	-0.143396	0.0453515	0.621642	0	0.0453515	0	0.143396	0
26049	0.325778	-0.339228	0.253124	0.325778	0	0.253124	0	0.339228	0
221061	0.501526	0.450005	-0.048983	0.501526	0.450005	0	0	0	0.048983
284069	-0.656482	-0.00984228	0.162989	0	0	0.162989	0.656482	0.00984228	0
165215	-0.911151	-0.182236	0.0396187	0	0	0.0396187	0.911151	0.182236	0
400451	-0.505769	0.308198	0.321909	0	0.308198	0.321909	0.505769	0	0
90050	-0.857811	-0.197315	-0.15689	0	0	0	0.857811	0.197315	0.15689
220382	-0.43762	0.0689236	-0.501989	0	0.0689236	0	0.43762	0	0.501989
728882	-0.615819	0.322175	0.13921	0	0.322175	0.13921	0.615819	0	0
79632	-0.768398	-0.106614	0.145185	0	0	0.145185	0.768398	0.106614	0
222234	-0.0316748	-0.579459	0.302827	0	0	0.302827	0.0316748	0.579459	0
100528020	-0.758011	-0.0170954	0.206968	0	0	0.206968	0.758011	0.0170954	0
285550	-0.662928	0.0773281	-0.0655298	0	0.0773281	0	0.662928	0	0.0655298
158228	-0.301747	0.234444	-0.42272	0	0.234444	0	0.301747	0	0.42272
200232	0.490398	0.258975	0.0178451	0.490398	0.258975	0.0178451	0	0	0
54757	0.681863	-0.339607	0.214219	0.681863	0	0.214219	0	0.339607	0
116151	0.636939	-0.392135	0.114318	0.636939	0	0.114318	0	0.392135	0
29902	0.891834	0.164509	0.00208097	0.891834	0.164509	0.00208097	0	0	0
63939	0.773607	-0.00652485	0.362997	0.773607	0	0.362997	0	0.00652485	0
152756	-0.128127	-0.531772	-0.158243	0	0	0	0.128127	0.531772	0.158243
340277	0.403563	-0.0775843	-0.421161	0.403563	0	0	0	0.0775843	0.421161
55731	0.821065	0.0382527	-0.0348884	0.821065	0.0382527	0	0	0	0.0348884
100128385	0.369373	-0.247547	-0.409383	0.369373	0	0	0	0.247547	0.409383
375190	-0.619236	0.057399	-0.123114	0	0.057399	0	0.619236	0	0.123114
619208	-0.687961	0.308236	-0.0896155	0	0.308236	0	0.687961	0	0.0896155
83986	0.2239	0.194401	-0.448289	0.2239	0.194401	0	0	0	0.448289
57613	0.19869	0.460327	0.605917	0.19869	0.460327	0.605917	0	0	0
132720	-0.706586	0.00973195	-0.169872	0	0.00973195	0	0.706586	0	0.169872
219738	-0.727559	-0.0179445	0.398434	0	0	0.398434	0.727559	0.0179445	0
196792	-0.417054	-0.520318	-0.13737	0	0	0	0.417054	0.520318	0.13737
26017	-0.569578	0.360002	0.128326	0	0.360002	0.128326	0.569578	0	0
10447	0.3018	-0.456421	0.248462	0.3018	0	0.248462	0	0.456421	0
131583	0.801571	0.12383	-0.0839326	0.801571	0.12383	0	0	0	0.0839326
163933	0.50823	0.550217	0.102299	0.50823	0.550217	0.102299	0	0	0
100129583	-0.632271	0.231504	0.312703	0	0.231504	0.312703	0.632271	0	0
51307	-0.593627	-0.125161	0.199858	0	0	0.199858	0.593627	0.125161	0
199870	-0.485543	-0.181481	0.101302	0	0	0.101302	0.485543	0.181481	0
143684	0.662658	-0.425226	-0.126818	0.662658	0	0	0	0.425226	0.126818
286336	0.830445	0.411748	0.0685	0.830445	0.411748	0.0685	0	0	0
149297	0.824404	-0.0598975	0.15221	0.824404	0	0.15221	0	0.0598975	0
